participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
63,136.2145530064347,"[1.0648081711015442, 0.25197404880652857, 0.9254856822512348]",[0.34344829 0.9999     0.9999    ],"[np.float64(0.44776886391531173), np.float64(0.8061738257262779), np.float64(0.48102868949990063), np.float64(0.2100609259354627)]",278.4291060128694,288.3240581125135
64,134.99961592105325,"[0.5219462718214963, 0.7210648842501924, 0.8232756237913532]",[0.533179   0.90184901 0.03076628],"[np.float64(0.1722802104407532), np.float64(0.384360781684148), np.float64(0.18119287819376687), np.float64(0.21355956410159668)]",275.9992318421065,285.8941839417506
65,125.92420580616503,"[4.576674998616445, 0.4232437825590588, 0.6281007551550999]",[0.75019704 0.21843745 0.36755661],"[np.float64(1.0429503063126977), np.float64(0.08842025917252033), np.float64(0.8674954328009672), np.float64(0.03569500283730875)]",257.8484116123301,267.74336371197415
66,88.33264654446529,"[0.8337670330723419, 0.4436936703275487, 0.14757339881088039]",[0.09924285 0.0001     0.0001    ],"[np.float64(32.85982711379451), np.float64(6.287797746285738), np.float64(38.639820311308696), np.float64(6.239277383572586)]",182.66529308893058,192.5602451885747
67,128.82248408385652,"[4.64772456125367, 0.30077480192906614, 0.5449485453605811]",[1.28723002 0.02123297 0.9999    ],"[np.float64(0.13310889957064193), np.float64(0.1086577368926939), np.float64(0.38290791056011697), np.float64(-0.03941388369918192)]",263.64496816771305,273.53992026735716
68,137.93629022697667,"[1.1129600799259152, 0.44436904168777674, 0.44519481206725814]",[1.000e-04 1.000e-04 9.999e-01],"[np.float64(0.4105055936703586), np.float64(0.40973123170041376), np.float64(0.41064738598215567), np.float64(0.40899048695646467)]",281.87258045395333,291.76753255359745
69,133.16129107598113,"[4.272673519148857, 0.03840884166661001, 0.23407954734281136]",[2.89271121e-01 1.34722003e-01 1.00000000e-04],"[np.float64(1.5017501933862665), np.float64(0.07222965593327016), np.float64(2.254874269270619), np.float64(0.23603340601811812)]",272.32258215196225,282.21753425160637
70,31.54463254539689,"[2.447353844454134, 0.021556385539942005, 0.9138885975405004]",[1.82229905 0.21493777 0.65896495],"[np.float64(1.0916583091203125), np.float64(0.000585314331233749), np.float64(0.6154711011136117), np.float64(-0.020660710016746856)]",69.08926509079379,78.98421719043789
71,135.0216005423374,"[4.004730593164249, 0.15594386189621798, 0.7677670537816871]",[1.16063671 0.01798808 0.99575596],"[np.float64(0.6256644518629413), np.float64(0.45112681508221947), np.float64(0.6504138158202604), np.float64(0.433220476861415)]",276.0432010846748,285.93815318431894
72,137.79676476654905,"[0.6533367065729073, 0.3856938101132302, 0.5394292432016464]",[1.86611762e+00 1.60473349e-03 9.99900000e-01],"[np.float64(0.4088478472385459), np.float64(0.39324859416201285), np.float64(0.4107320396613402), np.float64(0.3902674316925149)]",281.5935295330981,291.4884816327422
73,131.9167106258383,"[3.0159783521694408, 0.2563489722092735, 0.8823026045448421]",[1.31438312e-01 4.05108384e-02 1.00000000e-04],"[np.float64(0.8672036741399386), np.float64(1.8208923874585023), np.float64(3.793983756139522), np.float64(1.765545273702713)]",269.8334212516766,279.7283733513207
74,137.93061811592415,"[3.29806189306425, 0.8385980822677772, 0.6262810611916972]",[0.01966732 0.9999     0.9999    ],"[np.float64(1.1692348513255462), np.float64(0.3936937605120406), np.float64(0.9704819410734983), np.float64(-0.04790162363227648)]",281.8612362318483,291.7561883314924
75,131.73466969260176,"[4.7655846877413515, 0.43113135842919714, 0.34335177630135777]",[0.09096539 0.0001     0.0001    ],"[np.float64(20.722437769526245), np.float64(15.635858065535201), np.float64(14.435633515205918), np.float64(9.742943417103422)]",269.4693393852035,279.3642914848476
76,137.84858846021848,"[2.0676839300171417, 0.7371152148690129, 0.878927331986669]",[0.0051132 0.0001    0.0001   ],"[np.float64(29.296478180858276), np.float64(8.200310041524448), np.float64(17.787255874583735), np.float64(11.447644980612544)]",281.69717692043696,291.5921290200811
77,136.28222596047289,"[3.272619553902543, 0.07547202874639981, 0.7932577942228209]",[0.33900477 0.66274148 0.9999    ],"[np.float64(0.23620576874744034), np.float64(-0.003046210794853536), np.float64(0.854991503552138), np.float64(0.2463638016025505)]",278.56445192094577,288.4594040205899
78,129.32979783866813,"[3.4786647820581034, 0.6446276433692991, 0.815521429208301]",[1.0452444  0.03550324 0.97795279],"[np.float64(0.48121110165376135), np.float64(0.3121839496812507), np.float64(0.5843950936242028), np.float64(0.08810829714718925)]",264.65959567733626,274.55454777698037
79,137.91134682701755,"[3.8253494754633013, 0.15983561609257022, 0.4521115174716413]",[1.05810052 0.00161948 0.9999    ],"[np.float64(0.24478455477142202), np.float64(0.2207482753818586), np.float64(0.24050800343577344), np.float64(0.22234268594600362)]",281.8226936540351,291.7176457536792
