participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
49,124.2471628666629,"[2.460185885281152, 0.25192776237521153, 0.1847482386810167, 2.8001251486294283]",[7.54424661e-01 3.37880990e-01 1.00000000e-04 1.00000000e-04],"[np.float64(0.8790222332529092), np.float64(0.01620174267176736), np.float64(0.8234202620162437), np.float64(0.005095135637530873)]",256.4943257333258,269.68759519951794
50,111.06822189836222,"[2.0739587852971155, 0.20389024768104907, 0.6358720631021183, 2.917318408857734]",[1.59728917e-01 1.00000000e-04 1.00000000e-04 3.29697299e-01],"[np.float64(9.071366878629185), np.float64(-4.248916826839171), np.float64(-2.2404422478244377), np.float64(-7.199695480773087)]",230.13644379672445,243.32971326291658
51,130.80693708364367,"[4.701660562924442, 0.3627434393115505, 0.3448946243038168, 4.058337417153888]",[2.87649637e-01 1.00000000e-04 6.34116125e-02 1.00000000e-04],"[np.float64(1.8586411376901626), np.float64(3.662746614429377), np.float64(4.5783097334706655), np.float64(2.755652257012899)]",269.61387416728735,282.8071436334795
52,115.92559278279668,"[0.1737853824737113, 0.3915257883878166, 0.5489768786401755, 3.740350040642218]",[1.56224804e-01 2.90075052e-03 1.00000000e-04 8.84933631e-01],"[np.float64(-9.373195089465996), np.float64(-15.33617083258784), np.float64(-5.4111805913916715), np.float64(-18.461711431413843)]",239.85118556559337,253.0444550317855
53,137.93645068533596,"[0.4480693357934615, 0.8340337140127889, 0.7038353260369304, 3.7963945813678013]",[1.000e-04 1.000e-04 9.999e-01 1.000e-04],"[np.float64(1.9301698040854267), np.float64(1.6327642254361316), np.float64(1.4648753582429803), np.float64(1.042279272489431)]",283.8729013706719,297.06617083686405
54,118.86417850919655,"[1.8751421957552235, 0.4754397237493369, 0.1373629305796164, 1.4214551925415668]",[0.20567381 0.0202993  0.9999     2.88470919],"[np.float64(0.9015633892128804), np.float64(-2.077031496662633), np.float64(-2.3562176267116257), np.float64(-4.441826475964896)]",245.7283570183931,258.92162648458526
55,126.59104232384647,"[2.851058073474348, 0.8430472747113361, 0.6434103723284199, 1.9757906840939297]",[1.99672098e-01 1.91770411e-02 1.00000000e-04 1.00000000e-04],"[np.float64(8.996921302819647), np.float64(2.6001937137795226), np.float64(5.005757855020681), np.float64(5.768811341655481)]",261.18208464769293,274.37535411388507
56,130.05511279063393,"[0.7680945525105124, 0.4041135854006894, 0.9418246194512898, 2.6750747298283426]",[0.26942237 0.62285666 0.15605392 4.9999    ],"[np.float64(-0.49574021008566804), np.float64(0.005809731836712846), np.float64(-1.2501131568666517), np.float64(0.8351562371821232)]",268.11022558126785,281.30349504746
57,134.01650988303453,"[2.7953573114812804, 0.6312192094015763, 0.5714533462516992, 0.6764945021626851]",[3.80741899e-01 2.08286330e-01 1.00000000e-04 1.00000000e-04],"[np.float64(0.4501414817872247), np.float64(1.0049461927859593), np.float64(0.438319997624334), np.float64(0.7541252485673196)]",276.03301976606906,289.2262892322612
58,123.01344855186433,"[3.955957091663274, 0.1039099739201823, 0.4915702524838421, 0.21467842496830772]",[1.25417887e-01 2.27084180e-02 1.00000000e-04 4.46408754e+00],"[np.float64(2.9741138599552346), np.float64(9.696756020790096), np.float64(3.612773896725458), np.float64(13.80530834251443)]",254.02689710372866,267.2201665699208
59,70.64488391572957,"[4.448828563702133, 0.030860498420141217, 0.6574285493182339, 1.6638002752641772]",[4.96728941e-01 1.26040858e-02 1.00000000e-04 2.80363307e-01],"[np.float64(3.656823025877419), np.float64(0.5986442845507947), np.float64(5.479134583364777), np.float64(-0.40908264796510413)]",149.28976783145913,162.48303729765126
60,92.43982801546517,"[0.4355238771350344, 0.37673221595403655, 0.2916500694838472, 1.090299354046851]",[0.39698049 0.03131122 0.11869412 0.25767593],"[np.float64(3.061613063040321), np.float64(-0.3456834288113566), np.float64(5.161348133428602), np.float64(-0.0015480771146630238)]",192.87965603093033,206.07292549712247
61,134.0370160813846,"[2.1894361987558244, 0.5658725590722341, 0.5375289138037419, 2.5224083442977068]",[0.15880234 0.12464505 0.9999     4.9999    ],"[np.float64(-0.02801164276238221), np.float64(-0.2111797203121656), np.float64(-0.1814841495784696), np.float64(-2.0230051259014963)]",276.0740321627692,289.2673016289613
62,118.4855113125079,"[1.2042554942906447, 0.4605706348095087, 0.6279294856022603, 1.727812877934673]",[1.71800510e-01 1.85115463e-01 1.00000000e-04 4.99990000e+00],"[np.float64(-6.366327678924817), np.float64(-6.059473270010803), np.float64(0.3273294816796486), np.float64(-4.914922034151351)]",244.9710226250158,258.1642920912079
63,128.1882695228525,"[0.5051512822077752, 0.36740939914040216, 0.271276973698766, 0.30971441863299876]",[7.99572949e-01 7.54927509e-01 1.00000000e-04 5.31387284e-01],"[np.float64(-0.13035797553354758), np.float64(0.014718464752904153), np.float64(-0.5630493350199614), np.float64(0.003136638457806895)]",264.376539045705,277.5698085118971
64,131.49893961845223,"[1.5512780569058953, 0.5823120614745168, 0.9044706937837612, 1.6333896302010034]",[0.4339726  0.61205682 0.9999     2.41205537],"[np.float64(-0.3520833591659921), np.float64(-0.8726625168247378), np.float64(-0.05505550384427741), np.float64(0.3896581908482508)]",270.99787923690445,284.1911487030966
65,128.39723739074952,"[2.51347479748363, 0.543451156446277, 0.3875952957759514, 0.42482681635471825]",[5.85214665e-01 2.41754973e-01 1.00000000e-04 8.45476282e-02],"[np.float64(0.5553801636461737), np.float64(0.09807936186878291), np.float64(0.4889998979207956), np.float64(-0.09660751376331143)]",264.79447478149905,277.9877442476912
66,85.44401238170798,"[1.0286934260500271, 0.9108996593080096, 0.0014627126127170194, 3.697141644202632]",[1.96846680e-01 7.37406815e-03 1.00000000e-04 1.00000000e-04],"[np.float64(10.3771017346096), np.float64(1.0840388498492655), np.float64(17.37572854855701), np.float64(1.1199979891509844)]",178.88802476341596,192.0812942296081
67,126.45867981106638,"[4.214404414200726, 0.1884501387041335, 0.18837361752496293, 4.30148121720588]",[0.04537309 0.00879214 0.41791922 4.9999    ],"[np.float64(12.473398510980184), np.float64(28.002866827845438), np.float64(35.42700982269942), np.float64(7.708587248611715)]",260.9173596221327,274.1106290883249
68,136.17367017706977,"[1.833146618771965, 0.6379887667139892, 0.48207272939569473, 4.616572760542116]",[0.13739377 0.9999     0.49166994 4.9999    ],"[np.float64(8.706564438921367e-09), np.float64(-2.991553418732253e-28), np.float64(1.0685842479849177), np.float64(-0.0006519137617170311)]",280.34734035413953,293.54060982033167
69,133.76434389714368,"[1.3033098113513824, 0.06761089370273325, 0.4602542377425943, 4.125415320277228]",[4.83773199e-01 9.47962392e-01 1.00000000e-04 2.19062955e-01],"[np.float64(0.054739142573427726), np.float64(1.0214998035799392e-09), np.float64(0.9997212153888968), np.float64(-3.087358374911738e-05)]",275.52868779428735,288.7219572604795
70,29.79223325713614,"[1.783593282332549, 0.6941248403061819, 0.8606553933029829, 3.705166172066241]",[1.68163417 0.05483737 0.80045178 0.67871778],"[np.float64(1.1596434605635055), np.float64(-0.015191788690570104), np.float64(0.6057660773008584), np.float64(-0.01001682400166813)]",67.58446651427228,80.77773598046443
71,133.02290316855618,"[4.3602180064825795, 0.08460278748484636, 0.7057833122706542, 3.9277800228489115]",[4.56073245e-02 1.10230079e-02 1.00000000e-04 2.50671307e+00],"[np.float64(-13.545173483052691), np.float64(-25.87620219780434), np.float64(-12.243538519412924), np.float64(-25.02892455879596)]",274.04580633711237,287.2390758033045
72,135.3344348576913,"[4.8289474635655045, 0.5580266732258734, 0.4874238579319022, 0.05324529193632047]",[1.54655388e-01 9.99900000e-01 1.00000000e-04 4.99990000e+00],"[np.float64(1.0000547791977392), np.float64(-0.0004999814542012686), np.float64(-4.9991516556058965e-08), np.float64(-4.9996320464811154e-20)]",278.6688697153826,291.8621391815747
73,129.96785173306534,"[1.6057022994363985, 0.8370162626086931, 0.3545081715600909, 2.9316527399607217]",[2.04376016e-01 5.52631607e-02 1.00000000e-04 1.00000000e-04],"[np.float64(0.2495573333989265), np.float64(2.0037840070163604), np.float64(2.2537455616416953), np.float64(1.5256928516674861)]",267.9357034661307,281.1289729323228
74,137.0016242722938,"[4.336697829465254, 0.7111478198512076, 0.986339709598871, 4.572475920465684]",[7.89393833e-02 7.16618656e-01 4.07819493e-04 4.99990000e+00],"[np.float64(0.001623060865307201), np.float64(-0.1466835093323849), np.float64(1.0005089835023746), np.float64(-1.8171452953119933)]",282.0032485445876,295.19651801077976
75,122.06151190622803,"[2.5266836244802575, 0.2621518017158794, 0.7687936721115268, 4.589183420171174]",[1.90683698e-01 1.97637297e-03 1.00000000e-04 1.00000000e-04],"[np.float64(10.696322928595233), np.float64(7.00626373099853), np.float64(2.7061932824608985), np.float64(3.6595888340577667)]",252.12302381245607,265.31629327864823
