participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
61,271.3328069097807,"[0.08138115443728063, 0.36880968780476586, 0.5260133497409476, 2.933194804437049]",[0.0688122  0.02890336 0.19251101 3.04329288],"[np.float64(7.350350829055605), np.float64(5.492339564640601), np.float64(7.3892632960609905), np.float64(0.9897845461355846)]",550.6656138195614,566.6314720079934
62,245.4166494537294,"[2.8253658188947943, 0.393285044461019, 0.10642069425715861, 1.7283929219536287]",[6.23672422e-02 1.00000000e-04 9.99900000e-01 3.88880703e-01],"[np.float64(51.21016362637484), np.float64(23.00478531698223), np.float64(23.288125564047203), np.float64(12.095907516074204)]",498.8332989074588,514.7991570958908
63,228.2565854680841,"[2.7183619268942127, 0.9557446459851773, 0.7749345331798863, 4.804916333112687]",[3.12094726e-02 1.00000000e-04 2.28647630e-01 1.59292991e-01],"[np.float64(231.55856009547233), np.float64(94.19834678916595), np.float64(96.43166783120168), np.float64(84.28228611823282)]",464.5131709361682,480.4790291246001
64,268.1022276057503,"[0.5950916624478308, 0.5961753834331155, 0.6291854939121075, 0.22100432336627487]",[0.07159779 0.01274784 0.9999     4.9999    ],"[np.float64(15.49466118676591), np.float64(6.487753303361897), np.float64(9.720573984231256), np.float64(1.803998654287395)]",544.2044552115005,560.1703133999325
65,267.93769295767186,"[2.80760834066129, 0.8081618494040551, 0.699985750336471, 4.550390857418886]",[0.49846154 0.33993182 0.14640015 4.9999    ],"[np.float64(0.22454940624889855), np.float64(0.4368731627141285), np.float64(0.7540513470928679), np.float64(0.001965848331107663)]",543.8753859153437,559.8412441037757
66,226.8662341249834,"[0.08581972188281839, 0.9178953033118603, 0.6941587927963131, 2.0340935388037984]",[8.11906924e-02 1.00000000e-04 9.99900000e-01 1.68670336e+00],"[np.float64(27.898966910654174), np.float64(19.095734260178553), np.float64(13.278045150244683), np.float64(13.593500612808151)]",461.7324682499668,477.69832643839874
67,253.6576021384295,"[4.739229499379951, 0.14287397097790688, 0.10451326727265033, 2.8373815338433106]",[1.90740862e-01 3.82687440e-01 1.00000000e-04 2.60690003e-01],"[np.float64(1.5445857887274848), np.float64(0.0017067153970796274), np.float64(0.00027453933748048434), np.float64(3.778254126739769)]",515.315204276859,531.2810624652909
68,272.3590467312455,"[0.7215354035321222, 0.4399371586794498, 0.39092251642646203, 4.315018434547633]",[1.00000000e-04 1.00000000e-04 2.50732490e-01 3.89448621e-03],"[np.float64(7142.382173015107), np.float64(6359.506131931859), np.float64(1126.798699086044), np.float64(5109.891848241543)]",552.718093462491,568.683951650923
69,232.98373951850976,"[0.6037878080764445, 0.3373305667684227, 0.6061804239557405, 3.6621922766867083]",[1.30746874e-01 3.44413030e-02 1.00000000e-04 1.16504129e+00],"[np.float64(16.690102569590067), np.float64(0.17566349214942922), np.float64(9.843525488613604), np.float64(0.16974287671276275)]",473.96747903701953,489.93333722545145
70,148.04388120832797,"[0.22766666296405663, 0.2824525507170926, 0.07916448028434675, 0.1679817944586019]",[0.0001     0.08326056 0.02752    0.00017556],"[np.float64(16394.37041720381), np.float64(3042.5411743421264), np.float64(7029.234533213241), np.float64(4381.825075234582)]",304.08776241665595,320.0536206050879
71,261.4578833417359,"[0.5755292258972652, 0.06786623497213266, 0.9958152371375284, 1.4163180577445704]",[0.05417641 0.00726902 0.77755198 0.53244787],"[np.float64(20.781077478371074), np.float64(27.589887078174836), np.float64(4.307557106565678), np.float64(23.79482893474225)]",530.9157666834718,546.8816248719038
72,251.9649039788536,"[0.996764482191583, 0.8017705171345847, 0.8213121119958413, 4.774369392073439]",[9.71701118e-02 1.00000000e-04 7.36752740e-02 4.98839750e+00],"[np.float64(22.758638372057195), np.float64(7.6806232852850105), np.float64(13.279095195037357), np.float64(3.1873405268366897)]",511.9298079577072,527.8956661461392
73,258.34738815553675,"[2.610642813453361, 0.5288521674623806, 0.10845476190763394, 4.356504961193191]",[0.19212643 0.05825839 0.3865329  3.9917652 ],"[np.float64(5.1204090893752285), np.float64(0.77303663353087), np.float64(1.7526812706958559), np.float64(0.598808758176082)]",524.6947763110735,540.6606344995055
74,276.567194295649,"[4.202746284155037, 0.7587488721664459, 0.185906988511576, 4.080451847072487]",[1.0000e-04 9.9990e-01 9.9990e-01 4.9999e+00],"[np.float64(8.674206847063338e-05), np.float64(6.409850909536686e-17), np.float64(8.545957713436584e-09), np.float64(0.17835812920203387)]",561.134388591298,577.10024677973
75,261.7632765861851,"[1.837598983624491, 0.8428002051774849, 0.8664220570203683, 2.9698649773569774]",[1.33326657e-01 7.93114308e-04 7.35976810e-02 4.99990000e+00],"[np.float64(13.604241112390298), np.float64(8.718391497250659), np.float64(8.853987567604355), np.float64(4.950272203835758)]",531.5265531723702,547.4924113608022
76,258.5418313729148,"[1.9024030844482238, 0.2805875030110387, 0.5972100974242595, 0.1679055194194414]",[0.333358   0.2347185  0.9999     0.42363674],"[np.float64(7.880747685107307e-08), np.float64(1.9604049021618914), np.float64(0.9264092193716751), np.float64(7.466681715851805e-08)]",525.0836627458297,541.0495209342616
77,266.3991059094659,"[0.06101376469557001, 0.017403854037035395, 0.39621592577349546, 0.9028913606232626]",[5.89353708e-02 1.00000000e-04 3.16617395e-02 1.41798769e+00],"[np.float64(30.914992741751156), np.float64(29.39483556364221), np.float64(16.84976595755017), np.float64(13.171854447825913)]",540.7982118189318,556.7640700073638
78,271.2062555054734,"[4.162082675302846, 0.04479657062334424, 0.11321142449884944, 4.486763872529745]",[0.07240288 0.02379354 0.9999     4.9999    ],"[np.float64(9.763947158675316), np.float64(2.9965647545057386), np.float64(4.612958915088171), np.float64(3.1685482432712924)]",550.4125110109468,566.3783691993788
79,276.3616835475412,"[1.012209801293722, 0.0052389534977950744, 0.775269559673346, 2.7618045715237627]",[0.01295183 0.01404554 0.99989983 4.48700581],"[np.float64(11.140068292233984), np.float64(4.17111248692661), np.float64(7.390147973476257), np.float64(2.1436175350884277)]",560.7233670950824,576.6892252835144
80,268.852876874228,"[3.934114587071057, 0.3550903597843732, 0.8043900964037518, 4.272881174230974]",[0.4822418  0.97538106 0.09737578 1.56417785],"[np.float64(1.235276029292398e-21), np.float64(0.000609936072052446), np.float64(3.7810483476328165e-07), np.float64(0.9517976099641735)]",545.705753748456,561.671611936888
81,232.88652076281576,"[1.358736468098134, 0.9095244277578162, 0.6259584536737859, 3.8616626289836784]",[0.49017757 0.12573708 0.9999     4.9999    ],"[np.float64(2.972125658407433), np.float64(0.009247645668703132), np.float64(1.2508483958364573), np.float64(0.008474370716477862)]",473.7730415256315,489.73889971406345
