participant_id,best_nll,best_initial_guess,best_parameters,best_EV,AIC,BIC
50,255.69216680238043,"[1.6895252117448336, 0.5437982765062611, 0.6041594167378883, 2.6122128694426987]",[4.99990000e+00 2.50416544e-04 9.99900000e-01 4.99990000e+00],"[0.0, 0.0, 0.0, 0.0]",519.3843336047609,535.3501917931928
51,260.93430799119955,"[4.217183321525825, 0.6319333381948226, 0.8412133443123215, 0.4720153326678281]",[1.14657642e+00 1.01289245e-01 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",529.8686159823991,545.8344741708311
52,260.5825473189919,"[0.5584543853035218, 0.5780874145765749, 0.45392697592336373, 3.8759748858005345]",[1.05547897 0.03888296 0.9999     1.30547899],"[0.0, 0.0, 0.0, 0.0]",529.1650946379838,545.1309528264158
53,268.2746234311827,"[1.1192926810075678, 0.6173576623796, 0.29493354899516516, 0.18142962654971223]",[8.38087736e-01 7.89755030e-02 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",544.5492468623654,560.5151050507974
54,244.16034176190288,"[1.0549993353878377, 0.23943437830350373, 0.5458530779100715, 3.9535980700305737]",[1.21518556e+00 7.67844696e-02 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",496.32068352380577,512.2865417122377
55,269.08148045586,"[3.0168057818108247, 0.5093094790629304, 0.704667079183544, 2.606920946959337]",[8.79180424e-01 9.14786049e-02 9.99900000e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",546.16296091172,562.128819100152
56,276.52395180653826,"[2.8171295441474804, 0.5055125493200414, 0.23542824068349694, 4.657994494429142]",[5.2842087e-02 9.9990000e-01 9.9990000e-01 1.0000000e-04],"[0.0, 0.0, 0.0, 0.0]",561.0479036130765,577.0137618015085
57,274.14556601422885,"[3.916936407067348, 0.9849271193633662, 0.9586030795010099, 2.722505766579796]",[4.53112346e+00 1.00000000e-04 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",556.2911320284577,572.2569902168897
58,249.04028058219572,"[0.0016439699048458555, 0.5666251314746965, 0.520674224781414, 3.7127451482444043]",[1.48553628e+00 2.76697271e-02 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",506.08056116439144,522.0464193528234
59,169.59745827867863,"[1.043133258050182, 0.40577563425303315, 0.23940319708457675, 2.483985932649953]",[1.30388224e+00 1.80173391e-01 1.00000000e-04 1.82984387e+00],"[0.0, 0.0, 0.0, 0.0]",347.19491655735726,363.1607747457892
60,209.85212508600284,"[2.1689671248605826, 0.9636779624916555, 0.6472179227780012, 0.79981702213621]",[1.65030415e+00 3.55634812e-02 9.99900000e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",427.7042501720057,443.6701083604376
61,257.10965875014847,"[1.4511536895476727, 0.8870761713403964, 0.48727439132148764, 4.168794778874846]",[1.14993987e+00 1.38675654e-01 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",522.2193175002969,538.1851756887289
62,247.70480343208553,"[3.762811304375207, 0.8266439186448478, 0.7661976243185071, 3.382038609745589]",[0.79732235 0.45005217 0.07654477 1.19841951],"[0.0, 0.0, 0.0, 0.0]",503.40960686417105,519.375465052603
63,261.18657302385594,"[2.2733331028897106, 0.2539634987239923, 0.22068210358966028, 1.251115532222447]",[4.99990000e+00 1.40435275e-04 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",530.3731460477119,546.3390042361439
64,268.3808139336642,"[0.8645803958272524, 0.5942088060463995, 0.8881036369960035, 0.8848250411986318]",[9.31788236e-01 6.26586635e-02 9.99900000e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",544.7616278673283,560.7274860557603
65,258.76440687045357,"[3.791727670503816, 0.8669049819758592, 0.4365968130963727, 4.212898815737547]",[1.04233455e+00 3.32240145e-01 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",525.5288137409071,541.4946719293391
66,226.3037639175788,"[2.125123962410932, 0.43062384530148395, 0.35144479398248984, 0.9396202317318549]",[4.99990000e+00 3.78089670e-04 9.99900000e-01 2.90733349e-01],"[0.0, 0.0, 0.0, 0.0]",460.6075278351576,476.57338602358953
67,260.0934999752475,"[0.960897616337254, 0.315125970889269, 0.6227766033701884, 3.40520366214199]",[7.16928823e-01 9.99900000e-01 6.60141031e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",528.186999950495,544.152858138927
68,274.39231122509835,"[3.803279975505929, 0.05162378200276635, 0.47499873234366696, 0.40024365188936234]",[4.86436358e+00 1.00000000e-04 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",556.7846224501967,572.7504806386287
69,224.5946962090937,"[4.914892467923555, 0.27053258850324313, 0.7846914818354068, 1.2730652412603924]",[1.56734455e+00 9.24974062e-02 1.00000000e-04 1.73553299e-01],"[0.0, 0.0, 0.0, 0.0]",457.1893924181874,473.15525060661935
70,149.8358042432287,"[2.684981094101636, 0.9434644644016301, 0.20954750143765358, 0.5515522834855733]",[1.32980262e+00 1.90530468e-01 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",307.6716084864574,323.6374666748893
71,263.9897431799011,"[2.483298029112231, 0.45149756262192625, 0.7319189106047497, 2.85959518312886]",[1.86331894e+00 7.82352657e-03 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",535.9794863598022,551.9453445482342
72,253.1287981242005,"[4.529756095612879, 0.7466669923181488, 0.5059900864892936, 3.1170786104848376]",[4.60614189e+00 4.16978842e-04 4.59113352e-01 1.97097165e-01],"[0.0, 0.0, 0.0, 0.0]",514.257596248401,530.223454436833
73,262.1599175837904,"[0.9337832981483043, 0.1423469071739432, 0.6581486679433664, 4.447629969561233]",[1.11782829e+00 2.57891470e-02 1.63824889e-02 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",532.3198351675808,548.2856933560128
74,276.5278068887023,"[0.12674733350983575, 0.393238288777552, 0.4999950799701647, 1.0063596367320065]",[0.01690152 0.9999     0.53111638 4.9999    ],"[0.0, 0.0, 0.0, 0.0]",561.0556137774046,577.0214719658366
75,266.41622698519353,"[0.11592430735579444, 0.9591285878634748, 0.24874957307815007, 1.3151653585497685]",[4.99990000e+00 2.73820781e-04 9.99900000e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",540.8324539703871,556.798312158819
76,274.4675353153489,"[0.4377743505901612, 0.10742434123032507, 0.2504140281387246, 1.6453768833221663]",[9.42154387e-01 1.67734837e-02 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",556.9350706306979,572.9009288191298
77,265.7522618535851,"[4.496326763413964, 0.15100904411279883, 0.817523391283141, 1.7112703976456132]",[0.37662135 0.36530179 0.90573662 4.9999    ],"[0.0, 0.0, 0.0, 0.0]",539.5045237071702,555.4703818956021
78,267.0921040129666,"[3.599811530477097, 0.7108766311716527, 0.6633345130558673, 4.460425563755921]",[0.48575674 0.8622391  0.68737451 0.8959776 ],"[0.0, 0.0, 0.0, 0.0]",542.1842080259332,558.1500662143652
79,274.8853711958146,"[3.9086807261178955, 0.4245764219330382, 0.27378818275193073, 4.7993054166533815]",[0.10477724 0.3732837  0.12815813 4.9999    ],"[0.0, 0.0, 0.0, 0.0]",557.7707423916293,573.7366005800612
80,276.5657252661374,"[4.520808655142826, 0.3353570948678165, 0.223646855010917, 4.376888936111987]",[1.0000e-04 1.0000e-04 1.0000e-04 4.9999e+00],"[0.0, 0.0, 0.0, 0.0]",561.1314505322748,577.0973087207068
81,220.35752466661936,"[1.0149992661921838, 0.08152096703804534, 0.9459426890967709, 4.035219739653567]",[1.55032854e+00 9.43278310e-02 9.99900000e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",448.7150493332387,464.68090752167063
82,273.23605641301305,"[1.906950489538342, 0.4926245337611667, 0.05434862385648171, 4.839856243716982]",[0.46759718 0.43230558 0.9999     0.28196742],"[0.0, 0.0, 0.0, 0.0]",554.4721128260261,570.4379710144581
83,252.30938490252205,"[0.5544073503750792, 0.14237223830360385, 0.03756458336778461, 2.0685526361608324]",[4.99990000e+00 3.35778656e-04 9.99900000e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",512.6187698050442,528.584627993476
84,271.8683814324338,"[2.756862033676036, 0.9286187644089768, 0.9738906007987915, 1.1143953249851666]",[4.99990000e+00 1.02762052e-04 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",551.7367628648676,567.7026210532996
85,246.16671755120268,"[2.755559227636069, 0.029046046146622404, 0.9389852985414698, 4.156815146435766]",[4.99990000e+00 4.61453559e-04 5.28673704e-01 5.22226371e-01],"[0.0, 0.0, 0.0, 0.0]",500.33343510240536,516.2992932908373
86,55.44254981331323,"[0.5096716469323459, 0.5184851851539803, 0.8043498017544184, 3.7027749964920087]",[2.09428953 0.18917517 0.37147    1.35146837],"[0.0, 0.0, 0.0, 0.0]",118.88509962662646,134.8509578150584
87,215.0855526910391,"[1.6144379464249077, 0.6846184306883556, 0.12350781587742547, 3.5815889977101896]",[1.24583723e+00 2.10837878e-01 5.24484002e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",438.1711053820782,454.13696357051015
88,245.9585315458849,"[3.608766669119586, 0.20328187287705132, 0.48343963549090524, 2.6921616181268675]",[2.33119313e+00 5.89866046e-03 5.78788872e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",499.9170630917698,515.8829212802018
89,244.95597343203477,"[3.487630125881508, 0.5081937659335427, 0.37218951835152003, 1.6793650590338403]",[4.99990000e+00 2.66820911e-04 9.99900000e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",497.91194686406953,513.8778050525015
90,276.41187981390755,"[4.058580611799069, 0.8501151357294887, 0.5832142222811322, 4.610015350956101]",[3.8352295e+00 1.0000000e-04 1.0000000e-04 1.0000000e-04],"[0.0, 0.0, 0.0, 0.0]",560.8237596278151,576.7896178162471
91,204.0064177419244,"[1.6333403031181568, 0.05192751408922903, 0.47719761698975116, 0.10821319374469858]",[1.58300971e+00 2.80965697e-01 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",416.0128354838488,431.9786936722807
92,273.2752004852101,"[2.4826187893721, 0.278979608346717, 0.6072244666932176, 0.8527160799002522]",[3.15867805e+00 9.80776703e-04 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",554.5504009704202,570.5162591588522
93,226.6988241528794,"[4.0469903862940235, 0.527794412948535, 0.27515010638542503, 2.822313225672492]",[1.17344873 0.17537097 0.00294979 0.65847783],"[0.0, 0.0, 0.0, 0.0]",461.3976483057588,477.36350649419074
94,269.82587246630163,"[4.073808912035245, 0.5671591562937417, 0.15807495016832757, 4.903137253687471]",[6.64487118e-01 4.54335811e-01 6.42883970e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",547.6517449326033,563.6176031210352
95,225.15849237212234,"[1.3936134888396012, 0.49183164833904514, 0.8713552074094307, 3.2399349048920985]",[1.73270359e+00 1.66139092e-02 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",458.3169847442447,474.2828429326766
96,251.63526540383978,"[2.146536457473108, 0.9513295977725419, 0.1758459560342812, 2.915835700862187]",[1.09584540e+00 6.47590484e-02 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",511.27053080767956,527.2363889961115
97,264.00038758389155,"[4.8232177226857385, 0.7527755344816873, 0.9802948449878242, 3.6143591331386244]",[4.99990000e+00 1.74761981e-04 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",536.0007751677831,551.9666333562151
98,159.0408834263288,"[4.131116656663203, 0.2357536406526199, 0.21456854368338946, 1.3660063074663567]",[1.73855195e+00 3.84989950e-02 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",326.0817668526576,342.04762504108953
99,245.01354747036038,"[0.5728936440732437, 0.05149630109884119, 0.09590865055561386, 3.287453063899742]",[1.28199947e+00 4.66144555e-02 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",498.02709494072076,513.9929531291527
100,219.55320169912213,"[0.10759182454466272, 0.6634818612833698, 0.3841405051248734, 3.878621908481183]",[1.39342152e+00 1.73295600e-01 4.67288743e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",447.10640339824425,463.0722615866762
101,248.16601467204822,"[0.633509438100448, 0.8318007906348202, 0.593908905278792, 0.34962616942383007]",[1.97285166e+00 1.12863578e-02 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",504.33202934409644,520.2978875325284
102,193.35216678839177,"[4.3077506402289405, 0.6490993834620293, 0.8858206095706125, 1.3150355432607388]",[4.99990000e+00 3.49402416e-04 3.32987853e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",394.70433357678354,410.67019176521546
103,266.4842467262045,"[0.8138839077127709, 0.9064657944478154, 0.8414039674083721, 1.60370414723351]",[4.99990000e+00 1.69751234e-04 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",540.968493452409,556.934351640841
104,255.20446957541301,"[0.6056408861952036, 0.20963846090743382, 0.853504851593347, 2.9791079309181203]",[4.99990000e+00 2.34432510e-04 1.00000000e-04 3.02141177e+00],"[0.0, 0.0, 0.0, 0.0]",518.408939150826,534.374797339258
105,255.5899883590152,"[0.7651533560679195, 0.5683333223868877, 0.033317258143034045, 4.383603182975185]",[4.99990000e+00 2.63055187e-04 3.25960891e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",519.1799767180304,535.1458349064624
106,256.9174008495444,"[0.4004363594458666, 0.7785388965015734, 0.9258480644176398, 1.913438893193589]",[7.46309277e-01 9.99900000e-01 1.94646371e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",521.8348016990888,537.8006598875207
107,216.0461482219074,"[0.7719080177320996, 0.6218023990502616, 0.5521545235080809, 3.671406043183604]",[2.14880503 0.00841563 0.42722334 4.9999    ],"[0.0, 0.0, 0.0, 0.0]",440.0922964438148,456.0581546322467
108,128.20651035121284,"[0.0468670638369352, 0.0392869074046242, 0.9571730632562897, 1.6532868814179367]",[1.78523595e+00 4.11366158e-02 2.20602783e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",264.4130207024257,280.3788788908576
109,124.68873299658075,"[4.858684870685631, 0.7211758115130588, 0.05387798181712227, 2.5834827441998485]",[1.92481819 0.14087622 0.9999     0.63730838],"[0.0, 0.0, 0.0, 0.0]",257.37746599316154,273.34332418159346
110,260.1481872253535,"[3.0702140103612114, 0.7590334624149896, 0.4986903411160049, 4.498976751303666]",[1.16743454e+00 6.48656617e-02 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",528.296374450707,544.262232639139
111,241.38963811262752,"[4.622923112827963, 0.32954298243263364, 0.6377822099238818, 1.706004384404503]",[1.19773547e+00 1.67470832e-01 1.00000000e-04 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",490.77927622525505,506.74513441368697
112,248.82297872422743,"[4.643348747596243, 0.7460721342173624, 0.9056454360866365, 4.210071364173574]",[1.32700953e+00 3.84657142e-02 9.99900000e-01 1.00000000e-04],"[0.0, 0.0, 0.0, 0.0]",505.64595744845485,521.6118156368868
