participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,best_nll,AIC,BIC
207,"[2.191218789057876, 0.19890367571793063, 0.5411067935369295]",[0.84120799 0.07485574 0.98545936],[0.69800864 0.37862471 0.75553687 0.91454647],[1.93673871e-01 6.08811500e-01 1.97490418e-01 2.42106574e-05],266.60962352203137,539.2192470440627,551.1936406853866
208,"[4.379275273563494, 0.4215847486422535, 0.42756827298227185]",[1.32685262 0.074011   0.9999    ],[0.83671723 0.15545435 0.52482493 0.2071143 ],[9.32891589e-01 1.35803769e-05 4.58895037e-03 6.25058800e-02],203.11125277463316,412.2225055492663,424.1968991905903
209,"[3.8517053771286496, 0.3488964957990432, 0.8871371830403468]",[1.42880132 0.28416977 0.03907115],[ 0.65935827 -0.02654774  0.8265182   0.26620177],[5.00946408e-01 1.89514250e-07 2.23865215e-12 4.99053403e-01],186.98411217582716,379.9682243516543,391.9426179929783
210,"[2.3519174577473176, 0.41357440911792104, 0.3678059699676295]",[1.47693018 0.02194316 0.99988729],[0.46563789 0.37166244 0.44704969 0.20273816],[0.32063121 0.3298206  0.27443206 0.07511613],231.68777163649455,469.3755432729891,481.34993691431305
211,"[0.029731552951092758, 0.6573319999969284, 0.9313385586859116]",[1.17769802 0.38518712 0.93322641],[0.68492012 0.37208012 0.52878831 0.02702698],[8.70000354e-01 4.78430238e-07 1.29999168e-01 2.85382959e-26],206.34463795981642,418.68927591963285,430.6636695609568
212,"[4.111183373159221, 0.2097313060377407, 0.921524074943317]",[0.0001 0.0001 0.0001],[0.58828011 0.58731398 0.58910029 0.58822849],[0.36003608 0.22022783 0.29981666 0.11991943],276.5657261177099,559.1314522354198,571.1058458767437
213,"[2.476526803002592, 0.46607519831028493, 0.7888897385481005]",[0.89008524 0.53656329 0.27653697],[ 0.98553179  0.11214711  0.12357504 -0.47573495],[7.40388317e-01 2.57003922e-01 1.14985937e-04 2.49277515e-03],242.68571582620106,491.3714316524021,503.3458252937261
214,"[0.3860931294578962, 0.06532341416234354, 0.497017935295486]",[0.93382927 0.16073774 0.9999    ],[0.48563918 0.39078291 0.63596617 0.29751633],[0.38905806 0.51749099 0.03325633 0.06019462],258.2059409167982,522.4118818335965,534.3862754749204
215,"[4.6161893343539795, 0.5646618287842291, 0.6080803898778872]",[1.23985864 0.82773251 0.9999    ],[-0.28520059  0.50958107 -0.28520059  0.09400228],[8.3135492e-33 1.6864508e-01 8.3135492e-33 8.3135492e-01],183.60043993609426,373.2008798721885,385.1752735135125
216,"[1.8180702484613849, 0.20155423289168728, 0.3517358511272239]",[4.99990000e+00 1.00000000e-04 9.56069376e-01],[0.95368016 0.95630125 0.95541836 0.9560706 ],[0.60766514 0.0355284  0.32127806 0.0355284 ],218.53949887982245,443.0789977596449,455.05339140096885
217,"[0.4962981564296712, 0.29288092758823875, 0.39163871796472577]",[1.57395394 0.0409268  0.95967216],[0.59895831 0.13913573 0.17397841 0.19640341],[8.44972581e-01 4.50978333e-04 9.62189588e-04 1.53614251e-01],200.4324665150847,406.8649330301694,418.8393266714934
218,"[3.8641395400614975, 0.5450878044988495, 0.8296170297397232]",[1.62308401e+00 7.89869262e-02 1.00000000e-04],[0.66289641 0.25136231 0.61508724 0.35267085],[0.82361213 0.00942301 0.15784745 0.00911741],202.45210368708888,410.90420737417776,422.8786010155017
219,"[3.981378486146225, 0.47208116663650135, 0.7510043065677161]",[4.99990000e+00 1.08451421e-04 1.00000000e-04],[0.90483133 0.90394687 0.90556799 0.90474012],[0.46669732 0.23319185 0.23359634 0.0665145 ],273.82581075766143,553.6516215153229,565.6260151566468
220,"[1.324328498008842, 0.47945964078329245, 0.5313415418436157]",[2.78017908e+00 2.15783180e-03 2.27277106e-01],[0.74744898 0.71444992 0.74740558 0.74040709],[0.43494689 0.1309647  0.36662055 0.06746786],268.2749333466112,542.5498666932224,554.5242603345463
221,"[3.6046296186119653, 0.2663195400084558, 0.6323829263792201]",[3.57012996e+00 1.00000000e-04 9.82959766e-01],[0.51795705 0.51663726 0.5180168  0.51733797],[0.45316689 0.14059774 0.32818017 0.0780552 ],251.08812038318464,508.1762407663693,520.1506344076932
222,"[0.5858798277048275, 0.15065062795281492, 0.22449685828657592]",[1.07309185 0.765239   0.77484237],[0.24997613 0.72859353 0.58617139 0.30752241],[3.29451992e-32 9.57374452e-01 3.29451992e-32 4.26255480e-02],211.57886240362004,429.1577248072401,441.13211844856403
223,"[2.892863870053641, 0.18323351401656035, 0.6303192131812526]",[1.59328626e+00 1.38561150e-03 9.99900000e-01],[-0.19475748 -0.2164863  -0.21574253 -0.23461851],[0.35339284 0.31006023 0.21702765 0.11951928],230.94705053691766,467.8941010738353,479.8684947151593
224,"[2.1315869352319314, 0.30047299709025344, 0.22619767012977585]",[1.54510717e+00 1.00000000e-04 9.24757273e-01],[0.86900717 0.86679013 0.86952704 0.86868672],[0.38530978 0.15350676 0.38454771 0.07663576],275.94665618718784,557.8933123743757,569.8677060156996
225,"[1.2007531850129833, 0.6769057325893726, 0.34692325765932]",[0.39346977 0.33001876 0.00182737],[ 0.63061345  0.24376148  0.81403186 -0.16335041],[4.90948419e-01 1.58780830e-04 5.08892800e-01 3.93064738e-16],273.2091250530552,552.4182501061103,564.3926437474342
226,"[1.6795751413475484, 0.7376159842065199, 0.5342290120054252]",[1.56169223e+00 2.29402325e-04 9.99900000e-01],[-0.42623959 -0.41289641 -0.41644213 -0.42609252],[0.02532906 0.62412081 0.32520945 0.02534068],178.94685208565997,363.89370417131994,375.8680978126439
227,"[4.812409521841724, 0.4292805848452843, 0.2560659311769681]",[1.32516549 0.24487667 0.99982908],[0.61095728 0.39807881 1.06463512 0.19686295],[1.34639829e-03 1.54414599e-01 8.44235389e-01 3.61363038e-06],191.11126243873323,388.22252487746647,400.1969185187904
228,"[1.4660604969246385, 0.4534546659987597, 0.3282121962813602]",[1.32762354 0.02600508 0.9999    ],[0.63122764 0.5138809  0.83159114 0.64921737],[0.39255761 0.17369326 0.43090151 0.00284762],243.14745581932834,492.2949116386567,504.26930527998064
229,"[4.986377978363201, 0.39276313356205095, 0.059340808872264325]",[1.64383322 0.02729132 0.51670714],[0.358304   0.37648798 0.570671   0.28156584],[0.00172628 0.59054192 0.37574406 0.03198774],184.96538034950882,375.93076069901764,387.9051543403416
230,"[3.8280647901392633, 0.3128276610970546, 0.685314365184253]",[4.90301932e+00 1.00000000e-04 8.35263042e-01],[0.13951687 0.1386338  0.13890965 0.13798026],[0.3233772  0.31374565 0.245342   0.11753515],269.6488876714456,545.2977753428912,557.2721689842151
231,"[3.257328538584092, 0.9529890177398315, 0.3319818055149672]",[3.68921681e-01 5.44950595e-01 1.00000000e-04],[ 1.18933000e+00 -4.47856981e-04  3.01706901e-01  4.95413018e-02],[9.80006622e-01 4.10855598e-10 1.99933775e-02 3.29541820e-13],271.8720344958029,549.7440689916058,561.7184626329297
232,"[0.48396425250334496, 0.8355504200965955, 0.30476445912721833]",[0.89596988 0.99989084 0.3179337 ],[ 0.36244563 -0.09320743  0.6167631   0.36246481],[1.69221904e-24 1.00000000e-32 1.00000000e-32 1.00000000e+00],224.31010162605335,454.6202032521067,466.59459689343066
233,"[3.2649793461276033, 0.992342351496092, 0.2506788785172721]",[1.94465538 0.02839166 0.9999    ],[-0.10288256  0.27268434  0.46950186 -0.10288256],[0.00117662 0.62875259 0.36889417 0.00117662],148.20040467217365,302.4008093443473,314.37520298567125
234,"[1.3953643771457072, 0.7557868362420918, 0.4439748801741653]",[2.8296264e+00 1.0000000e-04 9.9108950e-01],[1.05282383 1.05298862 1.05489536 1.05242407],[0.64370638 0.07105179 0.21419004 0.07105179],237.85980175984338,481.71960351968676,493.6939971610107
235,"[2.332524800526127, 0.0003455633359028163, 0.7731757152206187]",[2.58357018e+00 1.00000000e-04 9.59991294e-01],[-0.41551506 -0.41911683 -0.42064482 -0.41855776],[0.47953598 0.19281951 0.04193914 0.28570537],205.48544553818593,416.97089107637186,428.9452847176958
236,"[4.89970063168528, 0.17600200641430985, 0.699015505560661]",[1.60861195 0.07879405 0.99969725],[0.65372184 0.23945702 0.83411452 0.74172618],[6.28423855e-01 3.57830760e-02 3.35607252e-01 1.85817181e-04],188.43715218574627,382.87430437149254,394.8486980128165
237,"[1.1118325280188952, 0.8832119165283728, 0.16019030288486752]",[1.20223464 0.03801641 0.9999    ],[0.66446401 0.81916598 0.8957177  0.64071013],[0.51008429 0.25936713 0.14862748 0.0819211 ],241.3200452031179,488.6400904062358,500.61448404755976
238,"[0.18495933617590413, 0.7505334484088056, 0.8036307100507291]",[2.07272498 0.00493208 0.87136838],[0.38454514 0.27757325 0.32525322 0.27546042],[0.53140226 0.16152869 0.22142421 0.08564484],228.0590191761471,462.1180383522942,474.09243199361816
239,"[4.4110539464952145, 0.004905551572744905, 0.517778740181349]",[4.77243912e+00 2.42242473e-04 7.93902525e-01],[-0.18927623 -0.19519373 -0.19515268 -0.19794438],[0.44120191 0.22569055 0.1827766  0.15033094],247.9436302965022,501.8872605930044,513.8616542343283
240,"[1.382832673525844, 0.5821796163299348, 0.4172947918455909]",[1.29706906e+00 1.42438546e-01 1.00000000e-04],[0.3450796  0.04979759 0.25870344 0.19423643],[8.15100883e-01 5.12326961e-06 2.77194132e-02 1.57174581e-01],226.591364136917,459.182728273834,471.157121915158
241,"[4.04031472983297, 0.5714129927913388, 0.03987173333189478]",[1.98319419e+00 6.11274506e-04 9.99900000e-01],[-0.62379707 -0.68418372 -0.66050592 -0.68398948],[0.62435768 0.03965589 0.27950196 0.05648448],170.03975213810838,346.07950427621677,358.0538979175407
242,"[3.6373741051919835, 0.15830285983471942, 0.6675740362476498]",[1.4841564  0.15487856 0.91908786],[0.54036321 0.20360168 0.83041609 0.40992807],[5.02638739e-01 2.39936132e-04 4.97121324e-01 3.87600373e-10],191.50745882146228,389.01491764292456,400.9893112842485
243,"[0.985323089859423, 0.4000319270564954, 0.3446514020717336]",[2.26335775e+00 1.00000000e-04 9.46010962e-01],[0.73491435 0.73561751 0.73575435 0.73566146],[0.55956018 0.01685007 0.40673968 0.01685007],231.50919269357914,469.0183853871583,480.99277902848223
244,"[2.7781996335308405, 0.7038113983751487, 0.3594212619260057]",[2.48866834e-01 1.66407538e-01 2.05731094e-04],[0.74017569 0.15052161 0.72659806 0.22413617],[0.62563356 0.06751951 0.286365   0.02048193],275.676362594102,557.352725188204,569.3271188295279
245,"[0.40500831545090493, 0.9393345246939534, 0.4810608149450013]",[4.76037454e+00 1.00000000e-04 1.00000000e-04],[-0.01685418 -0.01745785 -0.01658681 -0.01901385],[0.28960436 0.38341658 0.26163161 0.06534745],275.0562928572734,556.1125857145468,568.0869793558707
246,"[1.185207426104794, 0.2258376777991006, 0.3040595917344359]",[1.27040448 0.11295175 0.9999    ],[0.69779551 0.22855659 0.6403075  0.1752688 ],[7.08311003e-02 5.80681703e-01 1.77209361e-05 3.48469475e-01],238.5926022280881,483.1852044561762,495.1595980975002
247,"[2.111356143511555, 0.9394856448527424, 0.036181692644702945]",[1.12126276 0.05252158 0.83491971],[0.67412168 0.66816332 0.88741702 0.27556384],[0.61532642 0.09059335 0.24203844 0.0520418 ],245.69808032045736,497.39616064091473,509.3705542822387
248,"[4.287302299831411, 0.9002279165065978, 0.5673712489103168]",[1.7341707  0.09131984 0.17975924],[0.63265512 0.41289104 0.54612346 0.52246823],[0.36040165 0.05844548 0.53032552 0.05082735],227.00186308503075,460.0037261700615,471.97811981138545
249,"[1.226714300984952, 0.5382690391085261, 0.3171654424753665]",[1.14694751e+00 1.53953611e-02 1.00000000e-04],[0.46173232 0.25331954 0.51054993 0.28076289],[0.32970767 0.10797964 0.42485074 0.13746195],270.9745786468089,547.9491572936178,559.9235509349417
250,"[0.07926503868882838, 0.7095160435734573, 0.10788245507051164]",[6.59763356e-01 2.04340305e-01 1.00000000e-04],[0.65359924 0.66178644 0.81162807 0.22843175],[0.192778   0.41729218 0.38207904 0.00785077],267.614914290027,541.229828580054,553.2042222213779
251,"[2.9563995748271816, 0.34984118542492254, 0.294064578873103]",[1.31913507 0.01547958 0.55113164],[0.25686616 0.24152428 0.32872227 0.12022015],[0.16177647 0.34532761 0.32566918 0.16722674],263.7158357517121,533.4316715034242,545.4060651447481
252,"[2.3105030809558937, 0.971493553827231, 0.9751646907992908]",[2.54794464e+00 1.33313553e-03 8.92631982e-01],[0.09015622 0.08259814 0.0994473  0.08290118],[0.26012708 0.18986709 0.28013606 0.26986977],263.9836560972032,533.9673121944064,545.9417058357303
253,"[0.006923617796721476, 0.3318845613594913, 0.27372932837024605]",[0.1688859  0.56103837 0.06531954],[0.71072011 0.14377809 0.95268505 0.15337472],[3.25440593e-02 1.42761942e-02 9.53068973e-01 1.10773110e-04],276.00411452724666,558.0082290544933,569.9826226958172
254,"[0.48004623207164815, 0.337859892832707, 0.06455273614054804]",[2.10771115e+00 2.53851986e-04 9.85463466e-01],[-0.28950254 -0.30239835 -0.28743179 -0.3025778 ],[0.46703724 0.02466611 0.46708042 0.04121623],206.0015402770118,418.0030805540236,429.97747419534755
255,"[0.0798517323053092, 0.4217397272889961, 0.13704855567762955]",[9.36772266e-01 3.28924570e-01 8.09264472e-04],[ 0.26646562  0.36505537  0.71558152 -0.00908664],[1.53479142e-05 4.95525242e-01 4.92643237e-01 1.18161733e-02],241.30531519206752,488.61063038413505,500.585024025459
256,"[0.5293924309513045, 0.5849511562119075, 0.8198103524618467]",[0.41605539 0.9102903  0.88407095],[0.03146663 0.37400152 1.31434038 0.58282039],[2.43517970e-14 2.71436773e-13 9.99278625e-01 7.21374928e-04],269.0033740189336,544.0067480378672,555.9811416791911
257,"[0.22991113058532284, 0.9016485896616463, 0.41355771902541055]",[2.89986743e+00 1.03668350e-03 8.12366773e-01],[-0.512128   -0.50157421 -0.47046084 -0.53177701],[0.20162731 0.29881663 0.41093626 0.0886198 ],240.81899836651164,487.6379967330233,499.6123903743472
258,"[0.9080564359091293, 0.38370326021825585, 0.575000202402881]",[1.28060426 0.02545236 0.9999    ],[0.42098385 0.21493449 0.50289436 0.17654561],[0.47211602 0.02885034 0.4899404  0.00909324],239.8470097985138,485.6940195970276,497.66841323835155
259,"[4.809577598775434, 0.32684734017469735, 0.0747362796015076]",[0.98390159 0.1228145  0.03643799],[0.67395811 0.19295018 0.83834584 0.15148715],[0.17289289 0.1463394  0.67996914 0.00079856],256.3459069355936,518.6918138711872,530.666207512511
260,"[0.5380697216644866, 0.6398586849988825, 0.9494805019340589]",[1.66648116 0.08769148 0.95167213],[0.71323082 0.59959052 0.70132659 0.46599342],[6.30161974e-01 2.13733947e-06 3.69815981e-01 1.99084879e-05],161.2023061396795,328.404612279359,340.37900592068297
261,"[1.8682212003243417, 0.05503521830680626, 0.9138123179233926]",[1.41189734 0.0730564  0.9999    ],[0.56406192 0.19891858 0.78538011 0.00251412],[0.4526178  0.01760938 0.52669883 0.00307398],236.08763156268816,478.1752631253763,490.1496567667003
262,"[0.2798773331719837, 0.6877531129503136, 0.45808657180518636]",[4.59525168e+00 1.09421476e-04 7.52927047e-01],[0.51827715 0.51724415 0.51824824 0.51757043],[0.30002192 0.18329719 0.23326398 0.2834169 ],275.190497222633,556.380994445266,568.3553880865899
263,"[4.90873635832698, 0.6186204242542611, 0.6078494923488602]",[1.80785778e+00 1.15143075e-01 1.00000000e-04],[0.5567399  0.53784538 0.65923168 0.59151753],[0.11162602 0.49167521 0.38289722 0.01380155],175.81066640242037,357.62133280484073,369.5957264461647
264,"[3.868127087113244, 0.22186912961700944, 0.9263283655224157]",[8.57451256e-01 6.64088870e-02 1.00000000e-04],[0.64620464 0.49362207 0.81082536 0.49704797],[0.14514612 0.21360967 0.4561609  0.18508331],270.99336862858826,547.9867372571765,559.9611308985004
265,"[4.245718390024404, 0.9829851245394088, 0.8425031967094192]",[0.00965978 0.9999     0.8425032 ],[ 0.82647644 -0.04681668  0.95181929 -0.09795196],[9.9990001e-05 9.9990001e-25 9.9990001e-01 9.9990001e-13],276.56306478898665,559.1261295779733,571.1005232192972
266,"[1.2865302130518097, 0.8870250648089809, 0.8284945312615678]",[1.0234641  0.01420902 0.9999    ],[0.35921197 0.29069813 0.50574882 0.30826342],[0.14340243 0.27732045 0.43812508 0.14115204],267.3714881044859,540.7429762089718,552.7173698502957
267,"[3.731641193875099, 0.0260441471374707, 0.32628840328606296]",[1.4240186  0.05284403 0.9999    ],[0.54991626 0.40420179 0.72688024 0.40544551],[0.29018917 0.03306615 0.67488107 0.00186362],219.14617460434945,444.2923492086989,456.26674285002287
268,"[4.753423230685097, 0.004560363304391597, 0.8814416869978972]",[7.62518353e-01 4.40035784e-01 2.28992153e-04],[0.5475636  0.45771714 0.31157863 0.11206086],[9.86969341e-02 1.45507947e-02 8.86751842e-01 4.28703062e-07],256.3958190301952,518.7916380603904,530.7660317017143
269,"[4.110111813925856, 0.19956628676751573, 0.5291896104016627]",[8.94893837e-01 1.00000000e-04 9.99900000e-01],[0.23279363 0.23284286 0.2343869  0.23240614],[0.11944867 0.34791717 0.4240429  0.10859125],271.8932770834971,549.7865541669942,561.7609478083181
270,"[3.1130633426687924, 0.05579274872152063, 0.0015779306971780533]",[0.76214081 0.00152749 0.9999    ],[0.46186408 0.44793397 0.45826976 0.44096846],[0.39863054 0.13080253 0.25238829 0.21817864],271.3970881952159,548.7941763904317,560.7685700317556
271,"[1.4469994685587657, 0.3000777756263361, 0.5562708962612305]",[1.19907883 0.0350571  0.9999    ],[ 0.43471482  0.0610883   0.5861611  -0.01193838],[0.3977226  0.17031998 0.37076944 0.06118797],244.15955870753407,494.31911741506815,506.2935110563921
272,"[3.0223696691531288, 0.916751953216987, 0.9951744718890879]",[4.10419286e+00 1.00000000e-04 3.56618566e-01],[0.89683273 0.89565926 0.89723813 0.89546604],[0.42312659 0.07672778 0.34627489 0.15387074],276.2013351495694,558.4026702991388,570.3770639404627
273,"[0.3101911085675654, 0.7182212851475424, 0.2365260529162554]",[2.04483910e-01 8.89662977e-01 1.00000000e-04],[ 0.71918204  0.47553174  0.73875551 -0.02409566],[1.79604556e-05 9.99835437e-01 2.95070632e-11 1.46602463e-04],275.2651663432062,556.5303326864124,568.5047263277363
274,"[1.9925305703059946, 0.5650851553087491, 0.4603935487145942]",[1.54325834 0.09031206 0.58947706],[0.67366903 0.10144103 0.86228852 0.12156726],[4.92216320e-01 3.64365766e-03 5.04135800e-01 4.22209851e-06],200.6011364993883,407.2022729987766,419.17666664010056
275,"[1.5775534760764223, 0.6168731904781644, 0.47208434974042807]",[0.55776306 0.02688319 0.9999    ],[0.59963259 0.5540799  0.75841013 0.42151112],[0.34284237 0.12006018 0.33727596 0.19982149],274.20673647095396,554.4134729419079,566.3878665832318
276,"[0.38721847497375783, 0.3020975456866379, 0.7228399804529874]",[4.99990000e+00 2.65684521e-04 1.00000000e-04],[0.32543426 0.32288462 0.32547692 0.32261629],[0.32554498 0.16870412 0.30139012 0.20436078],261.5675409989205,529.135081997841,541.1094756391649
277,"[1.156168595398309, 0.5324129680380185, 0.41672087421332354]",[1.28242563 0.03262545 0.9999    ],[0.65255574 0.40297543 0.72554505 0.46118938],[0.3186152  0.0285733  0.63050709 0.0223044 ],243.91543228177642,493.83086456355284,505.8052582048768
278,"[3.3308048163773645, 0.6079713394875385, 0.6817456069484472]",[3.51093873e+00 1.75901933e-03 3.96286326e-01],[-0.32651225 -0.3394112  -0.33510716 -0.33395315],[0.26797462 0.23937673 0.17298095 0.31966769],266.9102710970064,539.8205421940128,551.7949358353367
279,"[2.4861284587096355, 0.5988563866968826, 0.011049012210418678]",[1.05735943 0.14157286 0.05322402],[0.73802165 0.28917332 0.50195302 0.3264623 ],[0.44422881 0.18512537 0.36413533 0.00651049],244.31941383719538,494.63882767439077,506.6132213157147
280,"[2.1918779798341004, 0.9611093982363648, 0.5520378020722235]",[1.26037214 0.02021042 0.61269605],[0.72226017 0.56541213 0.73165381 0.62668341],[0.40212256 0.04649531 0.54667978 0.00470235],258.2538027758758,522.5076055517516,534.4819991930755
281,"[1.7227511360097232, 0.48416616044183886, 0.3739519613411259]",[1.28902261e+00 1.00000000e-04 9.79918666e-01],[0.57240279 0.57148953 0.57306245 0.57140584],[0.24134902 0.18978607 0.39664226 0.17222265],274.9678621690302,555.9357243380604,567.9101179793843
282,"[1.3571888946478552, 0.045159803213190845, 0.9157184161794493]",[1.21434078 0.03887385 0.9999    ],[0.62939934 0.33755258 0.6767773  0.3388299 ],[0.42985134 0.12220712 0.22932492 0.21861663],240.0579448089924,486.1158896179848,498.09028325930876
283,"[3.2753774761061587, 0.051948513575114534, 0.56970878168101]",[1.29817284e+00 2.11410003e-04 9.99900000e-01],[0.70210858 0.70022417 0.70341201 0.70147653],[0.24060107 0.18493207 0.51930674 0.05516012],231.3502413250229,468.7004826500458,480.67487629136974
284,"[0.7862640803034231, 0.2866695479150541, 0.38407621232475775]",[1.41966335 0.02692786 0.9999    ],[ 0.38496652  0.14163916  0.55661991 -0.01493312],[0.19834605 0.2763378  0.52236624 0.00294991],233.67218609963237,473.34437219926474,485.3187658405887
285,"[0.5208814413490128, 0.5008159098823313, 0.5429602878225204]",[1.16940225 0.50970725 0.9999    ],[ 0.76255518 -0.18094087 -0.18094087 -0.08435361],[3.65810316e-01 6.31831504e-33 6.31831504e-33 6.34189684e-01],210.1669846258634,426.3339692517268,438.30836289305074
286,"[0.3100198673018959, 0.6863698856379462, 0.6284193309253898]",[1.35700271 0.62576528 0.9999    ],[ 0.75219571 -0.3057332   0.17371111 -0.05361072],[3.32576012e-01 6.34031664e-33 6.67423988e-01 6.34031664e-33],179.77635137348142,365.55270274696284,377.5270963882868
287,"[4.5188058803461395, 0.3884275743328985, 0.6466451331788144]",[1.49198182e+00 1.00807275e-03 9.99900000e-01],[0.42923301 0.41407946 0.43132013 0.41369859],[0.35586023 0.15812847 0.34136578 0.14464552],254.3473000851524,514.6946001703047,526.6689938116288
288,"[1.3125244671464462, 0.24198416389717348, 0.427447291011644]",[1.48195192 0.00175405 0.9999    ],[0.74209234 0.71006486 0.74250425 0.73258877],[0.05514272 0.22941689 0.66336877 0.05207162],237.27694450163847,480.55388900327694,492.5282826446009
289,"[1.4264622932489186, 0.026318898861312095, 0.7241390338820087]",[4.79484720e+00 6.62690356e-04 9.10470867e-01],[-0.16071728 -0.18908198 -0.15327388 -0.18874854],[0.47863134 0.00822036 0.49668576 0.01646254],100.764301499379,207.528602998758,219.50299664008196
290,"[3.554551939537375, 0.34045897359662913, 0.2020002272072684]",[3.43845091e+00 4.76581986e-04 5.99604376e-01],[0.06994759 0.06502002 0.07602835 0.06270208],[0.29318276 0.19291678 0.37673367 0.13716679],271.19124938622446,548.3824987724489,560.3568924137728
291,"[0.6363813859634857, 0.8243499935544382, 0.830118554363026]",[1.6104802  0.22759046 0.81711824],[0.71747739 0.84489566 0.63433772 0.69460679],[5.28309796e-01 1.43827057e-14 4.71690204e-01 1.43827057e-14],153.86823774567063,313.73647549134125,325.7108691326652
292,"[2.62014218008508, 0.8200095810637609, 0.9439383580126658]",[1.61641216 0.03592248 0.97291664],[1.16908647 0.46028746 0.85283    1.15049847],[0.00207852 0.08184686 0.9139961  0.00207852],187.25198671664472,380.50397343328945,392.4783670746134
293,"[0.6738483845886758, 0.009723955938557731, 0.6286333906816578]",[1.62880795e+00 1.00000000e-04 9.97787826e-01],[0.14325925 0.14374777 0.14342824 0.14307474],[0.10001762 0.44986685 0.11257752 0.33753801],236.20913367626156,478.4182673525231,490.3926609938471
294,"[0.4082830320446313, 0.3218491110034738, 0.8458539665744775]",[3.99567942e-01 2.30383828e-01 3.42862398e-04],[0.72265719 0.41185028 0.82047257 0.22719869],[0.47903125 0.00712973 0.40352473 0.1103143 ],274.74794717358066,555.4958943471613,567.4702879884852
295,"[4.658012058017285, 0.7671416249678461, 0.8168311712053581]",[1.65796506 0.02812861 0.9999    ],[0.45251006 0.26000997 0.58877768 0.20872303],[0.34769589 0.12270654 0.44802217 0.0815754 ],221.53887203502399,449.07774407004797,461.0521377113719
296,"[0.34442688697183904, 0.7778335243137958, 0.28211454523970136]",[1.72189314 0.00996455 0.9999    ],[0.28948644 0.07776576 0.35686611 0.07416961],[0.47646392 0.01494008 0.48951621 0.01907979],186.68912824564782,379.37825649129564,391.3526501326196
297,"[4.517910695425723, 0.28147590661860034, 0.7625278513146241]",[1.63352360e+00 1.52127784e-01 1.00000000e-04],[0.41052448 0.25301781 0.71540021 0.34374078],[3.94993116e-01 4.01205082e-08 6.05006795e-01 4.88224653e-08],189.10585394042369,384.21170788084737,396.1861015221713
298,"[2.3154790426330325, 0.9423064114369102, 0.23308189214592506]",[1.97236964e+00 1.00000000e-04 7.04773120e-01],[-0.03914388 -0.0391482  -0.03864662 -0.03920755],[0.20365001 0.27777356 0.24080124 0.27777519],276.15240395943766,558.3048079188753,570.2792015601992
299,"[0.4262961849108954, 0.032637481107409126, 0.1860395291163491]",[0.81582908 0.04633609 0.84781058],[0.75960945 0.49160664 0.76637733 0.48820751],[0.42189035 0.00423275 0.46369222 0.11018468],268.5038963821287,543.0077927642574,554.9821864055813
300,"[1.2172885286382713, 0.5295298908586447, 0.6572526096908061]",[4.10812134e-01 2.04321831e-01 1.00000000e-04],[0.7477058  0.23303206 0.7374875  0.19085432],[0.38827041 0.0709657  0.50530197 0.03546191],274.5869626979345,555.173925395869,567.1483190371929
301,"[2.3368760918601588, 0.3251505996688293, 0.1571196863667441]",[3.60856599e+00 1.00000000e-04 9.77614703e-01],[0.58488273 0.58489426 0.58587579 0.58472151],[0.40810856 0.02624646 0.55255981 0.01308517],201.36485059395199,408.72970118790397,420.7040948292279
302,"[0.9656355977330245, 0.17812659965305536, 0.9817624275479624]",[1.28650602 0.15135744 0.69016973],[0.71278867 0.18035956 0.844276   0.37897314],[0.24640053 0.00564636 0.70329363 0.04465947],221.05228222267976,448.10456444535953,460.0789580866835
303,"[3.396831773512726, 0.6546468802943803, 0.23356058187584497]",[1.41425147 0.08293238 0.9999    ],[0.59601478 0.54537445 0.77509083 0.59403882],[4.26500634e-01 4.57418289e-06 5.73490218e-01 4.57418289e-06],211.66879634499338,429.33759268998676,441.3119863313107
304,"[0.14746447980275434, 0.2914651395773434, 0.06328832650772713]",[1.34525232e+00 3.51657451e-01 1.00000000e-04],[0.50560161 0.64457827 0.75552216 0.67412157],[0.54915284 0.25697693 0.04403672 0.14983351],206.5148997586247,419.0297995172494,431.00419315857334
305,"[0.8456201085688789, 0.22765322689255446, 0.1752363516289206]",[0.616918   0.29252487 0.0020884 ],[0.95895528 0.14612024 0.61059952 0.29201388],[7.74608589e-01 3.24335875e-12 8.45707096e-04 2.24545704e-01],267.14535719823056,540.2907143964611,552.265108037785
306,"[1.517971036275339, 0.1726084784814627, 0.14501313200995705]",[0.46893681 0.02642469 0.9999    ],[0.91608431 0.73411509 1.0068113  0.6588557 ],[0.27391998 0.1133614  0.57254939 0.04016924],274.476854447231,554.953708894462,566.9281025357859
307,"[0.9717337118765775, 0.6650627759587479, 0.6818275280761376]",[1.41907427 0.08127183 0.00423057],[0.67493347 0.12491018 0.64397074 0.41095179],[6.28931936e-01 1.43286232e-05 3.33960908e-01 3.70928272e-02],226.26458459164644,458.5291691832929,470.50356282461684
308,"[1.5355466684014767, 0.006011269867399505, 0.7648627242942853]",[0.97588804 0.09318736 0.90070138],[0.83883695 0.41815988 0.54942919 0.29587267],[7.28848431e-01 2.32139223e-04 1.92551035e-04 2.70726879e-01],250.20210898472652,506.40421796945304,518.3786116107769
