participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,best_nll,AIC,BIC
180,"[4.570633698787288, 0.02775819357457774, 0.8077944554345687, 3.6731045039789407]",[1.21593413e+00 6.28735719e-01 9.99900000e-01 1.00000000e-04],[0.73705185 0.49153437 0.82787331 0.54801755],[0.35247413 0.00164689 0.62949494 0.01638403],134.25127187229174,276.5025437445835,290.58838741603245
181,"[4.109214893599053, 0.9002264873081613, 0.3092659680076527, 1.6789487684662616]",[1.77743323 0.18124658 0.9999     1.51704471],[0.46482269 0.36089141 0.57440504 0.22367618],[4.70834961e-04 4.68790978e-01 5.30296369e-01 4.41818450e-04],91.25058636769742,190.50117273539485,204.58701640684382
182,"[3.38880832945029, 0.3513930567722254, 0.46189622374181666, 2.114113696831179]",[1.61801873e+00 5.45073590e-02 1.00000000e-04 3.99990000e+00],[0.44676165 0.26772058 0.49820094 0.29588195],[0.3585847  0.13987369 0.42567054 0.07587107],153.88053992093418,315.76107984186837,329.84692351331734
183,"[2.499343457032221, 0.029239172604425698, 0.8122933879091875, 2.664470975555252]",[1.65321840e+00 5.80298621e-02 9.99900000e-01 1.00000000e-04],[0.73952204 0.48246694 0.64280179 0.23816259],[0.60072423 0.03053008 0.35795202 0.01079366],129.60083652583774,267.20167305167547,281.28751672312444
184,"[1.8671063974873852, 0.6697227747974754, 0.27602367249284476, 2.397094985644067]",[9.08297180e-01 1.16284202e-01 2.74956543e-04 9.89210737e-02],[0.64820173 0.47005689 0.73572086 0.36592192],[0.43031165 0.25576113 0.30391899 0.01000824],167.66248918484587,343.32497836969173,357.4108220411407
185,"[3.2935818767152525, 0.21342406214094226, 0.5059143453038917, 2.9593718441273067]",[1.94244661 0.19627078 0.99180871 3.9999    ],[0.55672583 0.16139777 0.5739952  0.19988706],[3.61480027e-01 1.95254351e-11 6.38519973e-01 1.34987223e-11],70.39554072443029,148.79108144886058,162.87692512030958
186,"[1.0978740384485943, 0.6204016058339433, 0.5505963998062186, 2.5133664724099396]",[4.99990000e+00 2.60207222e-04 9.91128196e-01 3.99990000e+00],[0.00572995 0.00373809 0.00706099 0.00307504],[0.2851141  0.20402709 0.29936269 0.21149612],165.54765647752365,339.0953129550473,353.18115662649626
187,"[1.2699764409188623, 0.911295826481128, 0.15335446108218365, 0.5687974994903128]",[1.85624181e+00 2.41347462e-02 8.09282841e-01 1.00000000e-04],[0.43265655 0.17863988 0.31837651 0.11032676],[0.56231786 0.06715408 0.33935588 0.03117217],117.54537402731555,243.0907480546311,257.17659172608006
188,"[4.442291718577939, 0.22197813289138105, 0.060017396839423406, 3.869691426245074]",[2.44146160e+00 1.00000000e-04 9.99900000e-01 2.86576095e+00],[0.00494766 0.         0.00154277 0.00096487],[0.65953293 0.00719341 0.1884726  0.14480106],91.04190257450803,190.08380514901606,204.16964882046506
189,"[0.11895202659115134, 0.8429506073272598, 0.8679723444657065, 1.4804889119177709]",[0.24218148 0.92640739 0.87481454 1.47981185],[0.4471908  0.550192   0.62900458 0.43039612],[1.99295985e-15 9.99572283e-01 4.27716929e-04 1.35825086e-31],171.29281699992268,350.58563399984536,364.6714776712943
190,"[0.7982396705236132, 0.3796832408969218, 0.24440003293182316, 1.9441076522301426]",[4.14075526e+00 1.00000000e-04 5.51043074e-01 1.86858585e-02],[0.00303862 0.00077649 0.0035863  0.00021907],[0.38522489 0.11112153 0.46663029 0.03702329],89.16533101102749,186.33066202205498,200.41650569350395
191,"[1.3824852824145772, 0.9106212909397212, 0.03314801631943164, 3.217116222517697]",[0.69949196 0.26683746 0.12155756 3.9999    ],[0.64339639 0.41446392 0.60846307 0.30261058],[0.35262312 0.07146341 0.39117344 0.18474002],168.15376378587555,344.3075275717511,358.3933712432001
192,"[1.6129193704419946, 0.6219834343505247, 0.3335392353666299, 0.9875895551861702]",[1.67470121e+00 1.36801529e-01 1.00000000e-04 3.99990000e+00],[0.614303   0.45209867 0.64823908 0.30556669],[0.17730879 0.28341824 0.48940864 0.04986433],120.89651262734917,249.79302525469834,263.87886892614733
193,"[1.5929775188262707, 0.13051420144159603, 0.6107952300336973, 1.717347151277294]",[4.71222951e+00 1.00000000e-04 9.99805017e-01 3.99990000e+00],[0.00316083 0.00176618 0.000954   0.0008849 ],[0.4096273  0.28331286 0.14186125 0.16519859],169.8097340973632,347.6194681947264,361.70531186617535
194,"[3.7548633487673753, 0.10572142532441547, 0.729213642513042, 1.6827488985423267]",[1.47139194e+00 9.37599631e-02 9.99900000e-01 1.00000000e-04],[0.61027034 0.32738523 0.63570386 0.29546317],[0.34881015 0.02656702 0.62398976 0.00063306],131.14037000059153,270.28074000118306,284.36658367263203
195,"[1.445111826335967, 0.11770789946322681, 0.20176021746781517, 3.6601279765863284]",[1.20457738e+00 2.73766532e-01 6.50608096e-01 1.00000000e-04],[0.45322505 0.36073044 0.54889951 0.28460068],[8.30452199e-01 1.46015974e-02 1.54946204e-01 1.79196839e-11],138.65106159611435,285.3021231922287,299.38796686367766
196,"[2.789870096229015, 0.24483951725819292, 0.9760044698351081, 0.5460326156777242]",[6.30379600e-01 5.04464236e-01 1.00000000e-04 3.99990000e+00],[0.50559316 0.37208132 0.6474691  0.38914021],[9.98414097e-01 6.48082675e-13 1.58590310e-03 2.16897923e-11],161.4248590260128,330.8497180520256,344.93556172347456
197,"[0.3644548665764407, 0.20904334108867578, 0.17664694317490967, 1.422300109827934]",[2.97792288e+00 3.53027568e-04 9.99900000e-01 2.35155038e+00],[0.00836161 0.0024912  0.01144404 0.00121225],[0.36485298 0.12028841 0.4699792  0.04487941],147.19280694331542,302.38561388663084,316.4714575580798
198,"[3.2055987780696746, 0.5029410084246435, 0.010409220921176151, 1.805958637767466]",[3.28539692e+00 2.08756726e-04 2.24521384e-01 1.00000000e-04],[0.00527222 0.00242119 0.00596325 0.00181279],[0.32549402 0.18973129 0.35571895 0.12905573],151.53754674607558,311.07509349215115,325.1609371636001
199,"[1.9029887074369958, 0.970601919781392, 0.5885421975914793, 0.9825141443208245]",[1.48380694 0.15038166 0.92221467 3.59298607],[0.65896083 0.34272418 0.61713743 0.24388812],[6.22902904e-01 9.79268398e-08 3.77093896e-01 3.10213231e-06],110.10850954015328,228.21701908030656,242.30286275175553
200,"[3.913021190786148, 0.4361018142359738, 0.730061886618495, 0.9902088743417228]",[1.05863748 0.27518497 0.35072702 3.92052834],[0.33822181 0.34764368 0.44824067 0.44935546],[2.97317386e-01 1.32861491e-01 4.75490389e-04 5.69345633e-01],151.1928947500279,310.3857895000558,324.4716331715048
201,"[0.20701596169291775, 0.4651605828575517, 0.1191145923007004, 1.0911279130869433]",[1.40081003e+00 4.12669284e-02 9.99900000e-01 1.00000000e-04],[0.23805594 0.41368658 0.53623453 0.14255771],[0.00928121 0.45098701 0.53490986 0.00482192],137.8015550882253,283.6031101764506,297.6889538478996
202,"[2.047649736899412, 0.11619990457781014, 0.16245944230045492, 2.0593698441482258]",[4.99990000e+00 1.90691594e-04 1.30345236e-01 1.00000000e-04],[0.00590634 0.00176555 0.00614018 0.00203949],[0.36186372 0.14169389 0.35518252 0.14125987],148.61310713085558,305.22621426171116,319.31205793316013
203,"[1.1403725460289873, 0.3085314264652571, 0.6791821541976094, 3.9190743588224755]",[8.47565750e-01 3.96919893e-02 1.00000000e-04 3.99990000e+00],[0.48436109 0.39700055 0.37374387 0.21861663],[0.38925796 0.24886595 0.24362976 0.11824632],171.45334467156408,350.90668934312816,364.99253301457713
204,"[1.4853421760624002, 0.5806094285238081, 0.8163624582602637, 0.2471774341247089]",[4.99990000e+00 2.92428148e-04 7.20527850e-02 1.00000000e-04],[0.01048665 0.00509204 0.00475443 0.00299505],[0.42412182 0.2237786  0.19162085 0.16047873],145.89008739853355,299.7801747970671,313.8660184685161
205,"[4.488591663045182, 0.02994933310412497, 0.8642552779917271, 3.497905506802902]",[4.99990000e+00 1.30935493e-03 9.76790124e-01 3.99990000e+00],[0.01669923 0.02001384 0.02321533 0.01367733],[0.19903372 0.31488763 0.27121591 0.21486275],146.87551313521706,301.7510262704341,315.8368699418831
206,"[0.6500982488582852, 0.2231936552457224, 0.2516376313702434, 0.8077173210144132]",[1.15811402 0.08468651 0.95881472 3.9999    ],[0.56482286 0.18398758 0.58599469 0.05855074],[6.69414736e-01 7.22621520e-04 3.29824911e-01 3.77313520e-05],140.5871736046647,289.1743472093294,303.2601908807784
207,"[0.2101292062847521, 0.06815102715545655, 0.8808972960660342, 1.981360489584421]",[1.61501799 0.15829909 0.0677111  2.18529473],[0.55503261 0.53674715 0.6442234  0.40514234],[0.13306687 0.06411768 0.63807517 0.16474027],130.61331660156833,269.22663320313666,283.3124768745856
208,"[2.298235751050519, 0.19851686334639523, 0.26713500799401585, 2.4201792623776783]",[1.31739424e+00 1.15691805e-01 5.27219832e-04 1.00000000e-04],[0.56120068 0.45976834 0.55750975 0.34749408],[0.66859417 0.11200292 0.20796744 0.01143547],157.97206681416634,323.9441336283327,338.02997729978165
209,"[1.9670222395445078, 0.5488781284751109, 0.9906161744510388, 0.1369097902270094]",[9.82845156e-01 5.69511570e-02 9.99900000e-01 1.00000000e-04],[0.57230321 0.31907348 0.52248803 0.36724465],[0.34974914 0.07023209 0.3552747  0.22474407],167.00546887105875,342.0109377421175,356.0967814135665
210,"[3.77505561729429, 0.1658839809587664, 0.2863771661479738, 0.6516509137622151]",[4.99990000e+00 3.57047724e-04 4.65787382e-02 1.00000000e-04],[0.01031303 0.00451479 0.00876655 0.00463982],[0.34218793 0.17701391 0.29491063 0.18588753],154.16677383151062,316.33354766302125,330.4193913344702
211,"[4.305205117162635, 0.8588664861048491, 0.6921998564377009, 1.979521801498152]",[4.99990000e+00 5.56089498e-04 1.00000000e-04 1.90361321e+00],[0.00827343 0.01128971 0.00857656 0.01085557],[0.23741408 0.2785241  0.21312693 0.27093489],166.81338990589492,341.62677981178985,355.7126234832388
212,"[0.4608172330557652, 0.11365270908142219, 0.5143577864345305, 1.7720197024552122]",[4.99990000e+00 1.82410610e-04 5.04166928e-01 1.00000000e-04],[0.00868181 0.00049299 0.00410728 0.00060336],[0.60746792 0.05672981 0.27178029 0.06402199],76.12780423882079,160.25560847764157,174.34145214909057
213,"[3.3577372551808837, 0.2243419466712513, 0.7156969949173564, 0.7467020991828021]",[4.99990000e+00 4.25895292e-04 1.10107696e-01 1.00000000e-04],[0.00956278 0.00423177 0.01243349 0.00364925],[0.33107777 0.1577352  0.36929103 0.141896  ],132.1747413384517,272.3494826769034,286.43532634835236
214,"[1.0695624147646072, 0.3771019658042788, 0.5899088574232076, 3.8703618174148815]",[1.13246174 0.32358031 0.17565528 3.9999    ],[0.39069583 0.53663421 0.47077308 0.38699891],[7.01450896e-04 1.38630551e-01 8.60667998e-01 1.17015157e-11],140.8542898141129,289.7085796282258,303.79442329967475
215,"[3.8155704473359875, 0.1501902119199331, 0.737490070475069, 1.1201739719404282]",[1.09969339e+00 1.93361390e-01 1.00000000e-04 3.99990000e+00],[0.49065183 0.36916559 0.59951807 0.42097103],[0.12132261 0.07937351 0.7810048  0.01829908],159.66564655158103,327.33129310316207,341.41713677461104
216,"[0.8899801032971137, 0.8238165546730278, 0.9933589575834672, 3.4850310367094446]",[1.46222773 0.04131641 0.99527677 3.9999    ],[0.51565388 0.02196988 0.51290339 0.01239939],[6.47577134e-01 2.10362496e-04 3.52113971e-01 9.85330656e-05],111.58739152661249,231.17478305322498,245.26062672467395
217,"[0.8059495467728172, 0.2677002540383039, 0.6482178261283118, 0.34345793318476436]",[4.44409564e+00 1.00000000e-04 7.33676370e-02 1.00000000e-04],[0.00204461 0.00182263 0.00249042 0.00130354],[0.2518727  0.25915044 0.28893308 0.20004377],168.8630470734761,345.7260941469522,359.8119378184012
218,"[4.817389025815154, 0.4183235120067207, 0.7179059238678644, 1.362261417516831]",[1.33831356 0.22642781 0.03996572 2.96557125],[0.65140098 0.44708475 0.54094903 0.38208192],[0.47742286 0.02586488 0.24327212 0.25344014],151.71586130461765,311.4317226092353,325.51756628068426
219,"[1.9983053431027549, 0.5739008369417254, 0.3285691198110405, 2.2893491266816053]",[1.33555264e+00 1.67052093e-01 9.99900000e-01 1.00000000e-04],[0.39509684 0.31822445 0.41178291 0.21217862],[2.70373680e-01 1.20372983e-01 6.09253337e-01 2.67001414e-10],135.63686883758268,279.27373767516536,293.35958134661433
220,"[4.004503352943112, 0.6141761052418384, 0.9326783446774785, 1.2310417030890457]",[1.26604467 0.06595506 0.98012173 2.00205799],[0.42306448 0.49268431 0.61177668 0.19782928],[0.49635306 0.29118641 0.1344878  0.07797273],142.78338812311435,293.5667762462287,307.65261991767767
221,"[0.37601706826573783, 0.5893136783616278, 0.9333214941226095, 0.10833497344800062]",[4.74323225e+00 1.00000000e-04 5.33068152e-01 1.00000000e-04],[0.00465928 0.00012898 0.00257037 0.00025874],[0.62948343 0.02785006 0.29384843 0.04881808],82.37343251475075,172.7468650295015,186.8327087009505
222,"[1.5856618304722554, 0.25767948311645916, 0.7245410870702126, 0.5074269326790976]",[2.04324722e+00 4.17032082e-02 2.02352762e-01 1.00000000e-04],[0.51033549 0.19811135 0.50239888 0.08606461],[0.64701604 0.0073975  0.34214403 0.00344243],97.53226509948327,203.06453019896654,217.15037387041554
223,"[3.3494070168007894, 0.2933275180383695, 0.03732482198356269, 0.8997878825082976]",[4.92082221e+00 1.00000000e-04 1.16894152e-01 1.00000000e-04],[0.00364104 0.00116823 0.00159992 0.00066313],[0.46818403 0.19150477 0.21266069 0.12765051],156.58077982040723,321.16155964081446,335.24740331226343
224,"[0.18819095350083598, 0.4562865013741435, 0.10274573540228471, 0.38081417094143005]",[2.34347367e+00 1.00000000e-04 3.33212217e-01 1.00000000e-04],[0.00358873 0.00106687 0.0019883  0.00060933],[0.48840268 0.18326032 0.25219538 0.07614161],146.1350406901799,300.2700813803598,314.35592505180875
225,"[2.4496386743429643, 0.7620358840125316, 0.44302815618931884, 1.662141658036125]",[4.99990000e+00 3.16614975e-04 9.98076874e-01 3.99990000e+00],[0.00779191 0.0044784  0.00729302 0.00516346],[0.30167757 0.19455253 0.26646734 0.23730255],164.75503775316042,337.51007550632085,351.5959191777698
226,"[4.805605347819441, 0.6760989744852138, 0.0835368718947743, 1.2242053332228533]",[4.82057177e+00 1.00000000e-04 7.73749965e-01 4.53502661e-01],[0.0038062  0.00038877 0.00380626 0.00047114],[0.44380602 0.06322587 0.43680074 0.05616738],139.95872802101658,287.91745604203317,302.00329971348214
227,"[2.7370337356099332, 0.06748085828873715, 0.19700612020900923, 0.7663442463919145]",[1.43508083 0.20926212 0.9999     0.00452055],[0.4512328  0.44912843 0.47020408 0.24061404],[4.70358663e-02 2.66711613e-01 6.86251785e-01 7.35960145e-07],119.94297156798794,247.88594313597588,261.97178680742485
228,"[3.405623175434561, 0.059561259920472974, 0.8006967304570705, 3.1226577918266267]",[1.04684246e+00 4.75267412e-02 9.99900000e-01 1.00000000e-04],[0.51993027 0.47276922 0.49410317 0.27793201],[0.24718698 0.38858902 0.28929267 0.07493134],169.4269096916009,346.8538193832018,360.9396630546508
229,"[0.16441004355935832, 0.66138271852471, 0.5808594880166281, 0.6248146513110765]",[1.73340374 0.03915081 0.9999     0.58568902],[0.44829879 0.18918984 0.47359862 0.00883526],[2.85308080e-01 3.86853316e-01 3.27570260e-01 2.68344902e-04],98.55284291451673,205.10568582903346,219.19152950048243
230,"[4.034685941500011, 0.8182967304241052, 0.27861961075675373, 0.6667481201336679]",[2.92038244e+00 2.05294299e-03 3.99650901e-01 1.00000000e-04],[0.05371983 0.02589265 0.07780551 0.00681725],[0.34037136 0.14721456 0.47510689 0.03730719],103.91369984938603,215.82739969877207,229.91324337022104
231,"[2.902033176717514, 0.7094683541711658, 0.08836732409888418, 0.9532931953727144]",[1.57047905e+00 1.78199731e-01 1.00000000e-04 3.99990000e+00],[0.6139588  0.33112349 0.58419731 0.31351653],[0.70294146 0.00503723 0.28111687 0.01090444],143.6029227768683,295.2058455537366,309.29168922518556
232,"[1.8796217092261487, 0.5951683957347019, 0.3104147901938222, 0.08012828281234952]",[1.69468493e+00 6.09259086e-02 4.25846675e-01 1.00000000e-04],[0.52831301 0.37422401 0.45575519 0.32016883],[0.58811281 0.04721358 0.19365241 0.1710212 ],138.73128462777805,285.4625692555561,299.5484129270051
233,"[2.2557566339163144, 0.9768134837025756, 0.5452117200303024, 2.117201935188246]",[2.21760878e+00 2.92601853e-01 9.99900000e-01 1.00000000e-04],[0.33948418 0.44709932 0.49186511 0.02627   ],[4.07984901e-02 3.70828077e-01 5.88373433e-01 1.29323286e-23],45.627515930530954,99.25503186106191,113.34087553251089
234,"[3.7587422015233107, 0.2337662435960586, 0.7277343994487813, 2.7452167622603816]",[1.54053510e+00 6.40608886e-02 9.99900000e-01 1.00000000e-04],[0.47017444 0.34503141 0.3263881  0.44075996],[0.13222057 0.24158292 0.16516892 0.46102759],144.25528880882092,296.51057761764184,310.5964212890908
235,"[1.754562260560036, 0.43796243151947584, 0.970744668460756, 3.725542860532955]",[4.99990000e+00 9.41264255e-04 6.62339813e-01 2.39464830e-01],[0.04635014 0.         0.02202642 0.00344322],[0.65813377 0.00650907 0.29600065 0.03935652],26.042021364474827,60.084042728949655,74.16988640039864
236,"[4.642060769756452, 0.26535677799759744, 0.7751867423813898, 0.9856272271064722]",[3.53754616e+00 1.00000000e-04 3.46819756e-01 1.00000000e-04],[0.0024835  0.00078865 0.00270975 0.00053355],[0.36427496 0.13582454 0.36407043 0.13583007],137.98818466608193,283.97636933216387,298.06221300361284
237,"[1.8662055529953194, 0.6738036116274895, 0.55555664084032, 0.4491872486669724]",[1.37821031e+00 3.39260229e-01 1.00000000e-04 9.15144328e-01],[0.50944064 0.28933529 0.59247306 0.22385411],[6.57806633e-01 3.60712461e-02 3.06122121e-01 1.44830662e-16],124.54669667712372,257.09339335424744,271.1792370256964
238,"[0.9789235587887287, 0.4613401666793068, 0.764493561090111, 1.462952133078339]",[1.7550113e+00 1.0000000e-04 9.9990000e-01 1.0000000e-04],[4.55427828e-03 1.56115123e-04 2.33756653e-03 1.83031336e-05],[0.62179692 0.04039818 0.317653   0.02015191],88.57509096410872,185.15018192821745,199.23602559966645
239,"[2.5854738626454936, 0.5866436736977223, 0.7155068621529131, 2.572920697645422]",[3.40302094e+00 2.32362875e-03 9.70364414e-01 3.99990000e+00],[0.05681999 0.04026667 0.0696966  0.02404221],[0.28222019 0.22465786 0.35257038 0.14055157],151.07876842401285,310.1575368480257,324.24338051947467
240,"[0.17615812832967884, 0.8501702923603651, 0.5547827876386585, 1.0135224289535048]",[0.92411633 0.10769201 0.9999     0.78463191],[0.48175978 0.45983441 0.61968764 0.37423332],[0.00165695 0.57555369 0.00817191 0.41461746],164.07429246731132,336.14858493462265,350.2344286060716
241,"[4.917580790182667, 0.34479304597311167, 0.15899319725862143, 3.737488202727944]",[1.193825   0.11164237 0.99756365 3.99963609],[0.6190133  0.34667263 0.5991982  0.40046989],[0.62183543 0.00659674 0.32298831 0.04857952],141.525381451403,291.050762902806,305.136606574255
242,"[1.9475149080439553, 0.20140965346962203, 0.6886387118247257, 3.7308746113790017]",[4.99990000e+00 2.06523577e-03 1.00000000e-04 1.94235795e+00],[6.06769702e-02 3.43451902e-05 6.72005660e-02 6.94946284e-04],[0.47659331 0.0176991  0.4757128  0.0299948 ],45.535271826244085,99.07054365248817,113.15638732393715
243,"[3.5106466951116846, 0.29265753434326874, 0.09692838780185885, 0.9821174206103187]",[1.35255481 0.0790392  0.83482806 1.62732315],[0.55632107 0.25830285 0.40376108 0.36290245],[0.7715634  0.00157786 0.10673389 0.12012486],146.08150807867185,300.1630161573437,314.24885982879266
244,"[1.7840599270922273, 0.9129751583450664, 0.13985349392474797, 0.8206750470902596]",[1.65354845e+00 8.37807303e-02 1.00000000e-04 2.79039739e+00],[0.54864814 0.32395525 0.60171338 0.21538821],[0.5301297  0.07158571 0.37577277 0.02251182],135.16331616601678,278.32663233203357,292.41247600348254
245,"[3.9636819685197904, 0.731397431977341, 0.21886758684393023, 0.03324404427266133]",[1.07148405e+00 3.86348732e-01 3.94903475e-03 1.00000000e-04],[0.5898567  0.51671066 0.42706814 0.30267674],[0.54414329 0.02337141 0.42676221 0.00572309],153.10358357163813,314.20716714327625,328.2930108147252
246,"[1.8252430372456925, 0.024016492007263662, 0.3166518081681193, 2.4094817043493912]",[1.84029095e+00 1.07970293e-01 8.86601263e-01 1.00000000e-04],[0.50459898 0.17869579 0.4795839  0.19614475],[6.73362348e-01 1.30956432e-02 3.13525678e-01 1.63302610e-05],77.17235882781247,162.34471765562495,176.43056132707392
247,"[4.803013159169978, 0.8665720262310509, 0.15714607656312368, 1.0406010470361868]",[1.61523252e+00 4.78281311e-01 9.90185962e-03 1.00000000e-04],[0.29921323 0.25332647 0.71718211 0.16091641],[4.99006856e-01 4.20966359e-05 5.00948845e-01 2.20231887e-06],97.72148890556377,203.44297781112755,217.52882148257652
