participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,best_weight,best_obj_weight,best_nll,AIC,BIC
199,"[1.9781120176561195, 0.68045400953848, 0.412328347499953]",[1.45635482 0.35915652 0.29111013],[0.85797075 0.17103031 0.72332251 0.01281794],[5.94826997e-01 5.09634562e-19 4.05173003e-01 4.10090638e-14],[],[],112.22064250138472,230.44128500276943,241.00566775635616
200,"[0.4639981853516045, 0.4479731900660535, 0.24514508584334196]",[1.13038044 0.196909   0.10573792],[0.36556612 0.3501014  0.51347439 0.48131505],[0.31712314 0.17077376 0.00389767 0.50820543],[],[],151.1062872257051,308.2125744514102,318.77695720499696
201,"[2.711826353021723, 0.030902944825544378, 0.14440216329099664]",[1.32934339 0.03428508 0.9999    ],[0.43063036 0.43019624 0.6994436  0.26755851],[0.01681064 0.42823089 0.54824051 0.00671796],[],[],141.70351449559112,289.40702899118224,299.971411744769
202,"[2.8900719224386187, 0.5777673224190485, 0.5660078921339252]",[2.5376259  0.00257109 0.82308378],[0.39459062 0.341148   0.40420874 0.34327907],[0.40639765 0.09192637 0.3941918  0.10748418],[],[],148.09778499378123,302.19556998756246,312.7599527411492
203,"[0.10715545358217082, 0.4731494191760395, 0.6920870447851322]",[1.41614114e+00 1.03377304e-02 1.00000000e-04],[0.39371051 0.30267446 0.32741443 0.23186924],[0.40371262 0.27029129 0.2163848  0.10961129],[],[],170.2369163714423,346.4738327428846,357.03821549647137
204,"[1.5217795846186053, 0.14270853138713988, 0.19511551333701638]",[1.76590144e+00 2.44744783e-04 9.89307503e-01],[0.40233998 0.39874334 0.40104258 0.39860584],[0.48246314 0.19241513 0.24047345 0.08464829],[],[],156.04598523790114,318.09197047580227,328.656353229389
205,"[2.3315936093268466, 0.02652391689478771, 0.3073892033312309]",[4.52741505e+00 2.62287880e-04 9.29935983e-01],[0.67413904 0.67059438 0.67502312 0.66990376],[0.30940479 0.18161932 0.36383211 0.14514378],[],[],159.43355495926852,324.86710991853704,335.4314926721238
206,"[3.4001149494377487, 0.06388982562814918, 0.07197806220600342]",[1.00725393e+00 5.85157726e-02 1.00000000e-04],[ 0.6719534  -0.21841476  0.68747321 -0.38026324],[6.56713263e-01 4.81447686e-03 3.38157480e-01 3.14780503e-04],[],[],129.54365002798107,265.08730005596215,275.6516828095489
207,"[4.129384692988294, 0.23835399111496278, 0.40091058484488745]",[1.35301299e+00 2.07374163e-01 1.00000000e-04],[0.58463954 0.60530257 0.80274861 0.40879007],[0.10621223 0.03280826 0.70465753 0.15632198],[],[],137.74078575800266,281.4815715160053,292.0459542695921
208,"[2.813928971551777, 0.9216267442050052, 0.5785450310075159]",[1.19749035 0.12570361 0.01736211],[0.65267993 0.40597843 0.63768909 0.16705221],[0.68614848 0.10150439 0.20340413 0.008943  ],[],[],155.97074295357834,317.9414859071567,328.50586866074343
209,"[2.8665830472291747, 0.39724200371060403, 0.19281205041702124]",[0.97441546 0.05949031 0.9999    ],[0.6225764  0.34385013 0.6378769  0.23003477],[0.33496115 0.07095503 0.3646651  0.22941873],[],[],167.10432318774596,340.2086463754919,350.7730291290787
210,"[0.2229798849311948, 0.14403118634483156, 0.4867129151108134]",[1.06631577 0.06180074 0.9999    ],[0.70089918 0.31661683 0.71441123 0.15049642],[0.61926794 0.05604292 0.30626189 0.01842724],[],[],157.6645194507599,321.3290389015198,331.8934216551066
211,"[1.5224411292254192, 0.577401994619003, 0.044456702999870715]",[0.0001     0.0001     0.00010006],[0.60792054 0.60631516 0.60841974 0.60592051],[0.21880796 0.23420179 0.32848501 0.21850524],[],[],172.59365193442667,351.18730386885335,361.7516866224401
212,"[4.973346475090664, 0.38089735308330663, 0.10734531046000113]",[4.99990000e+00 6.60067723e-04 9.85571103e-01],[0.55243077 0.54301932 0.55203009 0.54324262],[0.61148675 0.02123682 0.33496867 0.03230776],[],[],69.81261364228321,145.62522728456642,156.18961003815315
213,"[1.7492904755083598, 0.432941418461606, 0.9966865861331254]",[4.99990000e+00 3.55410326e-04 8.15043902e-01],[0.261958   0.25633598 0.2655627  0.25703752],[0.33998836 0.13343548 0.40255452 0.12402164],[],[],137.1410871509553,280.2821743019106,290.8465570554973
214,"[3.2699317378983808, 0.46270359086643664, 0.7014144971427061]",[1.3130109  0.13433881 0.96766154],[0.47395832 0.48457328 0.62524258 0.43511032],[8.95729585e-02 3.98233494e-01 5.12144011e-01 4.95357490e-05],[],[],138.12617155911477,282.25234311822953,292.8167258718163
215,"[2.6720799252820333, 0.4503754593999714, 0.20441571783091703]",[9.77014398e-01 1.80216682e-01 1.00000000e-04],[0.48011585 0.19508227 0.70634201 0.33408776],[0.12873216 0.08207356 0.76704122 0.02215307],[],[],158.4329139893979,322.8658279787958,333.43021073238253
216,"[4.4787877079457195, 0.8015250102499716, 0.6917604101272086]",[1.39252531e+00 4.45083307e-02 1.00000000e-04],[ 0.55708224 -0.38986997  0.56073479 -0.40487635],[7.01417885e-01 1.15909319e-04 2.98353052e-01 1.13153965e-04],[],[],112.28023889471163,230.56047778942326,241.12486054301
217,"[0.739177008573048, 0.494101387396401, 0.9913696403940566]",[4.80892581e-01 3.04102071e-01 1.00000000e-04],[0.3586456  0.30550097 0.54080643 0.20534913],[0.0164628  0.05288939 0.88754047 0.04310734],[],[],169.6968217699048,345.3936435398096,355.95802629339636
218,"[0.050268850130255144, 0.11631342047726748, 0.9353336360459781]",[1.06765099 0.28677402 0.61040631],[0.9507678  0.36023285 0.60961181 0.44286452],[0.50213447 0.01119753 0.20401444 0.28265355],[],[],154.37163551081093,314.74327102162187,325.3076537752086
219,"[1.9333833977313881, 0.5800909467867117, 0.13305212182219975]",[1.34701022 0.20501758 0.9999    ],[0.51482764 0.43333841 0.55190618 0.12332386],[1.17922769e-01 1.16825331e-01 7.65251900e-01 1.24231608e-12],[],[],124.10023417957426,254.20046835914852,264.76485111273524
220,"[1.4827643945803446, 0.15420027630226252, 0.2607678020012498]",[1.28962884 0.04979175 0.9999    ],[0.53417337 0.36631963 0.69320704 0.22626143],[0.437004   0.30292436 0.18180079 0.07827086],[],[],144.7751124672371,295.5502249344742,306.11460768806097
221,"[0.3387954045151424, 0.4509514400497143, 0.7646008118665516]",[1.53183987 0.16930302 0.79885884],[0.72650924 0.9614678  0.86868143 0.57004708],[8.22801682e-01 4.23890599e-13 1.77198294e-01 2.39726621e-08],[],[],100.70834611505813,207.41669223011627,217.981074983703
222,"[1.0864442599726487, 0.8354477347566304, 0.9516752460067502]",[2.36342166 0.01641273 0.77494451],[0.68489837 0.57171565 0.7624501  0.66425254],[0.59556389 0.01022625 0.37929427 0.01491559],[],[],95.81360180297179,197.62720360594358,208.1915863595303
223,"[4.386304735062494, 0.28923326607567607, 0.923586809377091]",[3.81021753e+00 8.47140896e-04 9.03783548e-01],[0.62907707 0.61978215 0.62682457 0.62133193],[0.53658292 0.14622436 0.25068051 0.0665122 ],[],[],157.0318323060373,320.0636646120746,330.62804736566136
224,"[4.772620720992418, 0.8969616714916512, 0.23462639841567287]",[1.12743192 0.08883266 0.9999    ],[0.56102631 0.30797673 0.84446557 0.40871594],[0.39679127 0.17518934 0.39459958 0.03341981],[],[],154.8775646360916,315.7551292721832,326.31951202576994
225,"[0.6261436056235097, 0.21536744080643053, 0.009398868026849898]",[9.72566443e-01 1.25552218e-01 1.00000000e-04],[0.69439228 0.38949267 0.79362509 0.34111016],[0.38933893 0.23027364 0.22650917 0.15387826],[],[],164.04544984235483,334.09089968470965,344.6552824382964
226,"[0.4305376462407649, 0.33244918316171945, 0.3311763442092621]",[1.10525383 0.07088723 0.32814723],[ 0.6414613  -0.1118585   0.62454973 -0.03935416],[0.51846919 0.01483529 0.45973719 0.00695833],[],[],144.03208574822554,294.0641714964511,304.62855425003784
227,"[1.3695737795224219, 0.09608727782028727, 0.8930701712915602]",[1.29152409 0.23026509 0.9999    ],[0.38358087 0.38414273 0.44255365 0.2120191 ],[3.76630956e-02 2.42335930e-01 7.20000975e-01 4.62691849e-18],[],[],128.8176307138328,263.6352614276656,274.1996441812524
228,"[1.4882798103901882, 0.14493284685067712, 0.18186239101839607]",[1.06564527 0.04713556 0.9999    ],[0.56372901 0.42672773 0.61443049 0.13740371],[0.24654071 0.39061609 0.28764018 0.07520302],[],[],169.187555970858,344.375111941716,354.93949469530276
229,"[4.413911333547265, 0.753539064842837, 0.4048172346138878]",[1.63208059 0.34541192 0.08823933],[ 0.14522775  0.63225764  1.05499929 -0.11453617],[8.83387702e-05 9.37202600e-01 6.27090613e-02 1.39240992e-28],[],[],101.03230126965873,208.06460253931746,218.6289852929042
230,"[2.4606051229018826, 0.9583045818922752, 0.05582482638582428]",[1.84157868 0.61537862 0.00191561],[0.42104305 0.19441656 0.49281018 0.09366412],[7.27390378e-01 1.33551072e-26 2.72609622e-01 3.84745803e-12],[],[],96.85838216675563,199.71676433351126,210.281147087098
231,"[4.937199896902258, 0.18703761050521492, 0.159508110262231]",[1.79603778e+00 4.99513415e-02 1.00000000e-04],[0.72827652 0.4002121  0.77802137 0.72572555],[0.61344674 0.02171306 0.35808662 0.00675358],[],[],132.37227942931813,270.74455885863625,281.308941612223
232,"[0.5357240448909835, 0.13372406326929887, 0.41995001233698626]",[1.52611726 0.06639912 0.67299787],[0.54362132 0.29945522 0.46157468 0.21673164],[0.5898801  0.04319283 0.18631138 0.18061568],[],[],138.08437293781049,282.16874587562097,292.7331286292077
233,"[1.6067198335076422, 0.4699694424893628, 0.16203688271158204]",[4.57570195 0.01021922 0.96788186],[0.95826562 1.09063986 0.98969955 1.15010847],[0.23945069 0.07505247 0.66986502 0.01563182],[],[],42.05352983192066,90.10705966384133,100.67144241742807
234,"[1.2475769296419097, 0.48372458220377657, 0.9837331506258749]",[0.99250614 0.51344542 0.03094997],[0.45341026 0.39397396 0.91556336 0.89104714],[1.29287815e-10 1.38148427e-01 5.79629259e-01 2.82222314e-01],[],[],145.64174042461815,297.2834808492363,307.84786360282305
235,"[3.1492053995436127, 0.7054005205621497, 0.9792952909210496]",[4.41625261e+00 3.80724239e-03 9.59090281e-01],[0.48360348 0.41821033 0.46819428 0.4190005 ],[0.64930927 0.00711972 0.29948976 0.04408125],[],[],28.950808378053,63.901616756106,74.46599950969274
236,"[4.2581296464503495, 0.30246699798044546, 0.9763045071956429]",[2.86264848e+00 9.46214804e-04 9.20094109e-01],[ 0.01241268 -0.00850882  0.01814014 -0.01253081],[0.36416446 0.13679347 0.36221085 0.13683123],[],[],140.84385393766442,287.68770787532884,298.2520906289156
237,"[0.3626684861716156, 0.9181153398939138, 0.2326748981978478]",[1.41989387e+00 3.24265305e-01 1.00000000e-04],[0.63169988 0.1293494  0.83728233 0.01971384],[6.34978832e-01 4.06899408e-02 3.24331227e-01 9.84692796e-16],[],[],114.19538848790437,234.39077697580873,244.95515972939546
238,"[3.7227468976228306, 0.6404498957335291, 0.3629141963564134]",[1.80447785 0.19046067 0.57698551],[0.68747513 0.44174665 0.68848443 0.33438807],[8.81816608e-01 7.53208685e-07 1.18182639e-01 1.19437726e-14],[],[],78.95506188174187,163.91012376348374,174.47450651707047
239,"[2.7573426693758325, 0.27643608998855956, 0.8102486297358609]",[1.25350899e+00 1.05985982e-01 1.00000000e-04],[0.6992914  0.50714738 0.80062278 0.25425876],[0.36050649 0.14472048 0.34490482 0.14986821],[],[],149.1061128300276,304.2122256600552,314.77660841364195
240,"[3.444254389403712, 0.029735665702282463, 0.45998345555046843]",[1.07615518 0.05300847 0.9999    ],[0.40789072 0.34476665 0.64039235 0.24448394],[0.02795506 0.55246447 0.05981964 0.35976083],[],[],164.1890719557144,334.3781439114288,344.9425266650156
241,"[0.9654568097034554, 0.32510962189049475, 0.4584005240690316]",[1.16402756 0.07337578 0.83544767],[0.61651726 0.72033546 0.85419931 0.37829608],[0.63715601 0.00253175 0.27642437 0.08388787],[],[],141.10051458957145,288.2010291791429,298.76541193272965
242,"[0.9932914644969595, 0.9002568916605883, 0.9037891384605222]",[2.6323976  0.02274238 0.92383606],[0.71342803 0.88585455 0.82391153 0.83174776],[0.35186386 0.00203265 0.64407085 0.00203265],[],[],42.874442398585295,91.74888479717059,102.31326755075733
243,"[0.08158702929181638, 0.31058192385583494, 0.17115971942845865]",[1.27654464e+00 2.17041998e-01 1.00000000e-04],[ 0.69829055 -0.0251529   0.51143131  0.271445  ],[8.66613136e-01 6.47708475e-08 9.44385942e-02 3.89482049e-02],[],[],141.4974229747649,288.9948459495298,299.55922870311656
244,"[2.5506114362232357, 0.2415733679220286, 0.06994905681928106]",[1.28930436 0.03483677 0.9999    ],[0.63024116 0.56589415 0.77843487 0.70636473],[0.45455311 0.07775605 0.43098578 0.03670506],[],[],142.62010322304735,291.2402064460947,301.80458919968146
245,"[1.0806427794409537, 0.37029883001857866, 0.2961128022860464]",[9.87412955e-01 3.96036453e-01 4.92462771e-04],[0.80252394 0.64610128 0.44018762 0.16286976],[0.53867103 0.02112539 0.43517729 0.00502629],[],[],152.67611718052598,311.35223436105196,321.9166171146387
246,"[4.176163065929894, 0.2585574745857094, 0.7151626995852551]",[4.50330923e+00 1.51929930e-03 9.78817006e-01],[0.63593709 0.63217474 0.63224537 0.62679095],[0.69104901 0.05344617 0.24303953 0.01246529],[],[],72.799877164436,151.599754328872,162.16413708245872
247,"[2.5194264525835695, 0.15392133280899245, 0.06627094296187164]",[1.52207487 0.533625   0.00438194],[ 0.18052645  0.12667599  1.33720291 -0.14048213],[5.46260481e-01 6.63039388e-06 4.53732883e-01 6.10411943e-09],[],[],93.27096162601038,192.54192325202075,203.10630600560748
