Subnum,Condition,Phase,Option,Value,err,abs_err,BestOption,Confidence,CA_diff,CA_diff_normalized,Value_normalized,BestOption_CA,training_accuracy
77,Baseline,6,C,1.0,0.25,0.25,0.6,2.0,-0.24,-0.13186813186813195,0.5494505494505494,0.6,0.5333333333333334
77,Frequency,6,C,0.78,0.030000000000000027,0.030000000000000027,0.45,1.0,-0.72,-0.45714285714285713,0.4952380952380952,0.2,0.5083333333333333
78,Baseline,6,C,0.44,-0.31,0.31,0.65,5.0,0.030000000000000027,-0.47263681592039775,0.5472636815920398,0.4,0.6000000000000001
78,Frequency,6,C,0.6,-0.15000000000000002,0.15000000000000002,0.6,10.0,-0.5499999999999999,-0.451948051948052,0.6233766233766235,0.3,0.5166666666666666
79,Baseline,6,C,1.1,0.3500000000000001,0.3500000000000001,0.5,7.0,0.9000000000000001,0.6904109589041096,0.8438356164383563,0.5,0.5083333333333333
79,Frequency,6,C,0.8,0.050000000000000044,0.050000000000000044,0.7,8.0,0.20000000000000007,0.05797101449275366,0.927536231884058,0.45,0.525
80,Baseline,6,C,0.5,-0.25,0.25,0.8,8.0,-0.30000000000000004,-0.2410848819688599,0.40180813661476644,0.2,0.525
80,Frequency,6,C,1.03,0.28,0.28,0.25,9.0,0.22999999999999998,0.1749049429657794,0.7832699619771863,0.6,0.4333333333333333
82,Baseline,6,C,0.1,-0.65,0.65,0.55,6.0,-0.7000000000000001,-0.6903553299492388,0.12182741116751274,0.25,0.5916666666666667
82,Frequency,6,C,0.5,-0.25,0.25,0.35,8.0,0.2,0.38167938931297707,0.6106870229007633,0.95,0.4333333333333333
84,Baseline,6,C,0.8,0.050000000000000044,0.050000000000000044,0.45,6.0,0.30000000000000004,0.8354430379746837,1.2151898734177216,0.45,0.4499999999999999
84,Frequency,6,C,0.8,0.050000000000000044,0.050000000000000044,0.65,4.0,-0.09999999999999998,0.23931623931623935,0.5470085470085471,0.2,0.5583333333333333
85,Frequency,6,C,0.4,-0.35,0.35,0.4,3.0,-0.4,,,0.0,0.4833333333333333
88,Baseline,6,C,0.89,0.14,0.14,0.45,4.0,0.32999999999999996,-0.061962134251290824,0.612736660929432,0.2,0.3749999999999999
88,Frequency,6,C,0.9,0.15000000000000002,0.15000000000000002,0.8,7.0,0.33000000000000007,0.6686088856518573,0.9176984705025492,0.05,0.6583333333333332
89,Baseline,6,C,0.3,-0.45,0.45,0.65,1.0,0.0,0.0,0.5454545454545455,1.0,0.5583333333333333
90,Baseline,6,C,0.9,0.15000000000000002,0.15000000000000002,0.45,6.0,0.20000000000000007,0.14814814814814825,0.6666666666666667,0.55,0.5166666666666667
90,Frequency,6,C,0.4,-0.35,0.35,0.5,6.0,-0.09999999999999998,-0.09090909090909088,0.3636363636363637,0.65,0.3999999999999999
91,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,1.0,5.0,0.39999999999999997,1.0,1.346153846153846,0.0,0.875
93,Baseline,6,C,0.8,0.050000000000000044,0.050000000000000044,0.65,5.0,0.5,0.6666666666666666,1.0666666666666667,0.85,0.7583333333333333
93,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.55,3.0,0.6399999999999999,0.6018808777429467,0.658307210031348,0.45,0.6083333333333334
94,Baseline,6,C,0.5,-0.25,0.25,0.55,1.0,-0.5,-0.4,0.4,0.6,0.525
94,Frequency,6,C,1.0,0.25,0.25,0.65,,0.9,,,0.4,0.65
96,Baseline,6,C,1.32,0.5700000000000001,0.5700000000000001,0.7,1.0,0.8600000000000001,-0.4451313755795982,0.40803709428129825,0.1,0.6
97,Baseline,6,C,1.44,0.69,0.69,0.7,4.0,0.44999999999999996,-0.1582150101419878,0.7789046653144015,0.0,0.5833333333333333
97,Frequency,6,C,0.8,0.050000000000000044,0.050000000000000044,0.6,5.0,0.48000000000000004,0.6693227091633466,0.796812749003984,0.3,0.625
100,Baseline,6,C,-0.82,-1.5699999999999998,1.5699999999999998,0.85,1.0,-1.52,-1.5353535353535355,-0.8282828282828283,0.55,0.8833333333333333
100,Frequency,6,C,1.1,0.3500000000000001,0.3500000000000001,0.65,1.0,1.8,1.7142857142857144,1.0476190476190477,0.35,0.5916666666666667
101,Baseline,6,C,1.1,0.3500000000000001,0.3500000000000001,0.4,6.0,1.3,1.7948717948717952,1.6923076923076925,0.8,0.5333333333333333
101,Frequency,6,C,0.6,-0.15000000000000002,0.15000000000000002,0.45,1.0,0.0,0.0,0.5217391304347826,0.3,0.4833333333333333
102,Baseline,6,C,0.99,0.24,0.24,0.6,6.0,0.42000000000000004,0.8847926267281105,1.0949308755760367,0.95,0.6416666666666666
102,Frequency,6,C,0.54,-0.20999999999999996,0.20999999999999996,0.4,2.0,0.06000000000000005,0.037854889589905405,0.3406940063091483,1.0,0.3583333333333333
103,Baseline,6,C,1.0,0.25,0.25,0.45,3.0,0.26,-0.2550930026572187,0.5314437555358725,0.75,0.5
103,Frequency,6,C,1.11,0.3600000000000001,0.3600000000000001,0.65,4.0,0.33000000000000007,0.21657095980311736,0.7284659557013946,0.25,0.625
104,Baseline,6,C,0.8,0.050000000000000044,0.050000000000000044,0.55,6.0,0.20000000000000007,0.16438356164383566,0.43835616438356173,0.2,0.5916666666666667
104,Frequency,6,C,0.6,-0.15000000000000002,0.15000000000000002,0.65,6.0,-0.30000000000000004,-0.38848920863309355,0.5179856115107914,0.95,0.4333333333333333
105,Baseline,6,C,0.76,0.010000000000000009,0.010000000000000009,0.7,5.0,0.31,0.20945945945945943,0.5135135135135135,0.95,0.6416666666666666
105,Frequency,6,C,0.36,-0.39,0.39,0.6,6.0,0.15999999999999998,0.32630098452883266,0.6075949367088608,0.3,0.4833333333333333
106,Baseline,6,C,0.81,0.06000000000000005,0.06000000000000005,0.8,8.0,0.07000000000000006,-0.021479713603818618,0.7732696897374701,0.15,0.6416666666666666
106,Frequency,6,C,0.57,-0.18000000000000005,0.18000000000000005,0.55,6.0,0.21999999999999997,0.7655860349127183,0.8528678304239402,0.8,0.6
107,Baseline,6,C,1.0,0.25,0.25,0.7,8.0,0.0,0.0,0.7843137254901962,0.05,0.6666666666666666
107,Frequency,6,C,1.0,0.25,0.25,0.7,8.0,0.30000000000000004,0.3116883116883117,1.0389610389610389,0.2,0.6416666666666666
108,Baseline,6,C,0.6,-0.15000000000000002,0.15000000000000002,0.85,5.0,-0.09999999999999998,-0.2857142857142856,0.7142857142857144,1.0,0.925
108,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.9,5.0,-0.10000000000000009,-0.26262626262626276,0.7070707070707071,0.0,0.8666666666666667
109,Baseline,6,C,1.0,0.25,0.25,0.8,9.0,0.0,0.0,1.2413793103448276,1.0,0.8999999999999999
109,Frequency,6,C,0.75,0.0,0.0,1.0,9.0,0.0,,,0.95,0.8666666666666666
111,Baseline,6,C,0.35,-0.4,0.4,0.4,9.0,-0.55,-0.09625668449197866,0.6737967914438503,0.0,0.475
111,Frequency,6,C,0.43,-0.32,0.32,0.55,2.0,-0.13000000000000006,-0.1547169811320755,0.1622641509433962,0.95,0.5833333333333334
113,Baseline,6,C,1.5,0.75,0.75,0.75,4.0,0.9,0.42228739002932547,0.7038123167155425,0.3,0.7416666666666667
113,Frequency,6,C,0.4,-0.35,0.35,0.25,4.0,-1.1,-0.6128133704735377,0.22284122562674097,0.05,0.2499999999999999
114,Baseline,6,C,0.4,-0.35,0.35,0.5,1.0,-0.5,-0.36900369003690037,0.2952029520295203,0.45,0.425
114,Frequency,6,C,1.23,0.48,0.48,0.6,1.0,0.08000000000000007,0.05280528052805289,0.8118811881188119,0.25,0.6333333333333333
116,Baseline,6,C,1.0,0.25,0.25,0.6,7.0,0.19999999999999996,0.41095890410958913,0.9589041095890412,0.5,0.6
116,Frequency,6,C,0.6,-0.15000000000000002,0.15000000000000002,0.4,3.0,-0.20000000000000007,0.04705882352941171,0.4235294117647058,0.65,0.5333333333333333
117,Baseline,6,C,0.9,0.15000000000000002,0.15000000000000002,0.65,6.0,0.65,1.617391304347826,1.8782608695652172,1.0,0.6583333333333333
117,Frequency,6,C,0.5,-0.25,0.25,1.0,6.0,-0.30000000000000004,-0.5810055865921788,0.6703910614525139,0.2,0.9333333333333332
118,Baseline,6,C,0.42,-0.33,0.33,1.0,2.0,0.12,0.27586206896551724,0.9655172413793103,0.8,0.9083333333333332
118,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.9,1.0,0.09999999999999998,0.09999999999999998,0.7,0.2,0.9166666666666666
119,Baseline,6,C,0.8,0.050000000000000044,0.050000000000000044,0.75,9.0,-0.19999999999999996,-0.18181818181818177,0.7272727272727273,0.0,0.6583333333333333
119,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.2,4.0,0.0,-0.45161290322580633,0.45161290322580633,0.0,0.5166666666666667
120,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.4,1.0,0.39999999999999997,0.09999999999999998,0.7,0.05,0.3666666666666666
120,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.55,2.0,-0.10000000000000009,-0.07142857142857151,0.5,0.55,0.5666666666666667
121,Baseline,6,C,0.67,-0.07999999999999996,0.07999999999999996,0.45,3.0,-0.45000000000000007,-0.8517200474495847,0.4768683274021352,0.75,0.5166666666666666
121,Frequency,6,C,0.98,0.22999999999999998,0.22999999999999998,0.35,3.0,-0.25,-0.17261219792865368,0.6766398158803222,0.15,0.4499999999999999
123,Baseline,6,C,0.87,0.12,0.12,0.65,6.0,-0.07999999999999996,-0.05882352941176472,0.6397058823529412,0.15,0.475
123,Frequency,6,C,0.67,-0.07999999999999996,0.07999999999999996,0.3,5.0,-0.10999999999999999,-0.09128630705394192,0.5560165975103735,0.05,0.4833333333333333
124,Baseline,6,C,1.0,0.25,0.25,0.85,4.0,0.0,0.0,0.9411764705882353,0.4,0.75
124,Frequency,6,C,1.0,0.25,0.25,0.7,4.0,0.7,0.7999999999999999,1.1428571428571428,0.4,0.8416666666666666
125,Baseline,6,C,0.92,0.17000000000000004,0.17000000000000004,0.35,1.0,0.89,0.7035573122529644,0.7272727272727272,0.3,0.4
125,Frequency,6,C,0.51,-0.24,0.24,0.55,1.0,-0.17999999999999994,-0.09473684210526312,0.26842105263157895,0.6,0.5916666666666667
126,Baseline,6,C,1.21,0.45999999999999996,0.45999999999999996,0.7,5.0,0.5499999999999999,0.30825958702064893,0.8923303834808259,0.6,0.9333333333333332
126,Frequency,6,C,0.28,-0.47,0.47,0.8,2.0,-0.35,-0.2903930131004367,0.12227074235807861,0.45,0.5666666666666667
128,Baseline,6,C,1.0,0.25,0.25,0.7,9.0,-0.19999999999999996,-0.1333333333333333,0.6666666666666666,0.0,0.6166666666666667
128,Frequency,6,C,0.9,0.15000000000000002,0.15000000000000002,0.85,10.0,-0.35,-0.23728813559322026,0.6101694915254238,0.95,0.6
129,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.75,9.0,0.04999999999999993,0.0576923076923076,0.8076923076923076,0.4,0.7416666666666667
129,Frequency,6,C,0.86,0.10999999999999999,0.10999999999999999,0.75,3.0,0.39,0.1032448377581121,0.3805309734513274,0.55,0.5333333333333332
130,Frequency,6,C,0.0,-0.75,0.75,0.45,2.0,-1.2,-1.0909090909090908,0.0,0.1,0.6333333333333333
131,Baseline,6,C,1.08,0.33000000000000007,0.33000000000000007,0.5,2.0,0.22000000000000008,-0.19176029962546814,0.32359550561797756,0.4,0.5333333333333333
131,Frequency,6,C,0.85,0.09999999999999998,0.09999999999999998,0.55,6.0,0.39999999999999997,0.6909090909090909,1.2363636363636363,0.6,0.5
132,Baseline,6,C,0.75,0.0,0.0,0.45,6.0,0.45,0.5142857142857142,0.8571428571428571,0.55,0.4666666666666667
132,Frequency,6,C,0.2,-0.55,0.55,0.4,2.0,-0.6000000000000001,-0.5213613323678493,0.05792903692976104,0.35,0.55
136,Frequency,6,C,0.0,-0.75,0.75,0.0,10.0,0.0,0.0,0.0,0.0,0.1833333333333333
137,Baseline,6,C,1.11,0.3600000000000001,0.3600000000000001,0.6,3.0,-0.10999999999999988,-0.6545226130653266,0.41834170854271363,0.2,0.5999999999999999
137,Frequency,6,C,0.11,-0.64,0.64,0.0,5.0,-0.34,-0.30685920577617326,0.09927797833935019,1.0,0.0583333333333333
138,Baseline,6,C,0.6,-0.15000000000000002,0.15000000000000002,0.7,5.0,-0.4,-0.29850746268656714,0.4477611940298508,0.45,0.6499999999999999
138,Frequency,6,C,1.0,0.25,0.25,0.8,5.0,0.0,0.0,0.7518796992481203,0.45,0.5583333333333333
139,Baseline,6,C,0.78,0.030000000000000027,0.030000000000000027,0.65,4.0,0.33,0.29596412556053814,0.6995515695067265,0.45,0.65
139,Frequency,6,C,0.34,-0.41,0.41,0.4,3.0,0.0,0.08122312470138557,0.24366937410415673,0.55,0.3833333333333333
140,Baseline,6,C,0.5,-0.25,0.25,0.3,3.0,-0.5,-0.20833333333333337,0.625,0.5,0.4666666666666667
140,Frequency,6,C,1.0,0.25,0.25,0.65,4.0,0.5,0.6211180124223601,0.9937888198757763,1.0,0.5416666666666666
141,Baseline,6,C,0.14,-0.61,0.61,0.35,1.0,0.12000000000000001,0.0,0.25,0.6,0.4166666666666666
142,Baseline,6,C,0.98,0.22999999999999998,0.22999999999999998,0.45,9.0,0.78,1.0738060781476122,1.276410998552822,0.45,0.3833333333333333
142,Frequency,6,C,0.4,-0.35,0.35,0.5,4.0,-0.4,-0.8247422680412371,0.32989690721649484,0.4,0.5166666666666666
144,Baseline,6,C,0.2,-0.55,0.55,0.65,1.0,-0.6000000000000001,-0.35294117647058826,0.11764705882352942,0.8,0.5416666666666666
144,Frequency,6,C,0.5,-0.25,0.25,0.95,4.0,-0.5,-0.588235294117647,0.588235294117647,0.05,0.7749999999999999
145,Baseline,6,C,1.2,0.44999999999999996,0.44999999999999996,1.0,7.0,-0.10000000000000009,0.23899371069182396,1.0566037735849056,0.15,0.8166666666666667
145,Frequency,6,C,1.0,0.25,0.25,1.0,5.0,0.0,0.0,0.9090909090909091,0.85,0.8416666666666666
146,Baseline,6,C,0.2,-0.55,0.55,0.5,5.0,-0.3,-0.39999999999999997,0.26666666666666666,0.4,0.675
146,Frequency,6,C,0.4,-0.35,0.35,0.6,3.0,-0.29999999999999993,-0.3157894736842104,0.42105263157894746,0.35,0.5
147,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.55,4.0,-0.10000000000000009,-0.8571428571428571,0.6666666666666666,0.05,0.5583333333333333
147,Frequency,6,C,0.75,0.0,0.0,0.75,7.0,0.25,0.3255813953488371,0.9767441860465116,1.0,0.65
148,Baseline,6,C,0.29,-0.46,0.46,0.6,1.0,0.019999999999999962,0.013114754098360631,0.1901639344262295,0.5,0.6416666666666666
149,Baseline,6,C,0.3,-0.45,0.45,0.55,2.0,-0.8,-0.6477732793522267,0.24291497975708498,0.5,0.625
149,Frequency,6,C,1.23,0.48,0.48,0.45,1.0,-0.26,-0.4697986577181208,0.33020134228187914,0.1,0.15
150,Baseline,6,C,0.24,-0.51,0.51,0.5,1.0,-0.56,-0.2786069651741293,0.11940298507462685,0.3,0.5
150,Frequency,6,C,0.9,0.15000000000000002,0.15000000000000002,0.6,2.0,0.09999999999999998,0.05102040816326531,0.45918367346938777,0.4,0.5333333333333333
151,Baseline,6,C,1.0,0.25,0.25,0.35,9.0,0.25,0.3225806451612903,0.7741935483870968,1.0,0.5666666666666667
151,Frequency,6,C,1.0,0.25,0.25,1.0,9.0,0.0,0.0,0.8,0.1,0.8166666666666667
154,Baseline,6,C,0.8,0.050000000000000044,0.050000000000000044,0.6,10.0,0.20000000000000007,0.213903743315508,0.8556149732620321,0.3,0.4666666666666666
154,Frequency,6,C,0.8,0.050000000000000044,0.050000000000000044,0.9,9.0,0.20000000000000007,0.5217391304347827,0.8944099378881989,0.1,0.7499999999999999
155,Baseline,6,C,0.8,0.050000000000000044,0.050000000000000044,0.4,9.0,0.30000000000000004,0.29916897506925216,0.7977839335180056,0.95,0.4833333333333333
155,Frequency,6,C,0.5,-0.25,0.25,0.4,5.0,0.0,0.0,0.5263157894736842,0.0,0.4166666666666666
156,Baseline,6,C,1.0,0.25,0.25,0.6,2.0,0.6,0.6,1.0,0.7,0.6499999999999999
156,Frequency,6,C,0.5,-0.25,0.25,0.6,2.0,-0.7,-0.5833333333333331,0.41666666666666663,0.5,0.65
157,Baseline,6,C,0.5,-0.25,0.25,0.55,5.0,-0.30000000000000004,0.6799999999999999,1.0,0.6,0.5833333333333334
157,Frequency,6,C,0.6,-0.15000000000000002,0.15000000000000002,0.85,5.0,0.19999999999999996,0.19047619047619047,0.5714285714285714,0.95,0.8833333333333333
159,Baseline,6,C,1.0,0.25,0.25,0.75,5.0,0.0,0.0,0.9090909090909091,0.7,0.7333333333333334
159,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.5,6.0,-0.30000000000000004,-0.4242424242424243,0.6363636363636362,0.15,0.5666666666666667
160,Baseline,6,C,0.0,-0.75,0.75,0.35,1.0,-0.9,-1.0,0.0,0.0,0.5166666666666666
161,Baseline,6,C,0.9,0.15000000000000002,0.15000000000000002,0.5,7.0,0.30000000000000004,0.24561403508771928,0.7368421052631579,0.0,0.5
161,Frequency,6,C,0.8,0.050000000000000044,0.050000000000000044,1.0,6.0,-0.09999999999999998,-0.17543859649122795,0.5614035087719299,0.5,0.8583333333333333
163,Baseline,6,C,0.69,-0.06000000000000005,0.06000000000000005,0.7,7.0,0.20999999999999996,0.09213587715216381,0.44951140065146583,0.25,0.6499999999999999
163,Frequency,6,C,0.48,-0.27,0.27,0.05,6.0,-0.09999999999999998,-0.17468541820873418,0.42635085122131755,0.55,0.0666666666666666
166,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.5,9.0,-0.13,-0.26490066225165565,0.8344370860927153,0.95,0.5
166,Frequency,6,C,0.35,-0.4,0.4,0.5,10.0,-0.7600000000000001,-0.5333333333333333,0.24561403508771926,0.35,0.55
167,Baseline,6,C,0.9,0.15000000000000002,0.15000000000000002,0.45,5.0,0.30000000000000004,0.24,0.72,0.8,0.4916666666666667
167,Frequency,6,C,0.3,-0.45,0.45,0.55,2.0,-0.5,-0.7142857142857143,0.4285714285714285,0.85,0.5833333333333333
168,Baseline,6,C,0.6,-0.15000000000000002,0.15000000000000002,0.85,4.0,-0.09999999999999998,-0.2178217821782179,0.4752475247524752,0.55,0.7833333333333333
168,Frequency,6,C,0.8,0.050000000000000044,0.050000000000000044,0.9,4.0,0.20000000000000007,0.03418803418803418,0.5470085470085471,0.15,0.7166666666666666
169,Baseline,6,C,0.05,-0.7,0.7,0.45,3.0,-0.6799999999999999,-1.0727681920480119,0.02250562640660165,0.0,0.4249999999999999
169,Frequency,6,C,1.29,0.54,0.54,0.8,1.0,0.6000000000000001,-1.3169014084507045,0.3028169014084508,0.8,0.5833333333333333
172,Baseline,6,C,0.5,-0.25,0.25,0.5,5.0,0.0,0.0,0.29850746268656714,0.9,0.6333333333333333
172,Frequency,6,C,0.5,-0.25,0.25,0.7,8.0,-0.5,,,1.0,0.725
173,Baseline,6,C,-0.14,-0.89,0.89,0.35,10.0,-0.29000000000000004,-0.9830508474576273,-0.47457627118644075,0.35,0.475
173,Frequency,6,C,0.13,-0.62,0.62,0.65,1.0,-0.07,-0.1021897810218978,0.1897810218978102,0.15,0.5833333333333334
174,Baseline,6,C,1.23,0.48,0.48,0.75,5.0,0.8899999999999999,1.5182250396196513,1.9492868462757527,0.9,0.8583333333333334
174,Frequency,6,C,1.0,0.25,0.25,0.4,5.0,2.05,1.3812785388127855,1.1415525114155252,0.05,0.425
176,Baseline,6,C,1.2,0.44999999999999996,0.44999999999999996,0.65,7.0,0.7999999999999999,0.6187845303867403,0.9281767955801105,1.0,0.6666666666666667
176,Frequency,6,C,0.9,0.15000000000000002,0.15000000000000002,0.85,8.0,0.09999999999999998,0.08695652173913038,0.782608695652174,0.5,0.7
177,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.6,10.0,-0.050000000000000044,-0.05714285714285705,0.8,0.0,0.5333333333333333
177,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.95,10.0,0.0,0.0,0.7777777777777778,1.0,0.925
178,Baseline,6,C,-0.5,-1.25,1.25,0.4,3.0,-0.09999999999999998,-0.6140350877192982,-1.3157894736842104,0.65,0.7333333333333333
178,Frequency,6,C,0.46,-0.29,0.29,0.9,2.0,-0.31,-2.6181818181818173,1.115151515151515,0.05,0.875
180,Baseline,6,C,1.75,1.0,1.0,0.6,8.0,0.75,0.29999999999999993,0.7,0.55,0.4666666666666667
181,Baseline,6,C,0.6,-0.15000000000000002,0.15000000000000002,1.0,5.0,-0.20000000000000007,0.1874999999999999,0.9375,0.85,0.675
181,Frequency,6,C,0.3,-0.45,0.45,0.35,1.0,0.19999999999999998,0.22222222222222224,0.33333333333333337,0.85,0.3333333333333333
184,Baseline,6,C,1.55,0.8,0.8,0.45,5.0,0.19999999999999996,0.1962421711899791,0.6471816283924844,0.25,0.4499999999999999
184,Frequency,6,C,2.0,1.25,1.25,0.5,2.0,0.30000000000000004,-0.14965986394557818,0.54421768707483,0.6,0.6833333333333333
186,Baseline,6,C,0.95,0.19999999999999996,0.19999999999999996,0.65,5.0,0.09999999999999998,0.23376623376623373,0.8225108225108224,0.95,0.575
186,Frequency,6,C,0.85,0.09999999999999998,0.09999999999999998,0.65,4.0,-0.050000000000000044,-0.03703703703703709,0.6296296296296295,0.05,0.625
187,Baseline,6,C,1.0,0.25,0.25,0.35,7.0,0.30000000000000004,0.631578947368421,1.0526315789473684,1.0,0.4666666666666667
187,Frequency,6,C,0.3,-0.45,0.45,0.5,2.0,-0.7,-1.103448275862069,0.10344827586206896,0.0,0.6916666666666667
188,Baseline,6,C,1.6,0.8500000000000001,0.8500000000000001,0.4,4.0,0.20000000000000018,0.08695652173913049,0.6956521739130436,0.65,0.4666666666666667
192,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.6,1.0,-0.40000000000000013,-0.2758620689655173,0.4827586206896551,0.8,0.6833333333333333
193,Baseline,6,C,1.0,0.25,0.25,1.0,10.0,0.4,0.47058823529411764,1.1764705882352942,0.0,0.8916666666666666
193,Frequency,6,C,0.6,-0.15000000000000002,0.15000000000000002,0.85,5.0,-0.20000000000000007,-0.6461538461538462,0.46153846153846156,0.4,0.7333333333333333
196,Baseline,6,C,1.0,0.25,0.25,0.75,1.0,0.5,0.29411764705882354,0.5882352941176471,0.95,0.7833333333333333
199,Baseline,6,C,0.87,0.12,0.12,0.6,7.0,-0.14,-0.25996533795493937,0.5277296360485269,0.6,0.5666666666666667
199,Frequency,6,C,0.45,-0.3,0.3,0.45,6.0,-0.31,0.09312638580931265,0.5986696230598669,0.4,0.4666666666666667
200,Baseline,6,C,0.89,0.14,0.14,1.0,5.0,0.41000000000000003,0.9391575663026521,1.388455538221529,0.95,0.75
200,Frequency,6,C,0.55,-0.19999999999999996,0.19999999999999996,0.85,3.0,-0.8899999999999999,-1.117824773413897,0.33232628398791547,0.15,0.8583333333333332
202,Baseline,6,C,1.2,0.44999999999999996,0.44999999999999996,0.6,7.0,0.3999999999999999,0.19047619047619047,0.8,1.0,0.5416666666666666
202,Frequency,6,C,1.3,0.55,0.55,1.0,8.0,-0.19999999999999996,-0.10423452768729635,0.6775244299674267,0.9,0.825
203,Frequency,6,C,0.45,-0.3,0.3,0.75,1.0,-1.45,-0.7532467532467532,0.23376623376623376,0.25,0.8416666666666667
207,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.5,3.0,-0.30000000000000004,-0.20000000000000007,0.46666666666666656,0.5,0.5166666666666666
207,Frequency,6,C,0.75,0.0,0.0,0.45,3.0,-0.55,-0.5870646766169155,0.4477611940298508,0.5,0.6416666666666666
208,Frequency,6,C,1.0,0.25,0.25,0.7,2.0,0.0,-0.42105263157894735,0.42105263157894735,0.05,0.7083333333333333
209,Baseline,6,C,0.5,-0.25,0.25,0.5,5.0,-0.5,-0.423728813559322,0.423728813559322,1.0,0.6166666666666667
209,Frequency,6,C,0.0,-0.75,0.75,0.6,1.0,-0.7,-0.9722222222222222,0.0,0.0,0.4416666666666666
211,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.0,4.0,0.5499999999999999,0.7768595041322314,0.9256198347107437,0.25,0.2333333333333333
211,Frequency,6,C,0.8,0.050000000000000044,0.050000000000000044,1.0,7.0,0.0,0.0,0.691358024691358,0.1,0.9333333333333332
212,Baseline,6,C,1.2,0.44999999999999996,0.44999999999999996,0.5,7.0,0.6,0.821917808219178,1.1506849315068493,0.65,0.4583333333333333
212,Frequency,6,C,0.6,-0.15000000000000002,0.15000000000000002,0.5,5.0,-0.20000000000000007,-0.03636363636363649,0.5454545454545454,0.55,0.4833333333333333
213,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.55,7.0,0.0,0.2222222222222221,0.7777777777777778,0.85,0.6083333333333334
213,Frequency,6,C,0.3,-0.45,0.45,0.6,3.0,-0.5,-0.9821428571428571,0.16071428571428567,0.35,0.5666666666666667
214,Baseline,6,C,1.24,0.49,0.49,0.6,4.0,0.57,0.35014836795252224,0.5887240356083087,0.9,0.5083333333333333
214,Frequency,6,C,0.67,-0.07999999999999996,0.07999999999999996,0.4,8.0,-0.57,-0.10566037735849054,0.6742138364779875,0.25,0.4416666666666666
216,Baseline,6,C,1.23,0.48,0.48,0.55,3.0,0.78,0.7870239774330041,1.0409026798307475,0.4,0.5249999999999999
216,Frequency,6,C,0.5,-0.25,0.25,1.0,3.0,-0.09999999999999998,-0.17142857142857149,0.8571428571428572,0.9,0.9833333333333332
218,Baseline,6,C,0.15,-0.6,0.6,0.85,2.0,-0.35,-0.7692307692307692,0.32967032967032966,0.4,0.7
218,Frequency,6,C,0.8,0.050000000000000044,0.050000000000000044,0.85,3.0,0.5,1.891891891891892,2.1621621621621623,0.9,0.7416666666666666
221,Baseline,6,C,0.25,-0.5,0.5,0.55,1.0,-0.75,-0.7116104868913858,0.03745318352059925,0.85,0.6499999999999999
221,Frequency,6,C,1.0,0.25,0.25,0.5,1.0,0.25,-0.6410256410256411,0.5128205128205129,0.0,0.625
223,Baseline,6,C,0.63,-0.12,0.12,0.45,5.0,-0.18000000000000005,-0.2614678899082569,0.48165137614678905,0.9,0.1916666666666666
223,Frequency,6,C,0.63,-0.12,0.12,0.65,9.0,-0.36,-0.03432930705657977,0.7209154481881754,0.2,0.5583333333333332
224,Baseline,6,C,-0.06,-0.81,0.81,0.3,4.0,-0.18,-1.1428571428571428,-0.5714285714285714,0.55,0.325
226,Frequency,6,C,1.0,0.25,0.25,0.35,1.0,1.0,,,0.45,0.3333333333333333
228,Baseline,6,C,1.23,0.48,0.48,0.6,5.0,1.66,1.4348222424794899,1.1212397447584324,0.05,0.5666666666666667
228,Frequency,6,C,0.23,-0.52,0.52,0.95,6.0,-0.8,-0.3617161716171617,0.18217821782178217,0.05,0.625
230,Baseline,6,C,0.45,-0.3,0.3,0.45,1.0,0.09000000000000002,0.045112781954887216,0.22556390977443608,0.55,0.4416666666666666
230,Frequency,6,C,0.46,-0.29,0.29,0.55,1.0,-0.45,-0.29032258064516137,0.2967741935483871,0.5,0.5333333333333332
231,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.65,3.0,0.49999999999999994,0.47468354430379733,0.6645569620253163,0.5,0.6333333333333333
231,Frequency,6,C,-0.2,-0.95,0.95,0.7,2.0,-1.4,-2.3636363636363638,-0.18181818181818185,0.0,0.6833333333333333
232,Baseline,6,C,0.22,-0.53,0.53,0.45,8.0,-0.49,-0.4030131826741996,0.22096672944130571,0.8,0.4916666666666666
