participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
52,87.2643855625978,"[2.047608396415834, 0.12152278779533143]",[1.65846972 0.20580926],6964.846437409969,178.5287711251956,184.99098835890476
53,173.28679513998665,"[3.247865155144352, 0.6451701921504746]",[0.         0.24734295],7138.133232549956,350.5735902799733,357.03580751368247
54,166.56145957990958,"[2.3019294934239873, 0.5534506253186968]",[0.45756864 0.04398474],7304.694692129866,337.12291915981916,343.58513639352833
55,172.11456587714974,"[2.9762463657608453, 0.17899001804771963]",[0.5247756 0.1309152],7476.809258007015,348.2291317542995,354.69134898800866
56,152.04755990612722,"[4.682982901222558, 0.5904448712027058]",[1.0036677  0.10518243],7628.856817913143,308.09511981225444,314.5573370459636
57,172.24508524062813,"[0.5962595619523453, 0.6677209191617228]",[0.36285571 0.0613568 ],7801.101903153771,348.49017048125626,354.9523877149654
58,133.52651213320667,"[3.299781772818285, 0.923428960854142]",[2.17948922 0.73767905],7934.6284152869775,271.05302426641333,277.5152415001225
59,172.3285029028484,"[3.018097648085798, 0.06532176212098562]",[0.50033818 0.32215465],8106.956918189826,348.6570058056968,355.119223039406
60,164.0571504854699,"[4.719456080634663, 0.01877233882383955]",[0.4492003  0.03535538],8271.014068675297,332.1143009709398,338.57651820464895
61,162.5709611307228,"[0.2559482185796269, 0.025404755940560464]",[0.14778793 0.01567512],8433.58502980602,329.1419222614456,335.60413949515475
62,162.31728178486136,"[4.567719834601754, 0.06749015688030113]",[1.53601161 0.74578003],8595.90231159088,328.63456356972273,335.0967808034319
63,124.50430620836137,"[4.469762636798171, 0.20539363414690648]",[1.84741429 0.35696413],8720.40661779924,253.00861241672274,259.47082965043194
64,64.28081791900748,"[4.086714010574529, 0.07864712074709934]",[2.04722654 0.19835622],8784.687435718248,132.56163583801495,139.02385307172412
65,172.34954132254367,"[1.2110527903985697, 0.29265206632378904]",[0.34715435 0.07432599],8957.03697704079,348.69908264508734,355.1612998787965
66,172.12950825860844,"[3.225449638705035, 0.06866300931349034]",[0.71102942 1.        ],9129.1664852994,348.2590165172169,354.72123375092605
67,136.91641358859872,"[3.002337158381913, 0.5174629491864924]",[1.27932156 0.1466354 ],9266.082898887998,277.83282717719743,284.2950444109066
68,154.56835474516126,"[3.0657258349106016, 0.7051865860032365]",[1.02046363 0.1537766 ],9420.65125363316,313.1367094903225,319.5989267240317
69,160.21356750987135,"[4.047094981424917, 0.1769799428280623]",[1.56890113 0.75739438],9580.86482114303,324.4271350197427,330.8893522534519
70,108.0369345338187,"[3.9962769743245694, 0.006666348693110891]",[0.40011419 0.01816911],9688.901755676849,220.0738690676374,226.53608630134656
71,173.2137493455315,"[4.650680828538326, 0.8827437548994448]",[0.03468044 0.00626115],9862.11550502238,350.427498691063,356.8897159247722
72,155.5812352705495,"[0.5093432635454309, 0.2088519741571514]",[0.43834812 0.02808374],10017.69674029293,315.162470541099,321.6246877748082
73,169.27627207589987,"[4.928252528777184, 0.20841287764656058]",[0.86184675 0.28305329],10186.97301236883,342.55254415179974,349.0147613855089
74,171.2592741118974,"[2.9893892516797536, 0.9995197342710116]",[0.14792227 0.02798869],10358.232286480727,346.5185482237948,352.980765457504
75,18.81775002816511,"[4.146049471119414, 0.23618645474610345]",[5.         0.02278523],10377.050036508892,41.63550005633022,48.0977172900394
76,164.7023128561637,"[0.04632148057304886, 0.1297791738399835]",[1.29393328 0.48216023],10541.752349365055,333.4046257123274,339.86684294603657
77,130.35627501227634,"[1.7268150730600178, 0.9616130265115785]",[0.79388698 0.05968595],10672.108624377332,264.7125500245527,271.17476725826185
78,169.48404042474857,"[0.6318010089341386, 0.06169808861171222]",[0.0831808 0.       ],10841.59266480208,342.96808084949714,349.4302980832063
79,143.42053068192868,"[3.987074297492267, 0.09810313418010796]",[1.56008848 0.39202101],10985.013195484009,290.84106136385736,297.30327859756653
80,152.83628825099856,"[4.8588237619397425, 0.9348529376151562]",[0.8538241  0.08734253],11137.849483735008,309.6725765019971,316.1347937357063
81,150.81438724930646,"[3.812063860595397, 0.18686047170790399]",[0.15144381 0.        ],11288.663870984314,305.6287744986129,312.0909917323221
82,168.87548162488653,"[1.042392674202333, 0.4596140211475852]",[0.67523588 0.16568971],11457.5393526092,341.75096324977306,348.21318048348223
83,85.39658596020081,"[3.8392546323763326, 0.7238517600765244]",[1.05928947 0.08023728],11542.9359385694,174.79317192040162,181.2553891541108
84,172.2679598677453,"[1.3805340430412265, 0.5332408405420019]",[0.36440193 0.07675286],11715.203898437147,348.5359197354906,354.9981369691998
85,173.28046044718468,"[2.2665737637735672, 0.8937309048923453]",[0.00309928 0.        ],11888.48435888433,350.56092089436936,357.02313812807853
86,80.56467924151264,"[4.965702506744016, 0.30306957431051695]",[0.32137541 0.        ],11969.049038125842,165.12935848302527,171.59157571673444
87,100.78336028720597,"[1.4404619664707985, 0.6134446409983976]",[2.41095601 0.5173506 ],12069.832398413047,205.56672057441193,212.0289378081211
88,129.17076227929036,"[4.80965941341023, 0.8633051244178336]",[0.18455153 0.        ],12199.003160692338,262.3415245585807,268.8037417922899
89,151.78513349497956,"[4.499758464769481, 0.06521362790194385]",[1.26333034 0.31741685],12350.788294187318,307.5702669899591,314.0324842236683
90,113.71452660839525,"[4.100209989803759, 0.2853542126259092]",[0.4904309  0.01410552],12464.502820795713,231.4290532167905,237.89127045049966
91,129.00695812842338,"[4.5542783410344505, 0.9230569139085748]",[2.63969397 0.8895295 ],12593.509778924137,262.01391625684676,268.4761334905559
92,159.13855638825996,"[1.8879357590596286, 0.352728413001989]",[0.69632684 0.06826835],12752.648335312397,322.2771127765199,328.7393300102291
93,161.55229236656942,"[2.8007271666095903, 0.5206886806313681]",[0.44418045 0.06606071],12914.200627678965,327.10458473313884,333.566801966848
94,126.0338827476499,"[0.8828630325263115, 0.11215362689003905]",[0.70941742 0.06103228],13040.234510426615,256.0677654952998,262.52998272900896
95,116.38259629059277,"[2.8150523313863793, 0.9621947336491402]",[0.44806226 0.02001379],13156.617106717207,236.76519258118554,243.2274098148947
96,143.2115650205465,"[1.15828668463692, 0.6954364533874561]",[0.72524582 0.06675678],13299.828671737754,290.423130041093,296.88534727480214
97,122.72183364483773,"[2.846248208262378, 0.9710907200876527]",[0.90562497 0.05115526],13422.550505382593,249.44366728967546,255.90588452338463
98,118.60019065821923,"[0.014609994788856717, 0.7728722145551941]",[2.06193554 0.53827647],13541.150696040811,241.20038131643847,247.66259855014764
99,163.28169322995083,"[2.877134948390413, 0.6575252902814029]",[1.45084411 0.87292716],13704.432389270762,330.56338645990166,337.02560369361083
100,123.47643090300217,"[3.39543853322282, 0.045608462550300266]",[2.16365462 0.46667846],13827.908820173763,250.95286180600434,257.41507903971353
101,173.28679513998665,"[3.0151465300543707, 0.4501409204146636]",[0.         0.86223986],14001.195615313749,350.5735902799733,357.03580751368247
102,142.5032036571986,"[0.30008010517978134, 0.24362439456548202]",[0.89729316 0.07264267],14143.698818970948,289.0064073143972,295.4686245481064
103,171.4988242070521,"[4.1207989231836315, 0.6178752498567097]",[0.83716968 1.        ],14315.197643178,346.9976484141042,353.4598656478134
104,126.37045681789083,"[1.294369120841402, 0.4454142224113704]",[2.40093603 0.64290651],14441.568099995891,256.7409136357817,263.20313086949085
105,152.5243353473667,"[4.653304538342548, 0.9198340849121344]",[0.42057552 0.03673942],14594.092435343258,309.0486706947334,315.51088792844257
106,120.28984829381591,"[1.0124896153492329, 0.114494494748551]",[4.98112686e-01 2.16192513e-05],14714.382283637075,244.57969658763182,251.04191382134098
107,85.76777985394178,"[3.809135416699483, 0.7203819286344813]",[0.84580194 0.02997623],14800.150063491017,175.53555970788355,181.99777694159272
108,44.41462557082018,"[3.453372471388933, 0.9133081261593465]",[1.23618087 0.06166052],14844.564689061837,92.82925114164036,99.29146837534952
109,157.64244400138438,"[0.8331010584710147, 0.20001195313540454]",[0.66984946 0.0744838 ],15002.207133063222,319.28488800276875,325.7471052364779
110,166.80978832413112,"[0.5656571691829093, 0.291579563564928]",[0.58824173 0.13567233],15169.016921387354,337.61957664826224,344.0817938819714
111,18.810468882779734,"[4.897712524238695, 0.5604071182620324]",[5.         0.02946056],15187.827390270133,41.62093776555947,48.08315499926864
112,148.75113605983245,"[0.022520210597140045, 0.1672824092110019]",[1.74547556 0.44569597],15336.578526329966,301.5022721196649,307.96448935337406
113,118.7374024026135,"[3.9742829178356613, 0.2501683465383866]",[0.2131304 0.       ],15455.31592873258,241.474804805227,247.93702203893616
114,123.27023442405712,"[4.354721761768249, 0.6319567758275529]",[2.42336406 0.76850176],15578.586163156637,250.54046884811424,257.0026860818234
115,133.04050635001974,"[1.6211623913499207, 0.8340804921548672]",[0.3170494 0.0172254],15711.626669506657,270.0810127000395,276.54322993374865
116,118.62054753904563,"[4.902901458069637, 0.5612320230963644]",[0.1939052 0.       ],15830.247217045702,241.24109507809126,247.70331231180043
117,161.7997907180303,"[2.5643197487931655, 0.9267023136482405]",[0.20481564 0.        ],15992.047007763733,327.5995814360606,334.06179866976976
118,169.5583031659303,"[4.1571611100374595, 0.23350387551512397]",[0.63836863 0.1463535 ],16161.605310929663,343.1166063318606,349.5788235655698
119,167.0964961888864,"[3.624986565985957, 0.7143499881363156]",[0.31113946 0.03128871],16328.701807118548,338.1929923777728,344.65520961148195
120,167.4189333973566,"[2.228860204438625, 0.2781898960934237]",[0.13235804 0.00421773],16496.120740515904,338.8378667947132,345.30008402842236
121,123.85396614746128,"[4.309509599914605, 0.757533794190934]",[0.74850165 0.0402744 ],16619.974706663364,251.70793229492256,258.1701495286317
122,61.18679312458722,"[1.3940976140955896, 0.754513382795896]",[1.04357869 0.05264125],16681.16149978795,126.37358624917444,132.83580348288362
123,173.28679513998665,"[0.8329235909958382, 0.2895142845229579]",[0.         0.61845224],16854.448294927937,350.5735902799733,357.03580751368247
124,148.91443559457846,"[4.997524320007086, 0.18272065181584596]",[1.02862922 0.14560841],17003.362730522516,301.8288711891569,308.2910884228661
125,108.44701419532947,"[2.8992885275925677, 0.7789752162327641]",[0.26678193 0.        ],17111.809744717844,220.89402839065895,227.3562456243681
126,39.55421066089937,"[2.4262799220451985, 0.7658539841500765]",[1.22626764 0.04705925],17151.363955378743,83.10842132179874,89.57063855550791
127,162.3982313851781,"[0.4782138236855543, 0.32029642124875246]",[1.48825426 1.        ],17313.76218676392,328.7964627703562,335.25868000406535
128,166.36021769315127,"[3.68695115652538, 0.8403628083117033]",[0.41497136 0.07947928],17480.122404457074,336.72043538630254,343.1826526200117
129,104.51001993873217,"[3.4505350710139076, 0.5912539882716505]",[1.24410876 0.14663113],17584.632424395804,213.02003987746434,219.4822571111735
130,171.90191339917607,"[3.1389087460177416, 0.30277250722700155]",[0.72371461 0.99999999],17756.53433779498,347.80382679835213,354.2660440320613
131,100.0353865235233,"[3.8537402406279493, 0.9804453210477042]",[1.1412624  0.06370232],17856.569724318502,204.0707730470466,210.53299028075577
132,161.38188986221425,"[3.5974084058922866, 0.8582444844829944]",[0.40975943 0.04035022],18017.951614180718,326.7637797244285,333.22599695813767
133,114.6740973503998,"[0.8899445174475507, 0.8502967930425887]",[1.95919796 0.42132382],18132.625711531116,233.3481947007996,239.81041193450878
134,170.23739626555434,"[4.400115220315757, 0.8564002342794753]",[0.1903658  0.02662031],18302.86310779667,344.4747925311087,350.93700976481784
135,151.79195280595178,"[2.7428394776487086, 0.34460222101086746]",[1.36692924 0.23016851],18454.65506060262,307.58390561190356,314.04612284561273
136,151.83818386356776,"[4.009184624501977, 0.6491893359892353]",[0.68527407 0.09677316],18606.49324446619,307.6763677271355,314.1385849608447
137,125.09407532081919,"[0.1251290644988079, 0.1568238373839731]",[1.25576342 0.14954221],18731.58731978701,254.18815064163837,260.65036787534757
138,66.93144754902936,"[3.2705924731880414, 0.056789470022883815]",[1.21254183 0.07086895],18798.518767336038,137.86289509805871,144.32511233176788
139,130.14205994842482,"[0.3348345502114458, 0.046923899674712555]",[0.72767364 0.03954576],18928.660827284464,264.28411989684963,270.7463371305588
140,122.64226319200358,"[2.713999616814488, 0.2091560320185748]",[1.14560765 0.14929466],19051.303090476467,249.28452638400717,255.74674361771633
141,169.30859029716524,"[0.3093630647438661, 0.39483140782465753]",[0.29206253 0.04239496],19220.611680773633,342.6171805943305,349.07939782803965
142,173.28679513998665,"[3.1238967931871016, 0.43605733172946637]",[0.         0.88079982],19393.89847591362,350.5735902799733,357.03580751368247
143,158.5784732038873,"[2.997860565262198, 0.05780161235080861]",[0.2126718  0.01181928],19552.476949117507,321.1569464077746,327.6191636414838
144,172.71807327526255,"[1.5458476739671667, 0.9752583710349585]",[0.10104916 0.01727358],19725.19502239277,349.4361465505251,355.8983637842343
145,157.65043984713265,"[0.3354253148614117, 0.6213062040402082]",[1.04855232 0.13844016],19882.845462239904,319.3008796942653,325.76309692797446
146,97.96851439915821,"[3.176435451302735, 0.7512495572910001]",[1.79884504 0.25631959],19980.813976639063,199.93702879831642,206.3992460320256
147,136.21597186767386,"[4.967090903505601, 0.37515207564454367]",[1.55897866 0.37537848],20117.029948506737,276.4319437353477,282.8941609690569
148,170.40348650184052,"[2.7995834657487437, 0.4073088272242005]",[0.31687179 0.10001152],20287.433435008577,344.80697300368104,351.2691902373902
149,121.78319891556389,"[1.5112645804949298, 0.27352099477360137]",[2.03106107 0.47192412],20409.21663392414,247.56639783112777,254.02861506483694
150,66.29603416054073,"[3.3966088806991577, 0.14983112262132425]",[0.93538236 0.04602973],20475.51266808468,136.59206832108146,143.05428555479062
151,156.61099896638225,"[3.6966626383538808, 0.2631476596163329]",[0.10982145 0.        ],20632.123667051063,317.2219979327645,323.6842151664737
152,107.24435135312814,"[2.1439120859583696, 0.5861609862743249]",[0.68771628 0.03975577],20739.36801840419,218.48870270625628,224.95091993996544
153,128.20590007634905,"[3.01844336390226, 0.23481767422343813]",[1.94128703 0.4809613 ],20867.57391848054,260.4118001526981,266.8740173864073
154,132.03577350907756,"[1.3932064699998947, 0.8233772107023272]",[1.1087109  0.14510854],20999.609691989615,268.0715470181551,274.5337642518643
155,62.688020911075135,"[4.081103675310223, 0.3232219753108243]",[0.52358281 0.00053168],21062.29771290069,129.37604182215028,135.83825905585945
156,94.35502706656983,"[0.3246483284968382, 0.29754363581597165]",[0.92170635 0.06692703],21156.65273996726,192.71005413313966,199.17227136684883
157,166.49987149571155,"[0.14110138348230605, 0.15812175336199807]",[0.7384263  0.15190429],21323.15261146297,336.9997429914231,343.46196022513226
158,116.4375484137804,"[3.1402142851277315, 0.6662704710343957]",[0.59646526 0.02736193],21439.590159876752,236.8750968275608,243.33731406126998
159,172.4904924154522,"[0.3832817475278666, 0.25928440019970067]",[0.06914161 0.00935237],21612.080652292203,348.9809848309044,355.44320206461356
160,80.6527844510848,"[0.10810285526837826, 0.4396917759895922]",[1.59637531 0.15658032],21692.73343674329,165.3055689021696,171.76778613587877
161,154.19935448668312,"[1.4977524542163163, 0.18527576285694336]",[0.65860008 0.06654314],21846.93279122997,312.39870897336624,318.8609262070754
162,70.11934891805785,"[2.435719647697897, 0.20330940205155523]",[0.93326743 0.02666025],21917.05214014803,144.2386978361157,150.70091506982487
163,99.9180487788966,"[3.059472879008232, 0.006832422526352744]",[0.22811364 0.        ],22016.970188926927,203.8360975577932,210.29831479150238
164,78.83594683299826,"[3.301940584733363, 0.32420152455760753]",[1.58507779 0.14763593],22095.806135759925,161.67189366599652,168.1341108997057
165,156.37226635419685,"[0.3530536748362001, 0.6804858021524375]",[1.03198048 0.25278636],22252.17840211412,316.7445327083937,323.2067499421029
166,160.18405137650043,"[3.8285501040034973, 0.3454612299808547]",[1.10320445 0.28505433],22412.362453490623,324.36810275300087,330.83031998671004
167,140.06886743040351,"[3.11222486598513, 0.06209344874524103]",[0.86090187 0.08698388],22552.431320921027,284.13773486080703,290.5999520945162
168,104.01608235896694,"[3.5368273796018808, 0.11360635567954613]",[0.75964252 0.04221002],22656.447403279995,212.03216471793388,218.49438195164305
169,138.9403538523657,"[2.1212957498152134, 0.8687219489835138]",[1.5701696  0.46938223],22795.38775713236,281.8807077047314,288.34292493844055
170,150.63454341427646,"[2.419772964206459, 0.6921681933435805]",[0.92483788 0.12288151],22946.022300546636,305.26908682855293,311.7313040622621
171,153.61083028419142,"[0.2874117149366151, 0.25544447861676933]",[0.39552644 0.06181123],23099.63313083083,311.22166056838284,317.683877802092
172,68.06377973334685,"[2.134495742634041, 0.02408227849630029]",[3.047251   0.60786841],23167.696910564177,140.1275594666937,146.58977670040287
173,132.28519762435363,"[3.710390024750916, 0.2513250250377821]",[2.11334534 0.631778  ],23299.98210818853,268.57039524870726,275.0326124824164
174,145.74817026897867,"[2.7357771818881065, 0.006156440524534346]",[1.89271172 0.57870081],23445.73027845751,295.49634053795734,301.9585577716665
175,144.22049312637313,"[0.5250996088577259, 0.3027308233885694]",[0.93448745 0.05857242],23589.950771583884,292.44098625274626,298.9032034864554
176,173.28679513998665,"[2.8359092090153144, 0.6659706190697708]",[0.         0.39590281],23763.23756672387,350.5735902799733,357.03580751368247
177,109.09156863558587,"[0.3236806062191816, 0.8800786960137703]",[0.31210181 0.        ],23872.329135359458,222.18313727117174,228.6453545048809
178,146.30544751288417,"[0.6915044784461477, 0.3503804503560227]",[0.70616036 0.06268745],24018.634582872342,296.61089502576834,303.0731122594775
179,126.06403468162888,"[4.087608314678976, 0.13048129237100314]",[1.19297496 0.05255782],24144.69861755397,256.12806936325774,262.59028659696696
180,151.25722378175647,"[1.8883903098337351, 0.3862557389728013]",[1.47650302 0.3160628 ],24295.955841335726,306.51444756351293,312.9766647972221
181,156.29387369971747,"[1.321883280092076, 0.1324531982083702]",[0.61364937 0.12449603],24452.249715035443,316.58774739943493,323.0499646331441
182,129.70568965824592,"[0.4565980203353376, 0.16354136258317487]",[0.92904784 0.09111004],24581.95540469369,263.41137931649183,269.873596550201
183,91.03201154160845,"[3.300825413955117, 0.48908231869243934]",[0.81188547 0.04230826],24672.987416235297,186.0640230832169,192.52624031692608
184,166.3456695868059,"[0.41003134302279476, 0.541150158147398]",[1.26452701 0.74797196],24839.3330858221,336.6913391736118,343.153556407321
185,161.4568716901941,"[0.016029453991551756, 0.031237027533085993]",[0.10789828 0.        ],25000.789957512297,326.9137433803882,333.3759606140974
186,166.64707973044418,"[1.907445134437959, 0.4495389078239568]",[1.3284521  0.71867542],25167.43703724274,337.29415946088835,343.7563766945975
187,101.63974998856523,"[2.6827636437140407, 0.2712795074060165]",[0.92088747 0.07396547],25269.076787231304,207.27949997713046,213.74171721083962
