Subnum,Condition,Phase,Option,Value,err,abs_err,BestOption,Confidence,CA_diff,CA_diff_normalized,Value_normalized,BestOption_CA,training_accuracy,CA_diff_abs
178,Baseline,3,C,0.72,-0.030000000000000027,0.030000000000000027,0.85,2.0,-0.09999999999999998,-0.6140350877192982,1.1076923076923078,0.65,0.7333333333333333,0.09999999999999998
178,Frequency,3,A,1.02,0.37,0.37,0.85,3.0,-0.31,-2.6181818181818173,1.8214285714285716,0.05,0.875,0.31
178,Frequency,3,C,0.45,-0.3,0.3,0.85,4.0,-0.31,-2.6181818181818173,1.0714285714285714,0.05,0.875,0.31
178,Baseline,4,A,-0.3,-0.95,0.95,0.9,2.0,-0.09999999999999998,-0.6140350877192982,-0.4166666666666667,0.65,0.7333333333333333,0.09999999999999998
178,Baseline,4,C,0.96,0.20999999999999996,0.20999999999999996,0.9,3.0,-0.09999999999999998,-0.6140350877192982,2.0,0.65,0.7333333333333333,0.09999999999999998
178,Frequency,4,A,-0.48,-1.13,1.13,0.65,3.0,-0.31,-2.6181818181818173,-1.1999999999999997,0.05,0.875,0.31
178,Frequency,4,C,0.45,-0.3,0.3,0.65,4.0,-0.31,-2.6181818181818173,1.4999999999999998,0.05,0.875,0.31
178,Baseline,5,A,0.05,-0.6,0.6,0.95,4.0,-0.09999999999999998,-0.6140350877192982,0.4395604395604395,0.65,0.7333333333333333,0.09999999999999998
178,Baseline,5,C,0.96,0.20999999999999996,0.20999999999999996,0.95,4.0,-0.09999999999999998,-0.6140350877192982,8.439560439560438,0.65,0.7333333333333333,0.09999999999999998
178,Frequency,5,A,0.67,0.020000000000000018,0.020000000000000018,0.95,2.0,-0.31,-2.6181818181818173,0.9146757679180887,0.05,0.875,0.31
178,Frequency,5,C,0.86,0.10999999999999999,0.10999999999999999,0.95,4.0,-0.31,-2.6181818181818173,2.348122866894198,0.05,0.875,0.31
178,Baseline,6,A,-0.4,-1.05,1.05,0.4,2.0,-0.09999999999999998,-0.6140350877192982,-0.7017543859649122,0.65,0.7333333333333333,0.09999999999999998
178,Baseline,6,C,-0.5,-1.25,1.25,0.4,3.0,-0.09999999999999998,-0.6140350877192982,-1.3157894736842104,0.65,0.7333333333333333,0.09999999999999998
178,Frequency,6,A,0.77,0.12,0.12,0.9,4.0,-0.31,-2.6181818181818173,3.7333333333333325,0.05,0.875,0.31
178,Frequency,6,C,0.46,-0.29,0.29,0.9,2.0,-0.31,-2.6181818181818173,1.115151515151515,0.05,0.875,0.31
180,Baseline,1,A,1.0,0.35,0.35,0.45,6.0,0.75,0.29999999999999993,0.4897959183673469,0.55,0.4666666666666667,0.75
180,Baseline,1,C,0.5,-0.25,0.25,0.45,7.0,0.75,0.29999999999999993,0.2857142857142857,0.55,0.4666666666666667,0.75
180,Frequency,1,A,2.0,1.35,1.35,0.35,6.0,,,0.75,0.5,0.4083333333333333,
180,Frequency,1,C,1.0,0.25,0.25,0.35,2.0,,,0.125,0.5,0.4083333333333333,
180,Baseline,2,A,1.0,0.35,0.35,0.45,7.0,0.75,0.29999999999999993,0.564516129032258,0.55,0.4666666666666667,0.75
180,Baseline,2,C,1.0,0.25,0.25,0.45,8.0,0.75,0.29999999999999993,0.6451612903225806,0.55,0.4666666666666667,0.75
180,Frequency,2,A,2.0,1.35,1.35,0.45,8.0,,,0.7111111111111111,0.5,0.4083333333333333,
180,Frequency,2,C,2.0,1.25,1.25,0.45,8.0,,,0.7111111111111111,0.5,0.4083333333333333,
180,Baseline,3,A,2.0,1.35,1.35,0.55,7.0,0.75,0.29999999999999993,0.8484848484848485,0.55,0.4666666666666667,0.75
180,Baseline,3,C,1.0,0.25,0.25,0.55,7.0,0.75,0.29999999999999993,0.42424242424242425,0.55,0.4666666666666667,0.75
180,Baseline,4,A,2.0,1.35,1.35,0.4,7.0,0.75,0.29999999999999993,1.0144927536231882,0.55,0.4666666666666667,0.75
180,Baseline,4,C,1.0,0.25,0.25,0.4,4.0,0.75,0.29999999999999993,0.2898550724637681,0.55,0.4666666666666667,0.75
180,Baseline,5,A,2.0,1.35,1.35,0.35,7.0,0.75,0.29999999999999993,0.6222222222222222,0.55,0.4666666666666667,0.75
180,Baseline,5,C,2.0,1.25,1.25,0.35,8.0,0.75,0.29999999999999993,0.7111111111111111,0.55,0.4666666666666667,0.75
180,Frequency,5,A,2.0,1.35,1.35,0.35,9.0,,,0.7346938775510204,0.5,0.4083333333333333,
180,Frequency,5,C,2.0,1.25,1.25,0.35,8.0,,,0.6530612244897959,0.5,0.4083333333333333,
180,Baseline,6,A,1.0,0.35,0.35,0.6,8.0,0.75,0.29999999999999993,0.4,0.55,0.4666666666666667,0.75
180,Baseline,6,C,1.75,1.0,1.0,0.6,8.0,0.75,0.29999999999999993,0.7,0.55,0.4666666666666667,0.75
181,Baseline,1,A,1.1,0.45000000000000007,0.45000000000000007,0.15,2.0,-0.20000000000000007,0.1874999999999999,0.5612244897959184,0.85,0.675,0.20000000000000007
181,Baseline,1,C,1.1,0.3500000000000001,0.3500000000000001,0.15,2.0,-0.20000000000000007,0.1874999999999999,0.5612244897959184,0.85,0.675,0.20000000000000007
181,Baseline,2,A,0.6,-0.050000000000000044,0.050000000000000044,0.35,4.0,-0.20000000000000007,0.1874999999999999,0.5748502994011976,0.85,0.675,0.20000000000000007
181,Baseline,2,C,0.6,-0.15000000000000002,0.15000000000000002,0.35,5.0,-0.20000000000000007,0.1874999999999999,0.718562874251497,0.85,0.675,0.20000000000000007
181,Baseline,3,A,0.5,-0.15000000000000002,0.15000000000000002,0.9,2.0,-0.20000000000000007,0.1874999999999999,0.273972602739726,0.85,0.675,0.20000000000000007
181,Baseline,3,C,0.6,-0.15000000000000002,0.15000000000000002,0.9,2.0,-0.20000000000000007,0.1874999999999999,0.3287671232876712,0.85,0.675,0.20000000000000007
181,Frequency,3,A,0.5,-0.15000000000000002,0.15000000000000002,0.25,1.0,0.19999999999999998,0.22222222222222224,0.5263157894736842,0.85,0.3333333333333333,0.19999999999999998
181,Frequency,3,C,0.5,-0.25,0.25,0.25,1.0,0.19999999999999998,0.22222222222222224,0.5263157894736842,0.85,0.3333333333333333,0.19999999999999998
181,Baseline,4,A,0.25,-0.4,0.4,0.65,3.0,-0.20000000000000007,0.1874999999999999,0.30549898167006106,0.85,0.675,0.20000000000000007
181,Baseline,4,C,0.25,-0.5,0.5,0.65,4.0,-0.20000000000000007,0.1874999999999999,0.40733197556008144,0.85,0.675,0.20000000000000007
181,Baseline,5,A,0.9,0.25,0.25,1.0,6.0,-0.20000000000000007,0.1874999999999999,1.4210526315789473,0.85,0.675,0.20000000000000007
181,Baseline,5,C,0.5,-0.25,0.25,1.0,3.0,-0.20000000000000007,0.1874999999999999,0.3947368421052631,0.85,0.675,0.20000000000000007
181,Baseline,6,A,0.8,0.15000000000000002,0.15000000000000002,1.0,3.0,-0.20000000000000007,0.1874999999999999,0.7500000000000001,0.85,0.675,0.20000000000000007
181,Baseline,6,C,0.6,-0.15000000000000002,0.15000000000000002,1.0,5.0,-0.20000000000000007,0.1874999999999999,0.9375,0.85,0.675,0.20000000000000007
181,Frequency,6,A,0.1,-0.55,0.55,0.35,1.0,0.19999999999999998,0.22222222222222224,0.11111111111111113,0.85,0.3333333333333333,0.19999999999999998
181,Frequency,6,C,0.3,-0.45,0.45,0.35,1.0,0.19999999999999998,0.22222222222222224,0.33333333333333337,0.85,0.3333333333333333,0.19999999999999998
183,Baseline,1,A,0.93,0.28,0.28,0.5,4.0,,,0.5102880658436215,0.55,0.4333333333333333,
183,Baseline,1,C,1.36,0.6100000000000001,0.6100000000000001,0.5,4.0,,,0.7462277091906723,0.55,0.4333333333333333,
183,Baseline,2,A,0.98,0.32999999999999996,0.32999999999999996,0.5,3.0,,,0.49830508474576274,0.55,0.4333333333333333,
183,Baseline,2,C,1.66,0.9099999999999999,0.9099999999999999,0.5,3.0,,,0.8440677966101695,0.55,0.4333333333333333,
183,Baseline,3,A,1.13,0.47999999999999987,0.47999999999999987,0.4,4.0,,,0.6388692579505301,0.55,0.4333333333333333,
183,Baseline,3,C,1.47,0.72,0.72,0.4,5.0,,,1.03886925795053,0.55,0.4333333333333333,
183,Baseline,4,A,1.02,0.37,0.37,0.4,4.0,,,0.5237483953786907,0.55,0.4333333333333333,
183,Baseline,4,C,1.7,0.95,0.95,0.4,5.0,,,1.0911424903722722,0.55,0.4333333333333333,
183,Baseline,5,A,0.03,-0.62,0.62,0.25,2.0,,,0.011787819253438114,0.55,0.4333333333333333,
183,Baseline,5,C,1.09,0.3400000000000001,0.3400000000000001,0.25,6.0,,,1.2848722986247547,0.55,0.4333333333333333,
184,Frequency,1,A,0.8,0.15000000000000002,0.15000000000000002,0.75,3.0,0.30000000000000004,-0.14965986394557818,0.3555555555555556,0.6,0.6833333333333333,0.30000000000000004
184,Frequency,1,C,1.0,0.25,0.25,0.75,4.0,0.30000000000000004,-0.14965986394557818,0.5925925925925926,0.6,0.6833333333333333,0.30000000000000004
184,Baseline,2,A,1.1,0.45000000000000007,0.45000000000000007,0.45,5.0,0.19999999999999996,0.1962421711899791,0.5866666666666667,0.25,0.4499999999999999,0.19999999999999996
184,Baseline,2,C,1.05,0.30000000000000004,0.30000000000000004,0.45,5.0,0.19999999999999996,0.1962421711899791,0.56,0.25,0.4499999999999999,0.19999999999999996
184,Frequency,2,A,1.0,0.35,0.35,0.65,4.0,0.30000000000000004,-0.14965986394557818,0.4938271604938272,0.6,0.6833333333333333,0.30000000000000004
184,Frequency,2,C,1.1,0.3500000000000001,0.3500000000000001,0.65,5.0,0.30000000000000004,-0.14965986394557818,0.6790123456790124,0.6,0.6833333333333333,0.30000000000000004
184,Baseline,3,A,1.0,0.35,0.35,0.4,4.0,0.19999999999999996,0.1962421711899791,0.6037735849056604,0.25,0.4499999999999999,0.19999999999999996
184,Baseline,3,C,0.9,0.15000000000000002,0.15000000000000002,0.4,3.0,0.19999999999999996,0.1962421711899791,0.4075471698113208,0.25,0.4499999999999999,0.19999999999999996
184,Frequency,3,A,2.3,1.65,1.65,0.7,4.0,0.30000000000000004,-0.14965986394557818,0.6814814814814815,0.6,0.6833333333333333,0.30000000000000004
184,Frequency,3,C,2.2,1.4500000000000002,1.4500000000000002,0.7,4.0,0.30000000000000004,-0.14965986394557818,0.6518518518518519,0.6,0.6833333333333333,0.30000000000000004
184,Baseline,4,A,1.0,0.35,0.35,0.45,5.0,0.19999999999999996,0.1962421711899791,0.5509641873278237,0.25,0.4499999999999999,0.19999999999999996
184,Baseline,4,C,1.3,0.55,0.55,0.45,4.0,0.19999999999999996,0.1962421711899791,0.5730027548209367,0.25,0.4499999999999999,0.19999999999999996
184,Frequency,4,A,2.25,1.6,1.6,0.65,3.0,0.30000000000000004,-0.14965986394557818,0.5142857142857142,0.6,0.6833333333333333,0.30000000000000004
184,Frequency,4,C,2.0,1.25,1.25,0.65,3.0,0.30000000000000004,-0.14965986394557818,0.45714285714285713,0.6,0.6833333333333333,0.30000000000000004
184,Baseline,5,A,1.0,0.35,0.35,0.5,4.0,0.19999999999999996,0.1962421711899791,0.4494382022471911,0.25,0.4499999999999999,0.19999999999999996
184,Baseline,5,C,1.3,0.55,0.55,0.5,4.0,0.19999999999999996,0.1962421711899791,0.5842696629213484,0.25,0.4499999999999999,0.19999999999999996
184,Frequency,5,A,2.3,1.65,1.65,0.85,5.0,0.30000000000000004,-0.14965986394557818,0.7903780068728522,0.6,0.6833333333333333,0.30000000000000004
184,Frequency,5,C,2.2,1.4500000000000002,1.4500000000000002,0.85,5.0,0.30000000000000004,-0.14965986394557818,0.7560137457044673,0.6,0.6833333333333333,0.30000000000000004
184,Baseline,6,A,1.35,0.7000000000000001,0.7000000000000001,0.45,4.0,0.19999999999999996,0.1962421711899791,0.4509394572025053,0.25,0.4499999999999999,0.19999999999999996
184,Baseline,6,C,1.55,0.8,0.8,0.45,5.0,0.19999999999999996,0.1962421711899791,0.6471816283924844,0.25,0.4499999999999999,0.19999999999999996
184,Frequency,6,A,1.7,1.0499999999999998,1.0499999999999998,0.5,3.0,0.30000000000000004,-0.14965986394557818,0.6938775510204082,0.6,0.6833333333333333,0.30000000000000004
184,Frequency,6,C,2.0,1.25,1.25,0.5,2.0,0.30000000000000004,-0.14965986394557818,0.54421768707483,0.6,0.6833333333333333,0.30000000000000004
186,Baseline,1,A,0.35,-0.30000000000000004,0.30000000000000004,0.3,3.0,0.09999999999999998,0.23376623376623373,0.20608439646712462,0.95,0.575,0.09999999999999998
186,Baseline,1,C,0.45,-0.3,0.3,0.3,4.0,0.09999999999999998,0.23376623376623373,0.3532875368007851,0.95,0.575,0.09999999999999998
186,Frequency,1,A,1.05,0.4,0.4,0.6,3.0,-0.050000000000000044,-0.03703703703703709,0.7000000000000001,0.05,0.625,0.050000000000000044
186,Frequency,1,C,0.85,0.09999999999999998,0.09999999999999998,0.6,3.0,-0.050000000000000044,-0.03703703703703709,0.5666666666666667,0.05,0.625,0.050000000000000044
186,Baseline,2,A,0.4,-0.25,0.25,0.5,4.0,0.09999999999999998,0.23376623376623373,0.2962962962962963,0.95,0.575,0.09999999999999998
186,Baseline,2,C,0.9,0.15000000000000002,0.15000000000000002,0.5,6.0,0.09999999999999998,0.23376623376623373,1.0,0.95,0.575,0.09999999999999998
186,Frequency,2,A,1.0,0.35,0.35,0.6,4.0,-0.050000000000000044,-0.03703703703703709,0.7547169811320755,0.05,0.625,0.050000000000000044
186,Frequency,2,C,0.85,0.09999999999999998,0.09999999999999998,0.6,4.0,-0.050000000000000044,-0.03703703703703709,0.6415094339622641,0.05,0.625,0.050000000000000044
186,Baseline,3,A,0.55,-0.09999999999999998,0.09999999999999998,0.55,4.0,0.09999999999999998,0.23376623376623373,0.3981900452488688,0.95,0.575,0.09999999999999998
186,Baseline,3,C,0.85,0.09999999999999998,0.09999999999999998,0.55,6.0,0.09999999999999998,0.23376623376623373,0.9230769230769229,0.95,0.575,0.09999999999999998
186,Frequency,3,A,0.95,0.29999999999999993,0.29999999999999993,0.6,4.0,-0.050000000000000044,-0.03703703703703709,0.7450980392156863,0.05,0.625,0.050000000000000044
186,Frequency,3,C,0.75,0.0,0.0,0.6,4.0,-0.050000000000000044,-0.03703703703703709,0.5882352941176471,0.05,0.625,0.050000000000000044
186,Baseline,4,A,0.65,0.0,0.0,0.5,4.0,0.09999999999999998,0.23376623376623373,0.5531914893617021,0.95,0.575,0.09999999999999998
186,Baseline,4,C,0.9,0.15000000000000002,0.15000000000000002,0.5,4.0,0.09999999999999998,0.23376623376623373,0.7659574468085106,0.95,0.575,0.09999999999999998
186,Frequency,4,A,1.0,0.35,0.35,0.65,5.0,-0.050000000000000044,-0.03703703703703709,0.7843137254901961,0.05,0.625,0.050000000000000044
186,Frequency,4,C,0.75,0.0,0.0,0.65,5.0,-0.050000000000000044,-0.03703703703703709,0.5882352941176471,0.05,0.625,0.050000000000000044
186,Baseline,5,A,0.85,0.19999999999999996,0.19999999999999996,0.95,4.0,0.09999999999999998,0.23376623376623373,0.6181818181818182,0.95,0.575,0.09999999999999998
186,Baseline,5,C,1.05,0.30000000000000004,0.30000000000000004,0.95,4.0,0.09999999999999998,0.23376623376623373,0.7636363636363637,0.95,0.575,0.09999999999999998
186,Frequency,5,A,0.9,0.25,0.25,0.65,4.0,-0.050000000000000044,-0.03703703703703709,0.6575342465753425,0.05,0.625,0.050000000000000044
186,Frequency,5,C,0.75,0.0,0.0,0.65,5.0,-0.050000000000000044,-0.03703703703703709,0.6849315068493151,0.05,0.625,0.050000000000000044
186,Baseline,6,A,0.85,0.19999999999999996,0.19999999999999996,0.65,4.0,0.09999999999999998,0.23376623376623373,0.5887445887445887,0.95,0.575,0.09999999999999998
186,Baseline,6,C,0.95,0.19999999999999996,0.19999999999999996,0.65,5.0,0.09999999999999998,0.23376623376623373,0.8225108225108224,0.95,0.575,0.09999999999999998
186,Frequency,6,A,0.9,0.25,0.25,0.65,4.0,-0.050000000000000044,-0.03703703703703709,0.6666666666666666,0.05,0.625,0.050000000000000044
186,Frequency,6,C,0.85,0.09999999999999998,0.09999999999999998,0.65,4.0,-0.050000000000000044,-0.03703703703703709,0.6296296296296295,0.05,0.625,0.050000000000000044
187,Baseline,1,A,0.3,-0.35000000000000003,0.35000000000000003,0.65,6.0,0.30000000000000004,0.631578947368421,0.3977900552486187,1.0,0.4666666666666667,0.30000000000000004
187,Baseline,1,C,1.0,0.25,0.25,0.65,7.0,0.30000000000000004,0.631578947368421,1.5469613259668507,1.0,0.4666666666666667,0.30000000000000004
187,Frequency,1,A,0.5,-0.15000000000000002,0.15000000000000002,0.5,2.0,-0.7,-1.103448275862069,0.35714285714285715,0.0,0.6916666666666667,0.7
187,Frequency,1,C,0.5,-0.25,0.25,0.5,2.0,-0.7,-1.103448275862069,0.35714285714285715,0.0,0.6916666666666667,0.7
187,Baseline,2,A,0.5,-0.15000000000000002,0.15000000000000002,0.45,7.0,0.30000000000000004,0.631578947368421,0.45161290322580644,1.0,0.4666666666666667,0.30000000000000004
187,Baseline,2,C,1.0,0.25,0.25,0.45,8.0,0.30000000000000004,0.631578947368421,1.032258064516129,1.0,0.4666666666666667,0.30000000000000004
187,Frequency,2,A,1.0,0.35,0.35,0.65,3.0,-0.7,-1.103448275862069,0.8219178082191781,0.0,0.6916666666666667,0.7
187,Frequency,2,C,0.7,-0.050000000000000044,0.050000000000000044,0.65,3.0,-0.7,-1.103448275862069,0.5753424657534246,0.0,0.6916666666666667,0.7
187,Baseline,3,A,0.5,-0.15000000000000002,0.15000000000000002,0.2,8.0,0.30000000000000004,0.631578947368421,0.46511627906976744,1.0,0.4666666666666667,0.30000000000000004
187,Baseline,3,C,1.0,0.25,0.25,0.2,9.0,0.30000000000000004,0.631578947368421,1.0465116279069768,1.0,0.4666666666666667,0.30000000000000004
187,Frequency,3,A,0.9,0.25,0.25,0.7,3.0,-0.7,-1.103448275862069,0.6666666666666667,0.0,0.6916666666666667,0.7
187,Frequency,3,C,0.3,-0.45,0.45,0.7,3.0,-0.7,-1.103448275862069,0.2222222222222222,0.0,0.6916666666666667,0.7
187,Baseline,4,A,0.7,0.04999999999999993,0.04999999999999993,0.55,2.0,0.30000000000000004,0.631578947368421,0.38888888888888884,1.0,0.4666666666666667,0.30000000000000004
187,Baseline,4,C,1.0,0.25,0.25,0.55,4.0,0.30000000000000004,0.631578947368421,1.1111111111111112,1.0,0.4666666666666667,0.30000000000000004
187,Frequency,4,A,0.9,0.25,0.25,0.85,6.0,-0.7,-1.103448275862069,0.7769784172661871,0.0,0.6916666666666667,0.7
187,Frequency,4,C,1.0,0.25,0.25,0.85,5.0,-0.7,-1.103448275862069,0.7194244604316546,0.0,0.6916666666666667,0.7
187,Baseline,5,A,1.0,0.35,0.35,0.6,4.0,0.30000000000000004,0.631578947368421,0.5594405594405594,1.0,0.4666666666666667,0.30000000000000004
187,Baseline,5,C,1.0,0.25,0.25,0.6,7.0,0.30000000000000004,0.631578947368421,0.979020979020979,1.0,0.4666666666666667,0.30000000000000004
187,Frequency,5,A,1.0,0.35,0.35,0.95,6.0,-0.7,-1.103448275862069,0.9756097560975611,0.0,0.6916666666666667,0.7
187,Frequency,5,C,0.7,-0.050000000000000044,0.050000000000000044,0.95,5.0,-0.7,-1.103448275862069,0.5691056910569107,0.0,0.6916666666666667,0.7
187,Baseline,6,A,0.7,0.04999999999999993,0.04999999999999993,0.35,4.0,0.30000000000000004,0.631578947368421,0.42105263157894735,1.0,0.4666666666666667,0.30000000000000004
187,Baseline,6,C,1.0,0.25,0.25,0.35,7.0,0.30000000000000004,0.631578947368421,1.0526315789473684,1.0,0.4666666666666667,0.30000000000000004
187,Frequency,6,A,1.0,0.35,0.35,0.5,7.0,-0.7,-1.103448275862069,1.206896551724138,0.0,0.6916666666666667,0.7
187,Frequency,6,C,0.3,-0.45,0.45,0.5,2.0,-0.7,-1.103448275862069,0.10344827586206896,0.0,0.6916666666666667,0.7
188,Baseline,1,A,0.8,0.15000000000000002,0.15000000000000002,0.5,7.0,0.20000000000000018,0.08695652173913049,0.7466666666666667,0.65,0.4666666666666667,0.20000000000000018
188,Baseline,1,C,1.12,0.3700000000000001,0.3700000000000001,0.5,6.0,0.20000000000000018,0.08695652173913049,0.896,0.65,0.4666666666666667,0.20000000000000018
188,Frequency,1,A,1.0,0.35,0.35,0.45,3.0,,,0.5454545454545454,0.35,0.4666666666666667,
188,Frequency,1,C,0.5,-0.25,0.25,0.45,4.0,,,0.36363636363636365,0.35,0.4666666666666667,
188,Baseline,2,A,0.7,0.04999999999999993,0.04999999999999993,0.55,2.0,0.20000000000000018,0.08695652173913049,0.2199528672427337,0.65,0.4666666666666667,0.20000000000000018
188,Baseline,2,C,0.4,-0.35,0.35,0.55,8.0,0.20000000000000018,0.08695652173913049,0.5027494108405341,0.65,0.4666666666666667,0.20000000000000018
188,Frequency,2,A,1.5,0.85,0.85,0.45,2.0,,,0.3,0.35,0.4666666666666667,
188,Frequency,2,C,2.0,1.25,1.25,0.45,4.0,,,0.8,0.35,0.4666666666666667,
188,Baseline,4,A,2.0,1.35,1.35,0.5,4.0,0.20000000000000018,0.08695652173913049,0.6808510638297872,0.65,0.4666666666666667,0.20000000000000018
188,Baseline,4,C,0.5,-0.25,0.25,0.5,5.0,0.20000000000000018,0.08695652173913049,0.2127659574468085,0.65,0.4666666666666667,0.20000000000000018
188,Baseline,5,A,1.12,0.4700000000000001,0.4700000000000001,0.4,6.0,0.20000000000000018,0.08695652173913049,0.761904761904762,0.65,0.4666666666666667,0.20000000000000018
188,Baseline,5,C,0.56,-0.18999999999999995,0.18999999999999995,0.4,6.0,0.20000000000000018,0.08695652173913049,0.380952380952381,0.65,0.4666666666666667,0.20000000000000018
188,Baseline,6,A,1.4,0.7499999999999999,0.7499999999999999,0.4,4.0,0.20000000000000018,0.08695652173913049,0.6086956521739131,0.65,0.4666666666666667,0.20000000000000018
188,Baseline,6,C,1.6,0.8500000000000001,0.8500000000000001,0.4,4.0,0.20000000000000018,0.08695652173913049,0.6956521739130436,0.65,0.4666666666666667,0.20000000000000018
190,Baseline,1,A,1.1,0.45000000000000007,0.45000000000000007,0.25,4.0,,,0.23218997361477575,0.75,0.5166666666666666,
190,Baseline,1,C,2.1,1.35,1.35,0.25,5.0,,,0.554089709762533,0.75,0.5166666666666666,
191,Baseline,1,A,0.5,-0.15000000000000002,0.15000000000000002,0.3,2.0,2.45,1.2793733681462143,0.7017543859649122,0.8,0.4333333333333333,2.45
191,Baseline,1,C,0.2,-0.55,0.55,0.3,1.0,2.45,1.2793733681462143,0.14035087719298245,0.8,0.4333333333333333,2.45
191,Baseline,6,A,0.0,-0.65,0.65,0.35,9.0,2.45,1.2793733681462143,0.0,0.8,0.4333333333333333,2.45
191,Baseline,6,C,2.45,1.7000000000000002,1.7000000000000002,0.35,5.0,2.45,1.2793733681462143,1.2793733681462143,0.8,0.4333333333333333,2.45
191,Frequency,6,A,0.0,-0.65,0.65,0.0,9.0,0.0,0.0,0.0,0.55,0.4166666666666666,0.0
191,Frequency,6,C,0.0,-0.75,0.75,0.0,9.0,0.0,0.0,0.0,0.55,0.4166666666666666,0.0
192,Baseline,1,A,0.11,-0.54,0.54,0.6,4.0,,,0.4680851063829787,0.95,0.5416666666666666,
192,Baseline,1,C,0.32,-0.43,0.43,0.6,2.0,,,0.6808510638297872,0.95,0.5416666666666666,
192,Frequency,1,A,1.2,0.5499999999999999,0.5499999999999999,0.65,2.0,-0.40000000000000013,-0.2758620689655173,0.7142857142857143,0.8,0.6833333333333333,0.40000000000000013
192,Frequency,1,C,0.88,0.13,0.13,0.65,4.0,-0.40000000000000013,-0.2758620689655173,1.0476190476190477,0.8,0.6833333333333333,0.40000000000000013
192,Baseline,2,A,0.15,-0.5,0.5,0.6,6.0,,,0.152027027027027,0.95,0.5416666666666666,
192,Baseline,2,C,1.12,0.3700000000000001,0.3700000000000001,0.6,4.0,,,0.7567567567567568,0.95,0.5416666666666666,
192,Frequency,2,A,1.2,0.5499999999999999,0.5499999999999999,0.85,4.0,-0.40000000000000013,-0.2758620689655173,0.96,0.8,0.6833333333333333,0.40000000000000013
192,Frequency,2,C,1.0,0.25,0.25,0.85,4.0,-0.40000000000000013,-0.2758620689655173,0.8,0.8,0.6833333333333333,0.40000000000000013
192,Baseline,3,A,0.18,-0.47000000000000003,0.47000000000000003,0.6,6.0,,,0.19889502762430938,0.95,0.5416666666666666,
192,Baseline,3,C,0.68,-0.06999999999999995,0.06999999999999995,0.6,6.0,,,0.7513812154696132,0.95,0.5416666666666666,
192,Frequency,3,A,0.5,-0.15000000000000002,0.15000000000000002,0.8,2.0,-0.40000000000000013,-0.2758620689655173,0.3246753246753247,0.8,0.6833333333333333,0.40000000000000013
192,Frequency,3,C,0.98,0.22999999999999998,0.22999999999999998,0.8,2.0,-0.40000000000000013,-0.2758620689655173,0.6363636363636364,0.8,0.6833333333333333,0.40000000000000013
192,Frequency,4,A,0.8,0.15000000000000002,0.15000000000000002,0.65,2.0,-0.40000000000000013,-0.2758620689655173,0.7272727272727274,0.8,0.6833333333333333,0.40000000000000013
192,Frequency,4,C,0.4,-0.35,0.35,0.65,2.0,-0.40000000000000013,-0.2758620689655173,0.3636363636363637,0.8,0.6833333333333333,0.40000000000000013
192,Baseline,5,A,-0.11,-0.76,0.76,0.4,4.0,,,-0.19642857142857142,0.95,0.5416666666666666,
192,Baseline,5,C,0.5,-0.25,0.25,0.4,2.0,,,0.4464285714285714,0.95,0.5416666666666666,
192,Frequency,5,A,1.0,0.35,0.35,0.55,4.0,-0.40000000000000013,-0.2758620689655173,1.1764705882352942,0.8,0.6833333333333333,0.40000000000000013
192,Frequency,5,C,0.9,0.15000000000000002,0.15000000000000002,0.55,2.0,-0.40000000000000013,-0.2758620689655173,0.5294117647058824,0.8,0.6833333333333333,0.40000000000000013
192,Frequency,6,A,1.1,0.45000000000000007,0.45000000000000007,0.6,1.0,-0.40000000000000013,-0.2758620689655173,0.7586206896551724,0.8,0.6833333333333333,0.40000000000000013
192,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.6,1.0,-0.40000000000000013,-0.2758620689655173,0.4827586206896551,0.8,0.6833333333333333,0.40000000000000013
193,Frequency,1,A,0.7,0.04999999999999993,0.04999999999999993,0.6,8.0,-0.20000000000000007,-0.6461538461538462,0.9491525423728814,0.4,0.7333333333333333,0.20000000000000007
193,Frequency,1,C,0.4,-0.35,0.35,0.6,5.0,-0.20000000000000007,-0.6461538461538462,0.33898305084745767,0.4,0.7333333333333333,0.20000000000000007
193,Baseline,2,A,0.9,0.25,0.25,0.9,8.0,0.4,0.47058823529411764,0.9,0.0,0.8916666666666666,0.4
193,Baseline,2,C,0.8,0.050000000000000044,0.050000000000000044,0.9,8.0,0.4,0.47058823529411764,0.8,0.0,0.8916666666666666,0.4
193,Frequency,2,A,0.7,0.04999999999999993,0.04999999999999993,0.6,7.0,-0.20000000000000007,-0.6461538461538462,0.8305084745762712,0.4,0.7333333333333333,0.20000000000000007
193,Frequency,2,C,0.4,-0.35,0.35,0.6,5.0,-0.20000000000000007,-0.6461538461538462,0.33898305084745767,0.4,0.7333333333333333,0.20000000000000007
193,Baseline,3,A,0.9,0.25,0.25,0.85,9.0,0.4,0.47058823529411764,1.3499999999999999,0.0,0.8916666666666666,0.4
193,Baseline,3,C,0.4,-0.35,0.35,0.85,6.0,0.4,0.47058823529411764,0.4000000000000001,0.0,0.8916666666666666,0.4
193,Frequency,3,A,0.5,-0.15000000000000002,0.15000000000000002,0.6,5.0,-0.20000000000000007,-0.6461538461538462,0.47619047619047616,0.4,0.7333333333333333,0.20000000000000007
