Subnum,Condition,Phase,Option,Value,err,abs_err,BestOption,Confidence,CA_diff,CA_diff_normalized,Value_normalized,BestOption_CA,training_accuracy
230,Frequency,3,C,0.61,-0.14,0.14,0.45,3.0,-0.45,-0.29032258064516137,0.48348745046235136,0.5,0.5333333333333332
230,Frequency,4,C,0.45,-0.3,0.3,0.55,2.0,-0.45,-0.29032258064516137,0.339622641509434,0.5,0.5333333333333332
230,Frequency,5,C,0.89,0.14,0.14,0.65,1.0,-0.45,-0.29032258064516137,0.5933333333333334,0.5,0.5333333333333332
230,Frequency,6,C,0.46,-0.29,0.29,0.55,1.0,-0.45,-0.29032258064516137,0.2967741935483871,0.5,0.5333333333333332
230,Frequency,7,C,1.4,0.6499999999999999,0.6499999999999999,0.525,1.0,-0.45,-0.29032258064516137,0.6542056074766355,0.5,0.5333333333333332
231,Baseline,1,C,0.55,-0.19999999999999996,0.19999999999999996,0.6,3.0,0.49999999999999994,0.47468354430379733,0.32352941176470595,0.5,0.6333333333333333
231,Baseline,2,C,0.92,0.17000000000000004,0.17000000000000004,0.75,4.0,0.49999999999999994,0.47468354430379733,0.609271523178808,0.5,0.6333333333333333
231,Baseline,3,C,1.11,0.3600000000000001,0.3600000000000001,0.65,2.0,0.49999999999999994,0.47468354430379733,0.7830687830687831,0.5,0.6333333333333333
231,Baseline,4,C,0.7,-0.050000000000000044,0.050000000000000044,0.55,3.0,0.49999999999999994,0.47468354430379733,0.7526881720430108,0.5,0.6333333333333333
231,Baseline,5,C,0.9,0.15000000000000002,0.15000000000000002,0.6,3.0,0.49999999999999994,0.47468354430379733,0.6443914081145586,0.5,0.6333333333333333
231,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.65,3.0,0.49999999999999994,0.47468354430379733,0.6645569620253163,0.5,0.6333333333333333
231,Baseline,7,C,0.6,-0.15000000000000002,0.15000000000000002,0.5,2.0,0.49999999999999994,0.47468354430379733,0.48,0.5,0.6333333333333333
231,Frequency,1,C,0.9,0.15000000000000002,0.15000000000000002,0.6,3.0,-1.4,-2.3636363636363638,0.7563025210084033,0.0,0.6833333333333333
231,Frequency,2,C,0.9,0.15000000000000002,0.15000000000000002,0.8,2.0,-1.4,-2.3636363636363638,0.7086614173228346,0.0,0.6833333333333333
231,Frequency,3,C,0.4,-0.35,0.35,0.65,3.0,-1.4,-2.3636363636363638,0.3582089552238806,0.0,0.6833333333333333
231,Frequency,4,C,0.8,0.050000000000000044,0.050000000000000044,0.75,2.0,-1.4,-2.3636363636363638,0.6956521739130435,0.0,0.6833333333333333
231,Frequency,5,C,0.4,-0.35,0.35,0.6,2.0,-1.4,-2.3636363636363638,0.34632034632034625,0.0,0.6833333333333333
231,Frequency,6,C,-0.2,-0.95,0.95,0.7,2.0,-1.4,-2.3636363636363638,-0.18181818181818185,0.0,0.6833333333333333
231,Frequency,7,C,0.1,-0.65,0.65,0.0625,1.0,-1.4,-2.3636363636363638,0.08695652173913045,0.0,0.6833333333333333
232,Baseline,1,C,0.5,-0.25,0.25,0.5,4.0,-0.49,-0.4030131826741996,0.446927374301676,0.8,0.4916666666666666
232,Baseline,2,C,0.4,-0.35,0.35,0.45,7.0,-0.49,-0.4030131826741996,0.34653465346534656,0.8,0.4916666666666666
232,Baseline,3,C,0.3,-0.45,0.45,0.5,7.0,-0.49,-0.4030131826741996,0.2592592592592593,0.8,0.4916666666666666
232,Baseline,4,C,0.32,-0.43,0.43,0.5,7.0,-0.49,-0.4030131826741996,0.2857142857142857,0.8,0.4916666666666666
232,Baseline,5,C,0.3,-0.45,0.45,0.55,6.0,-0.49,-0.4030131826741996,0.26162790697674415,0.8,0.4916666666666666
232,Baseline,6,C,0.22,-0.53,0.53,0.45,8.0,-0.49,-0.4030131826741996,0.22096672944130571,0.8,0.4916666666666666
232,Baseline,7,C,0.7,-0.050000000000000044,0.050000000000000044,0.45,8.0,-0.49,-0.4030131826741996,0.5500982318271119,0.8,0.4916666666666666
232,Frequency,1,C,0.2,-0.55,0.55,0.4,7.0,,,0.17500000000000002,0.0,0.4083333333333333
232,Frequency,2,C,0.2,-0.55,0.55,0.45,7.0,,,0.1473684210526316,0.0,0.4083333333333333
232,Frequency,3,C,0.3,-0.45,0.45,0.55,7.0,,,0.20487804878048782,0.0,0.4083333333333333
232,Frequency,4,C,0.21,-0.54,0.54,0.4,7.0,,,0.15416885159937074,0.0,0.4083333333333333
232,Frequency,5,C,0.3,-0.45,0.45,0.3,7.0,,,0.20487804878048782,0.0,0.4083333333333333
232,Frequency,7,C,0.21,-0.54,0.54,0.1,10.0,,,0.2073050345508391,0.0,0.4083333333333333
233,Baseline,2,C,0.5,-0.25,0.25,0.25,2.0,,,0.5405405405405405,0.8,0.5083333333333333
234,Baseline,7,C,-0.34,-1.09,1.09,0.3375,10.0,,,-0.38636363636363646,0.05,0.1916666666666666
234,Frequency,1,C,0.3,-0.45,0.45,0.5,9.0,-0.8,-0.8376963350785339,0.40601503759398494,0.1,0.525
234,Frequency,2,C,0.7,-0.050000000000000044,0.050000000000000044,0.5,8.0,-0.8,-0.8376963350785339,0.5371702637889689,0.1,0.525
234,Frequency,3,C,0.32,-0.43,0.43,0.55,4.0,-0.8,-0.8376963350785339,0.1415929203539823,0.1,0.525
234,Frequency,5,C,1.3,0.55,0.55,0.5,3.0,-0.8,-0.8376963350785339,0.6290322580645161,0.1,0.525
234,Frequency,6,C,0.5,-0.25,0.25,0.55,10.0,-0.8,-0.8376963350785339,0.5235602094240838,0.1,0.525
234,Frequency,7,C,0.9,0.15000000000000002,0.15000000000000002,0.5,9.0,-0.8,-0.8376963350785339,0.8181818181818181,0.1,0.525
235,Baseline,1,C,0.4,-0.35,0.35,0.5,2.0,-2.0,-3.333333333333333,0.36363636363636365,0.4,0.5083333333333334
235,Baseline,2,C,0.4,-0.35,0.35,0.5,4.0,-2.0,-3.333333333333333,0.5369127516778525,0.4,0.5083333333333334
235,Baseline,3,C,0.5,-0.25,0.25,0.5,4.0,-2.0,-3.333333333333333,0.6349206349206349,0.4,0.5083333333333334
235,Baseline,4,C,0.4,-0.35,0.35,0.5,2.0,-2.0,-3.333333333333333,0.18390804597701152,0.4,0.5083333333333334
235,Baseline,5,C,0.7,-0.050000000000000044,0.050000000000000044,0.5,3.0,-2.0,-3.333333333333333,0.6774193548387096,0.4,0.5083333333333334
235,Baseline,6,C,-1.0,-1.75,1.75,0.55,5.0,-2.0,-3.333333333333333,-1.3888888888888888,0.4,0.5083333333333334
235,Frequency,1,C,0.3,-0.45,0.45,0.25,6.0,,,0.41379310344827586,0.3,0.4999999999999999
238,Baseline,1,C,0.3,-0.45,0.45,0.75,2.0,0.09999999999999998,0.30508474576271183,0.11049723756906077,0.35,0.7166666666666667
238,Baseline,2,C,1.05,0.30000000000000004,0.30000000000000004,0.8,6.0,0.09999999999999998,0.30508474576271183,0.7390029325513197,0.35,0.7166666666666667
238,Baseline,3,C,0.9,0.15000000000000002,0.15000000000000002,0.65,5.0,0.09999999999999998,0.30508474576271183,0.5521472392638038,0.35,0.7166666666666667
238,Baseline,4,C,1.0,0.25,0.25,0.65,4.0,0.09999999999999998,0.30508474576271183,0.5148005148005148,0.35,0.7166666666666667
238,Baseline,5,C,0.8,0.050000000000000044,0.050000000000000044,0.7,6.0,0.09999999999999998,0.30508474576271183,0.636604774535809,0.35,0.7166666666666667
238,Baseline,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.75,6.0,0.09999999999999998,0.30508474576271183,0.711864406779661,0.35,0.7166666666666667
238,Baseline,7,C,0.9,0.15000000000000002,0.15000000000000002,0.7375,4.0,0.09999999999999998,0.30508474576271183,0.488135593220339,0.35,0.7166666666666667
238,Frequency,1,C,0.4,-0.35,0.35,0.45,3.0,-0.30000000000000004,-0.29378531073446335,0.6666666666666669,0.05,0.6333333333333333
238,Frequency,2,C,0.85,0.09999999999999998,0.09999999999999998,0.75,5.0,-0.30000000000000004,-0.29378531073446335,1.0429447852760738,0.05,0.6333333333333333
238,Frequency,3,C,0.9,0.15000000000000002,0.15000000000000002,0.65,7.0,-0.30000000000000004,-0.29378531073446335,0.7540394973070017,0.05,0.6333333333333333
238,Frequency,4,C,0.7,-0.050000000000000044,0.050000000000000044,0.5,6.0,-0.30000000000000004,-0.29378531073446335,0.6153846153846153,0.05,0.6333333333333333
238,Frequency,5,C,0.5,-0.25,0.25,0.65,8.0,-0.30000000000000004,-0.29378531073446335,0.6956521739130435,0.05,0.6333333333333333
238,Frequency,6,C,0.5,-0.25,0.25,0.8,7.0,-0.30000000000000004,-0.29378531073446335,0.7909604519774011,0.05,0.6333333333333333
238,Frequency,7,C,0.5,-0.25,0.25,0.5875,7.0,-0.30000000000000004,-0.29378531073446335,0.5982905982905983,0.05,0.6333333333333333
239,Baseline,1,C,1.05,0.30000000000000004,0.30000000000000004,0.55,7.0,-0.09999999999999998,0.21978021978021978,1.1902834008097165,0.25,0.5583333333333333
239,Baseline,2,C,1.0,0.25,0.25,0.55,4.0,-0.09999999999999998,0.21978021978021978,0.5405405405405405,0.25,0.5583333333333333
239,Baseline,3,C,0.5,-0.25,0.25,0.55,6.0,-0.09999999999999998,0.21978021978021978,0.32786885245901637,0.25,0.5583333333333333
239,Baseline,4,C,0.6,-0.15000000000000002,0.15000000000000002,0.6,7.0,-0.09999999999999998,0.21978021978021978,0.631578947368421,0.25,0.5583333333333333
239,Baseline,5,C,1.0,0.25,0.25,0.5,7.0,-0.09999999999999998,0.21978021978021978,0.782122905027933,0.25,0.5583333333333333
239,Baseline,6,C,0.5,-0.25,0.25,0.6,8.0,-0.09999999999999998,0.21978021978021978,0.8791208791208791,0.25,0.5583333333333333
239,Baseline,7,C,0.7,-0.050000000000000044,0.050000000000000044,0.6625,6.0,-0.09999999999999998,0.21978021978021978,0.6363636363636362,0.25,0.5583333333333333
239,Frequency,1,C,1.1,0.3500000000000001,0.3500000000000001,0.9,7.0,-0.20000000000000007,-0.1230769230769232,1.1159420289855073,0.15,0.6083333333333334
239,Frequency,2,C,0.8,0.050000000000000044,0.050000000000000044,0.65,6.0,-0.20000000000000007,-0.1230769230769232,0.5581395348837209,0.15,0.6083333333333334
239,Frequency,3,C,0.6,-0.15000000000000002,0.15000000000000002,0.6,5.0,-0.20000000000000007,-0.1230769230769232,0.40816326530612246,0.15,0.6083333333333334
239,Frequency,4,C,0.8,0.050000000000000044,0.050000000000000044,0.5,5.0,-0.20000000000000007,-0.1230769230769232,0.4255319148936171,0.15,0.6083333333333334
239,Frequency,5,C,1.0,0.25,0.25,0.5,6.0,-0.20000000000000007,-0.1230769230769232,0.7058823529411765,0.15,0.6083333333333334
239,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.5,6.0,-0.20000000000000007,-0.1230769230769232,0.4307692307692307,0.15,0.6083333333333334
239,Frequency,7,C,0.6,-0.15000000000000002,0.15000000000000002,0.5125,5.0,-0.20000000000000007,-0.1230769230769232,0.35502958579881655,0.15,0.6083333333333334
240,Baseline,1,C,0.4,-0.35,0.35,0.7,1.0,0.0,0.06818181818181812,0.47058823529411764,0.6,0.8416666666666666
240,Baseline,2,C,0.3,-0.45,0.45,1.0,5.0,0.0,0.06818181818181812,0.36144578313253006,0.6,0.8416666666666666
240,Baseline,4,C,0.5,-0.25,0.25,0.8,1.0,0.0,0.06818181818181812,0.2040816326530612,0.6,0.8416666666666666
240,Baseline,5,C,0.3,-0.45,0.45,0.8,5.0,0.0,0.06818181818181812,0.30927835051546393,0.6,0.8416666666666666
240,Baseline,6,C,0.3,-0.45,0.45,0.85,6.0,0.0,0.06818181818181812,0.409090909090909,0.6,0.8416666666666666
240,Baseline,7,C,0.7,-0.050000000000000044,0.050000000000000044,0.45,5.0,0.0,0.06818181818181812,0.5263157894736842,0.6,0.8416666666666666
240,Frequency,1,C,0.3,-0.45,0.45,0.55,1.0,0.09999999999999998,0.18604651162790692,0.33333333333333326,0.6,0.6916666666666667
240,Frequency,2,C,0.3,-0.45,0.45,0.65,1.0,0.09999999999999998,0.18604651162790692,0.25,0.6,0.6916666666666667
240,Frequency,3,C,0.3,-0.45,0.45,0.75,4.0,0.09999999999999998,0.18604651162790692,0.7999999999999999,0.6,0.6916666666666667
240,Frequency,4,C,0.3,-0.45,0.45,0.6,4.0,0.09999999999999998,0.18604651162790692,0.42105263157894735,0.6,0.6916666666666667
240,Frequency,5,C,0.3,-0.45,0.45,0.75,5.0,0.09999999999999998,0.18604651162790692,0.6,0.6,0.6916666666666667
240,Frequency,6,C,0.3,-0.45,0.45,0.85,4.0,0.09999999999999998,0.18604651162790692,0.5581395348837209,0.6,0.6916666666666667
241,Baseline,1,C,0.7,-0.050000000000000044,0.050000000000000044,0.65,7.0,0.30000000000000004,0.6666666666666665,0.9333333333333332,0.95,0.5583333333333333
241,Baseline,2,C,0.9,0.15000000000000002,0.15000000000000002,0.5,,0.30000000000000004,0.6666666666666665,,0.95,0.5583333333333333
241,Baseline,3,C,0.6,-0.15000000000000002,0.15000000000000002,0.45,4.0,0.30000000000000004,0.6666666666666665,1.411764705882353,0.95,0.5583333333333333
241,Baseline,4,C,1.0,0.25,0.25,0.55,6.0,0.30000000000000004,0.6666666666666665,,0.95,0.5583333333333333
241,Baseline,6,C,0.9,0.15000000000000002,0.15000000000000002,0.75,9.0,0.30000000000000004,0.6666666666666665,1.3846153846153846,0.95,0.5583333333333333
241,Baseline,7,C,0.8,0.050000000000000044,0.050000000000000044,0.9625,7.0,0.30000000000000004,0.6666666666666665,0.7272727272727273,0.95,0.5583333333333333
241,Frequency,1,C,0.8,0.050000000000000044,0.050000000000000044,0.55,8.0,-0.09999999999999998,-0.20779220779220786,0.9078014184397163,0.0,0.8999999999999999
241,Frequency,2,C,0.7,-0.050000000000000044,0.050000000000000044,1.0,5.0,-0.09999999999999998,-0.20779220779220786,0.6603773584905661,0.0,0.8999999999999999
241,Frequency,3,C,0.5,-0.25,0.25,1.0,7.0,-0.09999999999999998,-0.20779220779220786,0.5343511450381678,0.0,0.8999999999999999
241,Frequency,4,C,0.6,-0.15000000000000002,0.15000000000000002,0.85,7.0,-0.09999999999999998,-0.20779220779220786,0.6268656716417911,0.0,0.8999999999999999
241,Frequency,5,C,0.7,-0.050000000000000044,0.050000000000000044,1.0,7.0,-0.09999999999999998,-0.20779220779220786,0.6163522012578616,0.0,0.8999999999999999
241,Frequency,6,C,0.6,-0.15000000000000002,0.15000000000000002,1.0,9.0,-0.09999999999999998,-0.20779220779220786,0.7012987012987013,0.0,0.8999999999999999
241,Frequency,7,C,0.6,-0.15000000000000002,0.15000000000000002,0.7125,7.0,-0.09999999999999998,-0.20779220779220786,0.5675675675675675,0.0,0.8999999999999999
242,Baseline,1,C,0.69,-0.06000000000000005,0.06000000000000005,0.6,3.0,0.13,-0.2714859437751004,0.6820428336079076,0.1,0.825
242,Baseline,2,C,0.13,-0.62,0.62,0.7,4.0,0.13,-0.2714859437751004,0.18705035971223025,0.1,0.825
242,Baseline,3,C,0.52,-0.22999999999999998,0.22999999999999998,0.75,3.0,0.13,-0.2714859437751004,0.523489932885906,0.1,0.825
242,Baseline,4,C,0.14,-0.61,0.61,0.95,5.0,0.13,-0.2714859437751004,0.27290448343079926,0.1,0.825
242,Baseline,5,C,0.78,0.030000000000000027,0.030000000000000027,1.0,2.0,0.13,-0.2714859437751004,0.6979865771812079,0.1,0.825
242,Baseline,6,C,0.78,0.030000000000000027,0.030000000000000027,0.95,2.0,0.13,-0.2714859437751004,0.2506024096385542,0.1,0.825
242,Baseline,7,C,0.63,-0.12,0.12,0.75,5.0,0.13,-0.2714859437751004,1.1454545454545455,0.1,0.825
242,Frequency,1,C,0.67,-0.07999999999999996,0.07999999999999996,0.5,1.0,-0.10999999999999999,0.683651804670913,0.5491803278688525,0.85,0.5833333333333333
242,Frequency,2,C,0.5,-0.25,0.25,0.45,1.0,-0.10999999999999999,0.683651804670913,0.24752475247524752,0.85,0.5833333333333333
242,Frequency,3,C,0.42,-0.33,0.33,0.35,3.0,-0.10999999999999999,0.683651804670913,0.4883720930232559,0.85,0.5833333333333333
242,Frequency,4,C,0.55,-0.19999999999999996,0.19999999999999996,0.45,1.0,-0.10999999999999999,0.683651804670913,0.24336283185840707,0.85,0.5833333333333333
242,Frequency,5,C,0.78,0.030000000000000027,0.030000000000000027,0.75,4.0,-0.10999999999999999,0.683651804670913,1.164179104477612,0.85,0.5833333333333333
242,Frequency,6,C,0.86,0.10999999999999999,0.10999999999999999,1.0,6.0,-0.10999999999999999,0.683651804670913,1.0955414012738853,0.85,0.5833333333333333
242,Frequency,7,C,0.41,-0.34,0.34,0.6125,4.0,-0.10999999999999999,0.683651804670913,0.6307692307692307,0.85,0.5833333333333333
244,Baseline,1,C,0.96,0.20999999999999996,0.20999999999999996,0.45,8.0,-0.53,-0.3647311827956988,0.6282208588957056,0.55,0.4666666666666667
244,Baseline,6,C,1.01,0.26,0.26,0.45,8.0,-0.53,-0.3647311827956988,0.6950537634408601,0.55,0.4666666666666667
245,Baseline,1,C,0.98,0.22999999999999998,0.22999999999999998,0.55,5.0,,,1.1666666666666667,0.55,0.5333333333333334
245,Baseline,2,C,0.76,0.010000000000000009,0.010000000000000009,0.5,5.0,,,1.165644171779141,0.55,0.5333333333333334
245,Baseline,3,C,2.09,1.3399999999999999,1.3399999999999999,0.55,6.0,,,1.1420765027322406,0.55,0.5333333333333334
246,Baseline,1,C,0.7,-0.050000000000000044,0.050000000000000044,0.6,5.0,-0.7,-0.7692307692307693,,0.0,0.6333333333333333
246,Baseline,2,C,0.7,-0.050000000000000044,0.050000000000000044,0.6,7.0,-0.7,-0.7692307692307693,1.1136363636363638,0.0,0.6333333333333333
246,Baseline,3,C,1.0,0.25,0.25,0.55,6.0,-0.7,-0.7692307692307693,1.4814814814814816,0.0,0.6333333333333333
246,Baseline,4,C,0.5,-0.25,0.25,0.8,5.0,-0.7,-0.7692307692307693,1.0204081632653061,0.0,0.6333333333333333
246,Baseline,6,C,0.0,-0.75,0.75,0.55,6.0,-0.7,-0.7692307692307693,0.0,0.0,0.6333333333333333
246,Baseline,7,C,0.0,-0.75,0.75,0.5,5.0,-0.7,-0.7692307692307693,0.0,0.0,0.6333333333333333
246,Frequency,1,C,0.6,-0.15000000000000002,0.15000000000000002,0.3,6.0,-0.30000000000000004,0.0219780219780219,0.43373493975903604,0.0,0.1833333333333333
246,Frequency,3,C,1.0,0.25,0.25,0.2,3.0,-0.30000000000000004,0.0219780219780219,0.8,0.0,0.1833333333333333
246,Frequency,4,C,1.0,0.25,0.25,0.25,2.0,-0.30000000000000004,0.0219780219780219,0.9523809523809523,0.0,0.1833333333333333
246,Frequency,5,C,0.3,-0.45,0.45,0.05,3.0,-0.30000000000000004,0.0219780219780219,0.2535211267605634,0.0,0.1833333333333333
246,Frequency,6,C,0.7,-0.050000000000000044,0.050000000000000044,0.05,3.0,-0.30000000000000004,0.0219780219780219,0.46153846153846145,0.0,0.1833333333333333
246,Frequency,7,C,0.1,-0.65,0.65,0.35,2.0,-0.30000000000000004,0.0219780219780219,0.04123711340206186,0.0,0.1833333333333333
247,Baseline,1,C,0.34,-0.41,0.41,0.45,7.0,-0.21000000000000008,-0.4081373172282264,0.3090909090909091,0.3,0.5166666666666666
247,Baseline,2,C,0.78,0.030000000000000027,0.030000000000000027,0.35,4.0,-0.21000000000000008,-0.4081373172282264,0.6208955223880597,0.3,0.5166666666666666
247,Baseline,4,C,0.67,-0.07999999999999996,0.07999999999999996,0.55,2.0,-0.21000000000000008,-0.4081373172282264,0.18913196894848272,0.3,0.5166666666666666
247,Baseline,5,C,0.8,0.050000000000000044,0.050000000000000044,0.6,6.0,-0.21000000000000008,-0.4081373172282264,0.634920634920635,0.3,0.5166666666666666
247,Baseline,6,C,0.58,-0.17000000000000004,0.17000000000000004,0.6,4.0,-0.21000000000000008,-0.4081373172282264,0.29497774952320405,0.3,0.5166666666666666
247,Baseline,7,C,0.95,0.19999999999999996,0.19999999999999996,0.5625,10.0,-0.21000000000000008,-0.4081373172282264,0.562130177514793,0.3,0.5166666666666666
247,Frequency,1,C,0.75,0.0,0.0,0.7,4.0,-0.24999999999999994,-0.022172949002217224,0.6578947368421053,0.6,0.7833333333333333
247,Frequency,2,C,0.35,-0.4,0.4,0.65,2.0,-0.24999999999999994,-0.022172949002217224,0.16646848989298452,0.6,0.7833333333333333
247,Frequency,3,C,0.85,0.09999999999999998,0.09999999999999998,0.65,6.0,-0.24999999999999994,-0.022172949002217224,0.8947368421052632,0.6,0.7833333333333333
247,Frequency,4,C,0.67,-0.07999999999999996,0.07999999999999996,0.85,3.0,-0.24999999999999994,-0.022172949002217224,1.2145015105740182,0.6,0.7833333333333333
247,Frequency,5,C,0.8,0.050000000000000044,0.050000000000000044,0.9,9.0,-0.24999999999999994,-0.022172949002217224,0.9756097560975608,0.6,0.7833333333333333
247,Frequency,6,C,0.45,-0.3,0.3,0.95,6.0,-0.24999999999999994,-0.022172949002217224,0.598669623059867,0.6,0.7833333333333333
247,Frequency,7,C,0.35,-0.4,0.4,0.6875,6.0,-0.24999999999999994,-0.022172949002217224,0.3061224489795918,0.6,0.7833333333333333
248,Frequency,1,C,1.4,0.6499999999999999,0.6499999999999999,0.65,9.0,,,1.2,1.0,0.6166666666666666
248,Frequency,2,C,0.6,-0.15000000000000002,0.15000000000000002,0.7,7.0,,,0.631578947368421,1.0,0.6166666666666666
248,Frequency,4,C,0.8,0.050000000000000044,0.050000000000000044,0.75,10.0,,,1.08843537414966,1.0,0.6166666666666666
248,Frequency,5,C,1.2,0.44999999999999996,0.44999999999999996,0.5,10.0,,,1.391304347826087,1.0,0.6166666666666666
248,Frequency,7,C,0.75,0.0,0.0,0.975,10.0,,,1.3333333333333333,1.0,0.6166666666666666
249,Baseline,1,C,1.2,0.44999999999999996,0.44999999999999996,0.5,4.0,-0.29999999999999993,-0.5412371134020618,1.4769230769230768,0.35,0.6000000000000001
249,Baseline,2,C,0.7,-0.050000000000000044,0.050000000000000044,0.65,2.0,-0.29999999999999993,-0.5412371134020618,0.875,0.35,0.6000000000000001
249,Baseline,3,C,0.7,-0.050000000000000044,0.050000000000000044,0.55,2.0,-0.29999999999999993,-0.5412371134020618,0.4590163934426229,0.35,0.6000000000000001
249,Baseline,4,C,0.8,0.050000000000000044,0.050000000000000044,0.65,2.0,-0.29999999999999993,-0.5412371134020618,0.8205128205128205,0.35,0.6000000000000001
249,Baseline,5,C,0.8,0.050000000000000044,0.050000000000000044,0.65,3.0,-0.29999999999999993,-0.5412371134020618,0.7868852459016394,0.35,0.6000000000000001
249,Baseline,6,C,0.9,0.15000000000000002,0.15000000000000002,0.6,3.0,-0.29999999999999993,-0.5412371134020618,0.6958762886597939,0.35,0.6000000000000001
249,Baseline,7,C,0.7,-0.050000000000000044,0.050000000000000044,0.5875,1.0,-0.29999999999999993,-0.5412371134020618,0.6086956521739131,0.35,0.6000000000000001
249,Frequency,1,C,0.5,-0.25,0.25,0.45,1.0,0.09999999999999998,0.06666666666666665,0.2564102564102564,0.4,0.4916666666666666
249,Frequency,2,C,0.5,-0.25,0.25,0.55,4.0,0.09999999999999998,0.06666666666666665,0.23391812865497075,0.4,0.4916666666666666
249,Frequency,3,C,0.2,-0.55,0.55,0.4,1.0,0.09999999999999998,0.06666666666666665,0.09756097560975609,0.4,0.4916666666666666
249,Frequency,4,C,0.1,-0.65,0.65,0.55,1.0,0.09999999999999998,0.06666666666666665,0.08,0.4,0.4916666666666666
249,Frequency,5,C,0.2,-0.55,0.55,0.45,1.0,0.09999999999999998,0.06666666666666665,0.26666666666666666,0.4,0.4916666666666666
249,Frequency,6,C,0.3,-0.45,0.45,0.55,1.0,0.09999999999999998,0.06666666666666665,0.19999999999999998,0.4,0.4916666666666666
249,Frequency,7,C,0.2,-0.55,0.55,0.4625,1.0,0.09999999999999998,0.06666666666666665,0.17391304347826086,0.4,0.4916666666666666
250,Baseline,1,C,0.5,-0.25,0.25,0.5,1.0,-0.10000000000000003,-0.10000000000000003,0.7692307692307692,0.4,0.5416666666666667
250,Baseline,2,C,1.15,0.3999999999999999,0.3999999999999999,0.7,3.0,-0.10000000000000003,-0.10000000000000003,0.965034965034965,0.4,0.5416666666666667
250,Baseline,3,C,1.15,0.3999999999999999,0.3999999999999999,0.55,2.0,-0.10000000000000003,-0.10000000000000003,0.8214285714285714,0.4,0.5416666666666667
250,Baseline,4,C,1.25,0.5,0.5,0.45,3.0,-0.10000000000000003,-0.10000000000000003,0.7109004739336492,0.4,0.5416666666666667
250,Baseline,5,C,1.5,0.75,0.75,0.6,4.0,-0.10000000000000003,-0.10000000000000003,1.0762331838565022,0.4,0.5416666666666667
250,Baseline,6,C,0.45,-0.3,0.3,0.45,1.0,-0.10000000000000003,-0.10000000000000003,0.45,0.4,0.5416666666666667
250,Baseline,7,C,1.15,0.3999999999999999,0.3999999999999999,0.375,1.0,-0.10000000000000003,-0.10000000000000003,0.8846153846153845,0.4,0.5416666666666667
250,Frequency,1,C,0.35,-0.4,0.4,0.55,2.0,0.55,0.038461538461538436,0.32941176470588235,0.7,0.675
250,Frequency,2,C,1.0,0.25,0.25,0.85,3.0,0.55,0.038461538461538436,0.8108108108108107,0.7,0.675
250,Frequency,3,C,1.0,0.25,0.25,0.7,3.0,0.55,0.038461538461538436,0.9917355371900827,0.7,0.675
250,Frequency,4,C,1.0,0.25,0.25,0.7,3.0,0.55,0.038461538461538436,0.7843137254901961,0.7,0.675
250,Frequency,5,C,0.45,-0.3,0.3,0.7,2.0,0.55,0.038461538461538436,0.6428571428571429,0.7,0.675
250,Frequency,6,C,1.0,0.25,0.25,0.55,1.0,0.55,0.038461538461538436,0.3846153846153846,0.7,0.675
250,Frequency,7,C,1.0,0.25,0.25,0.5625,1.0,0.55,0.038461538461538436,0.9302325581395349,0.7,0.675
251,Baseline,1,C,0.5,-0.25,0.25,0.45,,0.35,0.2991452991452991,,0.85,0.4333333333333333
251,Baseline,2,C,0.32,-0.43,0.43,0.55,1.0,0.35,0.2991452991452991,0.22456140350877196,0.85,0.4333333333333333
251,Baseline,3,C,0.39,-0.36,0.36,0.35,1.0,0.35,0.2991452991452991,0.5864661654135339,0.85,0.4333333333333333
251,Baseline,4,C,0.32,-0.43,0.43,0.3,1.0,0.35,0.2991452991452991,0.326530612244898,0.85,0.4333333333333333
251,Baseline,5,C,0.03,-0.72,0.72,0.55,8.0,0.35,0.2991452991452991,0.49999999999999994,0.85,0.4333333333333333
251,Baseline,6,C,0.91,0.16000000000000003,0.16000000000000003,0.4,1.0,0.35,0.2991452991452991,0.7777777777777777,0.85,0.4333333333333333
251,Baseline,7,C,0.6,-0.15000000000000002,0.15000000000000002,0.5125,1.0,0.35,0.2991452991452991,0.4858299595141701,0.85,0.4333333333333333
251,Frequency,1,C,0.72,-0.030000000000000027,0.030000000000000027,1.0,1.0,-0.34,-0.3617021276595745,0.5106382978723404,0.95,0.6333333333333333
251,Frequency,2,C,1.0,0.25,0.25,0.5,1.0,-0.34,-0.3617021276595745,0.9852216748768474,0.95,0.6333333333333333
251,Frequency,3,C,0.36,-0.39,0.39,0.55,1.0,-0.34,-0.3617021276595745,0.375,0.95,0.6333333333333333
251,Frequency,4,C,0.7,-0.050000000000000044,0.050000000000000044,0.55,1.0,-0.34,-0.3617021276595745,0.6635071090047393,0.95,0.6333333333333333
251,Frequency,5,C,-0.27,-1.02,1.02,0.45,2.0,-0.34,-0.3617021276595745,5.4,0.95,0.6333333333333333
251,Frequency,6,C,0.2,-0.55,0.55,0.75,1.0,-0.34,-0.3617021276595745,0.21276595744680854,0.95,0.6333333333333333
251,Frequency,7,C,1.22,0.47,0.47,0.975,1.0,-0.34,-0.3617021276595745,1.1401869158878506,0.95,0.6333333333333333
