Subnum,Condition,TrialType,BestOption,Sex,Race,Ethnicity,Big5O,Big5C,Big5E,Big5A,Big5N,Bis11Score,CESD,ESIBF_Disinhibition,ESIBF_SubstanceUse,NPI,PSWQ,STAIS,STAIT,TPM_Boldness,TPM_Disinhibition,TPM_Meanness,prob1,prob2,prob3,assignments,training_accuracy,group_training,t,alpha,subj_weight
122,Gains,AB,0.47,Male,White,Not Hispanic or Latino,29,21,26,31,36,92,48,23,8,8,73,53,63,23,25,14,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.4066666666666666,Low,0.62638746,0.64136487,0.05287349
122,Gains,CD,0.28,Male,White,Not Hispanic or Latino,29,21,26,31,36,92,48,23,8,8,73,53,63,23,25,14,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.4066666666666666,Low,0.62638746,0.64136487,0.05287349
122,Gains,CA,0.24,Male,White,Not Hispanic or Latino,29,21,26,31,36,92,48,23,8,8,73,53,63,23,25,14,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.4066666666666666,Low,0.62638746,0.64136487,0.05287349
122,Gains,CB,0.24,Male,White,Not Hispanic or Latino,29,21,26,31,36,92,48,23,8,8,73,53,63,23,25,14,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.4066666666666666,Low,0.62638746,0.64136487,0.05287349
122,Gains,AD,0.64,Male,White,Not Hispanic or Latino,29,21,26,31,36,92,48,23,8,8,73,53,63,23,25,14,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.4066666666666666,Low,0.62638746,0.64136487,0.05287349
122,Gains,BD,0.88,Male,White,Not Hispanic or Latino,29,21,26,31,36,92,48,23,8,8,73,53,63,23,25,14,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.4066666666666666,Low,0.62638746,0.64136487,0.05287349
123,Gains,AB,0.72,Female,White,Not Hispanic or Latino,35,30,19,33,25,56,33,7,0,4,58,46,57,9,9,1,0.0012872873111866,0.9987127126888132,7.06176460625279e-29,2,0.62,Average,0.74384962,0.00950261,0.9999
123,Gains,CD,0.42,Female,White,Not Hispanic or Latino,35,30,19,33,25,56,33,7,0,4,58,46,57,9,9,1,0.0012872873111866,0.9987127126888132,7.06176460625279e-29,2,0.62,Average,0.74384962,0.00950261,0.9999
123,Gains,CA,0.52,Female,White,Not Hispanic or Latino,35,30,19,33,25,56,33,7,0,4,58,46,57,9,9,1,0.0012872873111866,0.9987127126888132,7.06176460625279e-29,2,0.62,Average,0.74384962,0.00950261,0.9999
123,Gains,CB,0.64,Female,White,Not Hispanic or Latino,35,30,19,33,25,56,33,7,0,4,58,46,57,9,9,1,0.0012872873111866,0.9987127126888132,7.06176460625279e-29,2,0.62,Average,0.74384962,0.00950261,0.9999
123,Gains,AD,0.44,Female,White,Not Hispanic or Latino,35,30,19,33,25,56,33,7,0,4,58,46,57,9,9,1,0.0012872873111866,0.9987127126888132,7.06176460625279e-29,2,0.62,Average,0.74384962,0.00950261,0.9999
123,Gains,BD,0.48,Female,White,Not Hispanic or Latino,35,30,19,33,25,56,33,7,0,4,58,46,57,9,9,1,0.0012872873111866,0.9987127126888132,7.06176460625279e-29,2,0.62,Average,0.74384962,0.00950261,0.9999
124,GainsEF,AB,0.9066666666666666,Male,Asian,Not Hispanic or Latino,31,29,33,30,21,61,26,11,0,16,46,31,50,31,9,19,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.94,High,4.65894009,0.0001,0.998438988
124,GainsEF,CD,0.9733333333333334,Male,Asian,Not Hispanic or Latino,31,29,33,30,21,61,26,11,0,16,46,31,50,31,9,19,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.94,High,4.65894009,0.0001,0.998438988
124,GainsEF,CA,0.92,Male,Asian,Not Hispanic or Latino,31,29,33,30,21,61,26,11,0,16,46,31,50,31,9,19,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.94,High,4.65894009,0.0001,0.998438988
124,GainsEF,CB,0.96,Male,Asian,Not Hispanic or Latino,31,29,33,30,21,61,26,11,0,16,46,31,50,31,9,19,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.94,High,4.65894009,0.0001,0.998438988
124,GainsEF,AD,1.0,Male,Asian,Not Hispanic or Latino,31,29,33,30,21,61,26,11,0,16,46,31,50,31,9,19,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.94,High,4.65894009,0.0001,0.998438988
124,GainsEF,BD,1.0,Male,Asian,Not Hispanic or Latino,31,29,33,30,21,61,26,11,0,16,46,31,50,31,9,19,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.94,High,4.65894009,0.0001,0.998438988
125,Gains,AB,0.66,Male,White,Hispanic or Latino,21,24,13,33,29,82,26,19,33,1,70,47,57,14,19,20,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.62,Average,1.2084428,0.12600841,0.93739993
125,Gains,CD,0.54,Male,White,Hispanic or Latino,21,24,13,33,29,82,26,19,33,1,70,47,57,14,19,20,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.62,Average,1.2084428,0.12600841,0.93739993
125,Gains,CA,0.36,Male,White,Hispanic or Latino,21,24,13,33,29,82,26,19,33,1,70,47,57,14,19,20,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.62,Average,1.2084428,0.12600841,0.93739993
125,Gains,CB,0.48,Male,White,Hispanic or Latino,21,24,13,33,29,82,26,19,33,1,70,47,57,14,19,20,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.62,Average,1.2084428,0.12600841,0.93739993
125,Gains,AD,0.56,Male,White,Hispanic or Latino,21,24,13,33,29,82,26,19,33,1,70,47,57,14,19,20,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.62,Average,1.2084428,0.12600841,0.93739993
125,Gains,BD,0.68,Male,White,Hispanic or Latino,21,24,13,33,29,82,26,19,33,1,70,47,57,14,19,20,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.62,Average,1.2084428,0.12600841,0.93739993
126,GainsEF,AB,0.84,Male,Asian,Not Hispanic or Latino,47,23,12,35,30,68,41,12,34,19,54,54,57,32,16,20,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8533333333333333,High,4.9999,0.000949301686,0.0001
126,GainsEF,CD,0.8666666666666667,Male,Asian,Not Hispanic or Latino,47,23,12,35,30,68,41,12,34,19,54,54,57,32,16,20,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8533333333333333,High,4.9999,0.000949301686,0.0001
126,GainsEF,CA,0.96,Male,Asian,Not Hispanic or Latino,47,23,12,35,30,68,41,12,34,19,54,54,57,32,16,20,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8533333333333333,High,4.9999,0.000949301686,0.0001
126,GainsEF,CB,1.0,Male,Asian,Not Hispanic or Latino,47,23,12,35,30,68,41,12,34,19,54,54,57,32,16,20,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8533333333333333,High,4.9999,0.000949301686,0.0001
126,GainsEF,AD,1.0,Male,Asian,Not Hispanic or Latino,47,23,12,35,30,68,41,12,34,19,54,54,57,32,16,20,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8533333333333333,High,4.9999,0.000949301686,0.0001
126,GainsEF,BD,0.36,Male,Asian,Not Hispanic or Latino,47,23,12,35,30,68,41,12,34,19,54,54,57,32,16,20,0.9613919740928302,0.0386080259071698,1.2860561946906884e-104,1,0.8533333333333333,High,4.9999,0.000949301686,0.0001
127,Gains,AB,0.95,Female,White,Not Hispanic or Latino,32,40,29,41,25,52,22,9,15,10,75,37,40,21,13,12,2.5773971233396363e-19,0.1363438976577998,0.8636561023422001,3,0.9666666666666666,High,4.57275743,0.0001,0.992014601
127,Gains,CD,1.0,Female,White,Not Hispanic or Latino,32,40,29,41,25,52,22,9,15,10,75,37,40,21,13,12,2.5773971233396363e-19,0.1363438976577998,0.8636561023422001,3,0.9666666666666666,High,4.57275743,0.0001,0.992014601
127,Gains,CA,0.0,Female,White,Not Hispanic or Latino,32,40,29,41,25,52,22,9,15,10,75,37,40,21,13,12,2.5773971233396363e-19,0.1363438976577998,0.8636561023422001,3,0.9666666666666666,High,4.57275743,0.0001,0.992014601
127,Gains,CB,0.0,Female,White,Not Hispanic or Latino,32,40,29,41,25,52,22,9,15,10,75,37,40,21,13,12,2.5773971233396363e-19,0.1363438976577998,0.8636561023422001,3,0.9666666666666666,High,4.57275743,0.0001,0.992014601
127,Gains,AD,1.0,Female,White,Not Hispanic or Latino,32,40,29,41,25,52,22,9,15,10,75,37,40,21,13,12,2.5773971233396363e-19,0.1363438976577998,0.8636561023422001,3,0.9666666666666666,High,4.57275743,0.0001,0.992014601
127,Gains,BD,1.0,Female,White,Not Hispanic or Latino,32,40,29,41,25,52,22,9,15,10,75,37,40,21,13,12,2.5773971233396363e-19,0.1363438976577998,0.8636561023422001,3,0.9666666666666666,High,4.57275743,0.0001,0.992014601
128,Gains,AB,0.83,Female,White,Hispanic or Latino,34,26,30,42,29,67,18,11,22,13,76,41,56,21,12,1,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.7733333333333332,Average,1.34245689,0.0001,0.999684602
128,Gains,CD,0.66,Female,White,Hispanic or Latino,34,26,30,42,29,67,18,11,22,13,76,41,56,21,12,1,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.7733333333333332,Average,1.34245689,0.0001,0.999684602
128,Gains,CA,0.24,Female,White,Hispanic or Latino,34,26,30,42,29,67,18,11,22,13,76,41,56,21,12,1,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.7733333333333332,Average,1.34245689,0.0001,0.999684602
128,Gains,CB,0.64,Female,White,Hispanic or Latino,34,26,30,42,29,67,18,11,22,13,76,41,56,21,12,1,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.7733333333333332,Average,1.34245689,0.0001,0.999684602
128,Gains,AD,0.92,Female,White,Hispanic or Latino,34,26,30,42,29,67,18,11,22,13,76,41,56,21,12,1,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.7733333333333332,Average,1.34245689,0.0001,0.999684602
128,Gains,BD,0.4,Female,White,Hispanic or Latino,34,26,30,42,29,67,18,11,22,13,76,41,56,21,12,1,1.5985751877420554e-10,0.9999616420654958,3.835777464676367e-05,2,0.7733333333333332,Average,1.34245689,0.0001,0.999684602
129,GainsEF,AB,0.84,Female,White,Not Hispanic or Latino,37,22,26,24,32,88,28,21,18,24,70,60,56,40,25,27,5.723455654618646e-48,1.0,3.576509910355547e-24,2,0.84,High,1.80129398,0.151994959,0.0001
129,GainsEF,CD,0.84,Female,White,Not Hispanic or Latino,37,22,26,24,32,88,28,21,18,24,70,60,56,40,25,27,5.723455654618646e-48,1.0,3.576509910355547e-24,2,0.84,High,1.80129398,0.151994959,0.0001
129,GainsEF,CA,0.48,Female,White,Not Hispanic or Latino,37,22,26,24,32,88,28,21,18,24,70,60,56,40,25,27,5.723455654618646e-48,1.0,3.576509910355547e-24,2,0.84,High,1.80129398,0.151994959,0.0001
129,GainsEF,CB,1.0,Female,White,Not Hispanic or Latino,37,22,26,24,32,88,28,21,18,24,70,60,56,40,25,27,5.723455654618646e-48,1.0,3.576509910355547e-24,2,0.84,High,1.80129398,0.151994959,0.0001
129,GainsEF,AD,1.0,Female,White,Not Hispanic or Latino,37,22,26,24,32,88,28,21,18,24,70,60,56,40,25,27,5.723455654618646e-48,1.0,3.576509910355547e-24,2,0.84,High,1.80129398,0.151994959,0.0001
129,GainsEF,BD,0.72,Female,White,Not Hispanic or Latino,37,22,26,24,32,88,28,21,18,24,70,60,56,40,25,27,5.723455654618646e-48,1.0,3.576509910355547e-24,2,0.84,High,1.80129398,0.151994959,0.0001
130,GainsEF,AB,0.6533333333333333,Male,White,Not Hispanic or Latino,31,31,25,40,22,60,15,8,3,9,55,38,35,30,9,6,4.687773525788126e-56,1.0,4.9312132011770893e-20,2,0.5733333333333333,Average,0.231189084,0.933300016,0.0001
130,GainsEF,CD,0.4933333333333333,Male,White,Not Hispanic or Latino,31,31,25,40,22,60,15,8,3,9,55,38,35,30,9,6,4.687773525788126e-56,1.0,4.9312132011770893e-20,2,0.5733333333333333,Average,0.231189084,0.933300016,0.0001
130,GainsEF,CA,0.44,Male,White,Not Hispanic or Latino,31,31,25,40,22,60,15,8,3,9,55,38,35,30,9,6,4.687773525788126e-56,1.0,4.9312132011770893e-20,2,0.5733333333333333,Average,0.231189084,0.933300016,0.0001
130,GainsEF,CB,0.52,Male,White,Not Hispanic or Latino,31,31,25,40,22,60,15,8,3,9,55,38,35,30,9,6,4.687773525788126e-56,1.0,4.9312132011770893e-20,2,0.5733333333333333,Average,0.231189084,0.933300016,0.0001
130,GainsEF,AD,0.28,Male,White,Not Hispanic or Latino,31,31,25,40,22,60,15,8,3,9,55,38,35,30,9,6,4.687773525788126e-56,1.0,4.9312132011770893e-20,2,0.5733333333333333,Average,0.231189084,0.933300016,0.0001
130,GainsEF,BD,0.76,Male,White,Not Hispanic or Latino,31,31,25,40,22,60,15,8,3,9,55,38,35,30,9,6,4.687773525788126e-56,1.0,4.9312132011770893e-20,2,0.5733333333333333,Average,0.231189084,0.933300016,0.0001
131,GainsEF,AB,0.9866666666666668,Male,White,Not Hispanic or Latino,28,23,19,37,20,79,15,10,35,6,31,34,42,31,12,14,1.860771692595221e-172,0.0393615852539217,0.9606384147460784,3,0.98,High,2.724381,0.09342926,0.9446483
131,GainsEF,CD,0.9733333333333334,Male,White,Not Hispanic or Latino,28,23,19,37,20,79,15,10,35,6,31,34,42,31,12,14,1.860771692595221e-172,0.0393615852539217,0.9606384147460784,3,0.98,High,2.724381,0.09342926,0.9446483
131,GainsEF,CA,0.04,Male,White,Not Hispanic or Latino,28,23,19,37,20,79,15,10,35,6,31,34,42,31,12,14,1.860771692595221e-172,0.0393615852539217,0.9606384147460784,3,0.98,High,2.724381,0.09342926,0.9446483
131,GainsEF,CB,1.0,Male,White,Not Hispanic or Latino,28,23,19,37,20,79,15,10,35,6,31,34,42,31,12,14,1.860771692595221e-172,0.0393615852539217,0.9606384147460784,3,0.98,High,2.724381,0.09342926,0.9446483
131,GainsEF,AD,1.0,Male,White,Not Hispanic or Latino,28,23,19,37,20,79,15,10,35,6,31,34,42,31,12,14,1.860771692595221e-172,0.0393615852539217,0.9606384147460784,3,0.98,High,2.724381,0.09342926,0.9446483
131,GainsEF,BD,0.0,Male,White,Not Hispanic or Latino,28,23,19,37,20,79,15,10,35,6,31,34,42,31,12,14,1.860771692595221e-172,0.0393615852539217,0.9606384147460784,3,0.98,High,2.724381,0.09342926,0.9446483
132,GainsEF,AB,0.5333333333333333,Male,White,Not Hispanic or Latino,32,32,32,33,12,70,4,14,28,26,33,26,25,49,15,41,7.63995327481625e-17,1.0,1.6233843971526614e-50,2,0.5800000000000001,Average,0.65079177,0.01130677,0.98867855
132,GainsEF,CD,0.6266666666666667,Male,White,Not Hispanic or Latino,32,32,32,33,12,70,4,14,28,26,33,26,25,49,15,41,7.63995327481625e-17,1.0,1.6233843971526614e-50,2,0.5800000000000001,Average,0.65079177,0.01130677,0.98867855
132,GainsEF,CA,0.68,Male,White,Not Hispanic or Latino,32,32,32,33,12,70,4,14,28,26,33,26,25,49,15,41,7.63995327481625e-17,1.0,1.6233843971526614e-50,2,0.5800000000000001,Average,0.65079177,0.01130677,0.98867855
132,GainsEF,CB,0.48,Male,White,Not Hispanic or Latino,32,32,32,33,12,70,4,14,28,26,33,26,25,49,15,41,7.63995327481625e-17,1.0,1.6233843971526614e-50,2,0.5800000000000001,Average,0.65079177,0.01130677,0.98867855
132,GainsEF,AD,0.64,Male,White,Not Hispanic or Latino,32,32,32,33,12,70,4,14,28,26,33,26,25,49,15,41,7.63995327481625e-17,1.0,1.6233843971526614e-50,2,0.5800000000000001,Average,0.65079177,0.01130677,0.98867855
132,GainsEF,BD,0.56,Male,White,Not Hispanic or Latino,32,32,32,33,12,70,4,14,28,26,33,26,25,49,15,41,7.63995327481625e-17,1.0,1.6233843971526614e-50,2,0.5800000000000001,Average,0.65079177,0.01130677,0.98867855
133,Gains,AB,0.82,Female,White,Not Hispanic or Latino,34,36,23,37,28,54,41,9,3,8,80,75,68,27,8,4,2.2120892653807052e-09,0.9999997703959238,2.2739198679508934e-07,2,0.82,High,1.51848588,0.10081329,0.90282929
133,Gains,CD,0.82,Female,White,Not Hispanic or Latino,34,36,23,37,28,54,41,9,3,8,80,75,68,27,8,4,2.2120892653807052e-09,0.9999997703959238,2.2739198679508934e-07,2,0.82,High,1.51848588,0.10081329,0.90282929
133,Gains,CA,0.28,Female,White,Not Hispanic or Latino,34,36,23,37,28,54,41,9,3,8,80,75,68,27,8,4,2.2120892653807052e-09,0.9999997703959238,2.2739198679508934e-07,2,0.82,High,1.51848588,0.10081329,0.90282929
133,Gains,CB,0.88,Female,White,Not Hispanic or Latino,34,36,23,37,28,54,41,9,3,8,80,75,68,27,8,4,2.2120892653807052e-09,0.9999997703959238,2.2739198679508934e-07,2,0.82,High,1.51848588,0.10081329,0.90282929
133,Gains,AD,1.0,Female,White,Not Hispanic or Latino,34,36,23,37,28,54,41,9,3,8,80,75,68,27,8,4,2.2120892653807052e-09,0.9999997703959238,2.2739198679508934e-07,2,0.82,High,1.51848588,0.10081329,0.90282929
133,Gains,BD,1.0,Female,White,Not Hispanic or Latino,34,36,23,37,28,54,41,9,3,8,80,75,68,27,8,4,2.2120892653807052e-09,0.9999997703959238,2.2739198679508934e-07,2,0.82,High,1.51848588,0.10081329,0.90282929
134,GainsEF,AB,0.4666666666666667,Male,White,Not Hispanic or Latino,42,35,36,40,24,65,19,13,31,14,76,46,60,42,18,9,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.48,Low,0.163867977,0.303074465,0.0001
134,GainsEF,CD,0.4933333333333333,Male,White,Not Hispanic or Latino,42,35,36,40,24,65,19,13,31,14,76,46,60,42,18,9,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.48,Low,0.163867977,0.303074465,0.0001
134,GainsEF,CA,0.92,Male,White,Not Hispanic or Latino,42,35,36,40,24,65,19,13,31,14,76,46,60,42,18,9,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.48,Low,0.163867977,0.303074465,0.0001
134,GainsEF,CB,0.04,Male,White,Not Hispanic or Latino,42,35,36,40,24,65,19,13,31,14,76,46,60,42,18,9,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.48,Low,0.163867977,0.303074465,0.0001
134,GainsEF,AD,0.2,Male,White,Not Hispanic or Latino,42,35,36,40,24,65,19,13,31,14,76,46,60,42,18,9,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.48,Low,0.163867977,0.303074465,0.0001
134,GainsEF,BD,0.72,Male,White,Not Hispanic or Latino,42,35,36,40,24,65,19,13,31,14,76,46,60,42,18,9,0.850768849472076,0.1492311505279239,2.25107128731016e-95,1,0.48,Low,0.163867977,0.303074465,0.0001
135,GainsEF,AB,0.9333333333333332,Female,Prefer not to answer,Hispanic or Latino,36,30,15,42,33,59,17,6,0,5,73,44,52,17,7,5,0.2382189806849477,0.7617810193150523,2.187440413748368e-86,2,0.9333333333333332,High,4.9999,0.000185206779,0.995990766
135,GainsEF,CD,0.9333333333333332,Female,Prefer not to answer,Hispanic or Latino,36,30,15,42,33,59,17,6,0,5,73,44,52,17,7,5,0.2382189806849477,0.7617810193150523,2.187440413748368e-86,2,0.9333333333333332,High,4.9999,0.000185206779,0.995990766
135,GainsEF,CA,0.88,Female,Prefer not to answer,Hispanic or Latino,36,30,15,42,33,59,17,6,0,5,73,44,52,17,7,5,0.2382189806849477,0.7617810193150523,2.187440413748368e-86,2,0.9333333333333332,High,4.9999,0.000185206779,0.995990766
135,GainsEF,CB,0.96,Female,Prefer not to answer,Hispanic or Latino,36,30,15,42,33,59,17,6,0,5,73,44,52,17,7,5,0.2382189806849477,0.7617810193150523,2.187440413748368e-86,2,0.9333333333333332,High,4.9999,0.000185206779,0.995990766
135,GainsEF,AD,1.0,Female,Prefer not to answer,Hispanic or Latino,36,30,15,42,33,59,17,6,0,5,73,44,52,17,7,5,0.2382189806849477,0.7617810193150523,2.187440413748368e-86,2,0.9333333333333332,High,4.9999,0.000185206779,0.995990766
135,GainsEF,BD,0.04,Female,Prefer not to answer,Hispanic or Latino,36,30,15,42,33,59,17,6,0,5,73,44,52,17,7,5,0.2382189806849477,0.7617810193150523,2.187440413748368e-86,2,0.9333333333333332,High,4.9999,0.000185206779,0.995990766
136,GainsEF,AB,0.5333333333333333,Female,White,Not Hispanic or Latino,39,28,35,37,22,80,41,23,10,19,47,63,42,35,24,3,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.5800000000000001,Average,4.9999,0.000420296351,0.0001
136,GainsEF,CD,0.6266666666666667,Female,White,Not Hispanic or Latino,39,28,35,37,22,80,41,23,10,19,47,63,42,35,24,3,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.5800000000000001,Average,4.9999,0.000420296351,0.0001
136,GainsEF,CA,0.56,Female,White,Not Hispanic or Latino,39,28,35,37,22,80,41,23,10,19,47,63,42,35,24,3,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.5800000000000001,Average,4.9999,0.000420296351,0.0001
136,GainsEF,CB,0.72,Female,White,Not Hispanic or Latino,39,28,35,37,22,80,41,23,10,19,47,63,42,35,24,3,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.5800000000000001,Average,4.9999,0.000420296351,0.0001
136,GainsEF,AD,0.52,Female,White,Not Hispanic or Latino,39,28,35,37,22,80,41,23,10,19,47,63,42,35,24,3,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.5800000000000001,Average,4.9999,0.000420296351,0.0001
136,GainsEF,BD,0.32,Female,White,Not Hispanic or Latino,39,28,35,37,22,80,41,23,10,19,47,63,42,35,24,3,1.173374102067987e-33,1.0,1.3975182013090885e-33,2,0.5800000000000001,Average,4.9999,0.000420296351,0.0001
137,Gains,AB,0.59,Female,White,Hispanic or Latino,33,32,20,34,32,60,17,14,22,13,67,52,60,18,9,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5866666666666667,Average,1.2257493,0.0703538638,0.0001
137,Gains,CD,0.58,Female,White,Hispanic or Latino,33,32,20,34,32,60,17,14,22,13,67,52,60,18,9,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5866666666666667,Average,1.2257493,0.0703538638,0.0001
137,Gains,CA,0.36,Female,White,Hispanic or Latino,33,32,20,34,32,60,17,14,22,13,67,52,60,18,9,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5866666666666667,Average,1.2257493,0.0703538638,0.0001
137,Gains,CB,0.8,Female,White,Hispanic or Latino,33,32,20,34,32,60,17,14,22,13,67,52,60,18,9,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5866666666666667,Average,1.2257493,0.0703538638,0.0001
137,Gains,AD,1.0,Female,White,Hispanic or Latino,33,32,20,34,32,60,17,14,22,13,67,52,60,18,9,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5866666666666667,Average,1.2257493,0.0703538638,0.0001
137,Gains,BD,0.76,Female,White,Hispanic or Latino,33,32,20,34,32,60,17,14,22,13,67,52,60,18,9,13,2.9682220076312186e-07,0.999999703177251,5.483427682984415e-13,2,0.5866666666666667,Average,1.2257493,0.0703538638,0.0001
138,GainsEF,AB,0.7333333333333333,Male,White,Hispanic or Latino,33,27,16,33,26,69,22,13,0,4,57,49,51,19,13,8,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.8400000000000001,High,2.03986541,0.0639212438,0.0001
138,GainsEF,CD,0.9466666666666668,Male,White,Hispanic or Latino,33,27,16,33,26,69,22,13,0,4,57,49,51,19,13,8,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.8400000000000001,High,2.03986541,0.0639212438,0.0001
138,GainsEF,CA,1.0,Male,White,Hispanic or Latino,33,27,16,33,26,69,22,13,0,4,57,49,51,19,13,8,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.8400000000000001,High,2.03986541,0.0639212438,0.0001
138,GainsEF,CB,1.0,Male,White,Hispanic or Latino,33,27,16,33,26,69,22,13,0,4,57,49,51,19,13,8,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.8400000000000001,High,2.03986541,0.0639212438,0.0001
138,GainsEF,AD,0.96,Male,White,Hispanic or Latino,33,27,16,33,26,69,22,13,0,4,57,49,51,19,13,8,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.8400000000000001,High,2.03986541,0.0639212438,0.0001
138,GainsEF,BD,0.16,Male,White,Hispanic or Latino,33,27,16,33,26,69,22,13,0,4,57,49,51,19,13,8,0.963043791324102,0.0369562086758977,1.1427500792505092e-113,1,0.8400000000000001,High,2.03986541,0.0639212438,0.0001
139,GainsEF,AB,0.7466666666666667,Male,White,Not Hispanic or Latino,32,38,28,38,16,64,12,4,3,17,34,27,34,29,7,8,0.004092833890245,0.995907166109755,2.288390707817109e-78,2,0.8333333333333334,High,2.16319381,0.0125742,0.85034013
139,GainsEF,CD,0.92,Male,White,Not Hispanic or Latino,32,38,28,38,16,64,12,4,3,17,34,27,34,29,7,8,0.004092833890245,0.995907166109755,2.288390707817109e-78,2,0.8333333333333334,High,2.16319381,0.0125742,0.85034013
139,GainsEF,CA,0.84,Male,White,Not Hispanic or Latino,32,38,28,38,16,64,12,4,3,17,34,27,34,29,7,8,0.004092833890245,0.995907166109755,2.288390707817109e-78,2,0.8333333333333334,High,2.16319381,0.0125742,0.85034013
139,GainsEF,CB,1.0,Male,White,Not Hispanic or Latino,32,38,28,38,16,64,12,4,3,17,34,27,34,29,7,8,0.004092833890245,0.995907166109755,2.288390707817109e-78,2,0.8333333333333334,High,2.16319381,0.0125742,0.85034013
139,GainsEF,AD,1.0,Male,White,Not Hispanic or Latino,32,38,28,38,16,64,12,4,3,17,34,27,34,29,7,8,0.004092833890245,0.995907166109755,2.288390707817109e-78,2,0.8333333333333334,High,2.16319381,0.0125742,0.85034013
139,GainsEF,BD,0.2,Male,White,Not Hispanic or Latino,32,38,28,38,16,64,12,4,3,17,34,27,34,29,7,8,0.004092833890245,0.995907166109755,2.288390707817109e-78,2,0.8333333333333334,High,2.16319381,0.0125742,0.85034013
140,Gains,AB,0.6,Female,White,Not Hispanic or Latino,30,32,24,31,27,58,14,12,13,23,71,50,49,26,13,20,0.0012872873111866,0.9987127126888132,7.06176460625279e-29,2,0.5733333333333333,Average,0.721873616,0.0660848046,0.0001
140,Gains,CD,0.52,Female,White,Not Hispanic or Latino,30,32,24,31,27,58,14,12,13,23,71,50,49,26,13,20,0.0012872873111866,0.9987127126888132,7.06176460625279e-29,2,0.5733333333333333,Average,0.721873616,0.0660848046,0.0001
140,Gains,CA,0.52,Female,White,Not Hispanic or Latino,30,32,24,31,27,58,14,12,13,23,71,50,49,26,13,20,0.0012872873111866,0.9987127126888132,7.06176460625279e-29,2,0.5733333333333333,Average,0.721873616,0.0660848046,0.0001
140,Gains,CB,0.52,Female,White,Not Hispanic or Latino,30,32,24,31,27,58,14,12,13,23,71,50,49,26,13,20,0.0012872873111866,0.9987127126888132,7.06176460625279e-29,2,0.5733333333333333,Average,0.721873616,0.0660848046,0.0001
