participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
215,171.5875143477417,"[0.003804394389009258, 0.7003504973412018, -0.6246886523340702]",[ 0.01092161  1.         -1.        ],5132.603246818651,349.1750286954834,354.85048958981525
216,146.59167937491193,"[1.18946309889857, 0.5197774548439906, 0.11667468915645474]",[ 0.07525217  0.         -0.02081065],5279.194926193563,299.18335874982387,304.85881964415574
228,73.55303110068041,"[1.1495559326640286, 0.32245886811188895, -0.3732180944640173]",[ 0.29236697  0.1787839  -0.49569891],5352.747957294244,153.10606220136083,158.7815230956927
231,114.78214562467838,"[2.04771860726984, 0.7838480733857524, 0.8396708883155137]",[ 0.21052343  0.39405562 -0.63402141],5467.530102918922,235.56429124935676,241.23975214368863
233,139.35816389676145,"[3.34068038881052, 0.27229262180371905, 0.20853225652935548]",[1.06096617 0.39852021 0.16719866],5606.888266815684,284.7163277935229,290.3917886878548
234,123.61617550787719,"[4.570398587600998, 0.99725306482751, -0.038001050098642075]",[ 0.00764822  0.01951769 -1.        ],5730.504442323561,253.23235101575438,258.90781191008625
243,172.96997758788638,"[3.1623276254234423, 0.4176137113542111, 0.5916886711623992]",[0.92066432 1.         1.        ],5903.4744199114475,351.93995517577275,357.61541607010463
248,139.86412287803435,"[0.12782695189199833, 0.05714954861595012, 0.06366110520529311]",[ 0.00411314  0.         -1.        ],6043.338542789482,285.7282457560687,291.4037066504006
252,107.42134776168668,"[2.15251868178131, 0.9406517436182481, -0.5095253340897723]",[1.69217082 0.00854897 1.        ],6150.759890551169,220.84269552337335,226.51815641770523
264,155.61164605339644,"[2.9709199048402644, 0.8006370095827933, 0.9035288452654315]",[0.97344786 0.00675694 1.        ],6306.371536604565,317.2232921067929,322.89875300112476
266,142.3033390455981,"[1.2914521557323173, 0.8319286838558309, -0.5677488245390134]",[1.09793718 0.00427471 1.        ],6448.674875650164,290.6066780911962,296.2821389855281
