"Value","Condition","fit","lower","upper","Parameter","Model"
0.266378391959799,"Frequency",0.414535738029344,0.394036972179165,0.435034503879524,"alpha",NA
0.271402512562814,"Frequency",0.414878118702676,0.394380343034582,0.43537589437077,"alpha",NA
0.276426633165829,"Frequency",0.415220499376008,0.39472295134776,0.435718047404255,"alpha",NA
0.281450753768844,"Frequency",0.415562880049339,0.395064797093295,0.436060963005384,"alpha",NA
0.286474874371859,"Frequency",0.415905260722671,0.395405880330882,0.43640464111446,"alpha",NA
0.291498994974874,"Frequency",0.416247641396003,0.395746201205289,0.436749081586716,"alpha",NA
0.296523115577889,"Frequency",0.416590022069334,0.39608575994627,0.437094284192399,"alpha",NA
0.301547236180905,"Frequency",0.416932402742666,0.396424556868439,0.437440248616893,"alpha",NA
0.30657135678392,"Frequency",0.417274783415998,0.396762592371096,0.4377869744609,"alpha",NA
0.311595477386935,"Frequency",0.417617164089329,0.397099866938003,0.438134461240656,"alpha",NA
0.31661959798995,"Frequency",0.417959544762661,0.397436381137116,0.438482708388206,"alpha",NA
0.321643718592965,"Frequency",0.418301925435993,0.39777213562027,0.438831715251715,"alpha",NA
0.32666783919598,"Frequency",0.418644306109324,0.398107131122818,0.43918148109583,"alpha",NA
0.331691959798995,"Frequency",0.418986686782656,0.398441368463224,0.439532005102088,"alpha",NA
0.33671608040201,"Frequency",0.419329067455988,0.398774848542612,0.439883286369363,"alpha",NA
0.341740201005025,"Frequency",0.419671448129319,0.39910757234427,0.440235323914369,"alpha",NA
0.34676432160804,"Frequency",0.420013828802651,0.399439540933111,0.440588116672191,"alpha",NA
0.351788442211055,"Frequency",0.420356209475983,0.399770755455091,0.440941663496874,"alpha",NA
0.35681256281407,"Frequency",0.420698590149314,0.400101217136584,0.441295963162045,"alpha",NA
0.361836683417085,"Frequency",0.421040970822646,0.400430927283714,0.441651014361578,"alpha",NA
0.3668608040201,"Frequency",0.421383351495978,0.400759887281652,0.442006815710303,"alpha",NA
0.371884924623116,"Frequency",0.421725732169309,0.401088098593867,0.442363365744752,"alpha",NA
0.376909045226131,"Frequency",0.422068112842641,0.401415562761339,0.442720662923943,"alpha",NA
0.381933165829146,"Frequency",0.422410493515973,0.40174228140174,0.443078705630205,"alpha",NA
0.386957286432161,"Frequency",0.422752874189304,0.402068256208569,0.443437492170039,"alpha",NA
0.391981407035176,"Frequency",0.423095254862636,0.402393488950262,0.44379702077501,"alpha",NA
0.397005527638191,"Frequency",0.423437635535968,0.402717981469253,0.444157289602682,"alpha",NA
0.402029648241206,"Frequency",0.423780016209299,0.403041735681018,0.444518296737581,"alpha",NA
0.407053768844221,"Frequency",0.424122396882631,0.403364753573073,0.444880040192189,"alpha",NA
0.412077889447236,"Frequency",0.424464777555963,0.403687037203947,0.445242517907978,"alpha",NA
0.417102010050251,"Frequency",0.424807158229294,0.404008588702125,0.445605727756463,"alpha",NA
0.422126130653266,"Frequency",0.425149538902626,0.404329410264959,0.445969667540292,"alpha",NA
0.427150251256281,"Frequency",0.425491919575957,0.404649504157555,0.44633433499436,"alpha",NA
0.432174371859296,"Frequency",0.425834300249289,0.404968872711629,0.446699727786949,"alpha",NA
0.437198492462312,"Frequency",0.426176680922621,0.405287518324346,0.447065843520896,"alpha",NA
0.442222613065327,"Frequency",0.426519061595952,0.405605443457122,0.447432679734783,"alpha",NA
0.447246733668342,"Frequency",0.426861442269284,0.405922650634421,0.447800233904147,"alpha",NA
0.452270854271357,"Frequency",0.427203822942616,0.406239142442513,0.448168503442719,"alpha",NA
0.457294974874372,"Frequency",0.427546203615947,0.406554921528224,0.448537485703671,"alpha",NA
0.462319095477387,"Frequency",0.427888584289279,0.406869990597665,0.448907177980893,"alpha",NA
0.467343216080402,"Frequency",0.428230964962611,0.407184352414942,0.449277577510279,"alpha",NA
0.472367336683417,"Frequency",0.428573345635942,0.407498009800848,0.449648681471037,"alpha",NA
0.477391457286432,"Frequency",0.428915726309274,0.407810965631548,0.450020486987,"alpha",NA
0.482415577889447,"Frequency",0.429258106982606,0.408123222837241,0.450392991127971,"alpha",NA
0.487439698492462,"Frequency",0.429600487655937,0.40843478440082,0.450766190911054,"alpha",NA
0.492463819095477,"Frequency",0.429942868329269,0.408745653356516,0.451140083302023,"alpha",NA
0.497487939698492,"Frequency",0.430285249002601,0.409055832788527,0.451514665216674,"alpha",NA
0.502512060301508,"Frequency",0.430627629675932,0.409365325829656,0.451889933522209,"alpha",NA
0.507536180904523,"Frequency",0.430970010349264,0.409674135659922,0.452265885038607,"alpha",NA
0.512560301507538,"Frequency",0.431312391022596,0.409982265505179,0.452642516540013,"alpha",NA
0.517584422110553,"Frequency",0.431654771695927,0.410289718635728,0.453019824756127,"alpha",NA
0.522608542713568,"Frequency",0.431997152369259,0.410596498364923,0.453397806373595,"alpha",NA
0.527632663316583,"Frequency",0.432339533042591,0.410902608047778,0.453776458037403,"alpha",NA
0.532656783919598,"Frequency",0.432681913715922,0.41120805107957,0.454155776352275,"alpha",NA
0.537680904522613,"Frequency",0.433024294389254,0.411512830894447,0.454535757884061,"alpha",NA
0.542705025125628,"Frequency",0.433366675062586,0.411816950964034,0.454916399161138,"alpha",NA
0.547729145728643,"Frequency",0.433709055735917,0.412120414796044,0.45529769667579,"alpha",NA
0.552753266331658,"Frequency",0.434051436409249,0.412423225932892,0.455679646885606,"alpha",NA
0.557777386934673,"Frequency",0.434393817082581,0.41272538795031,0.456062246214851,"alpha",NA
0.562801507537688,"Frequency",0.434736197755912,0.413026904455976,0.456445491055848,"alpha",NA
0.567825628140703,"Frequency",0.435078578429244,0.413327779088143,0.456829377770345,"alpha",NA
0.572849748743719,"Frequency",0.435420959102576,0.413628015514276,0.457213902690875,"alpha",NA
0.577873869346734,"Frequency",0.435763339775907,0.413927617429702,0.457599062122113,"alpha",NA
0.582897989949749,"Frequency",0.436105720449239,0.414226588556266,0.457984852342212,"alpha",NA
0.587922110552764,"Frequency",0.436448101122571,0.414524932640997,0.458371269604144,"alpha",NA
0.592946231155779,"Frequency",0.436790481795902,0.41482265345479,0.458758310137014,"alpha",NA
0.597970351758794,"Frequency",0.437132862469234,0.415119754791093,0.459145970147375,"alpha",NA
0.602994472361809,"Frequency",0.437475243142565,0.415416240464609,0.459534245820522,"alpha",NA
0.608018592964824,"Frequency",0.437817623815897,0.415712114310017,0.459923133321777,"alpha",NA
0.613042713567839,"Frequency",0.438160004489229,0.4160073801807,0.460312628797757,"alpha",NA
0.618066834170854,"Frequency",0.438502385162561,0.416302041947492,0.460702728377629,"alpha",NA
0.623090954773869,"Frequency",0.438844765835892,0.416596103497436,0.461093428174348,"alpha",NA
0.628115075376884,"Frequency",0.439187146509224,0.416889568732564,0.461484724285884,"alpha",NA
0.6331391959799,"Frequency",0.439529527182556,0.417182441568687,0.461876612796424,"alpha",NA
0.638163316582915,"Frequency",0.439871907855887,0.41747472593421,0.462269089777565,"alpha",NA
0.64318743718593,"Frequency",0.440214288529219,0.417766425768955,0.462662151289483,"alpha",NA
0.648211557788945,"Frequency",0.44055666920255,0.41805754502301,0.463055793382091,"alpha",NA
0.65323567839196,"Frequency",0.440899049875882,0.418348087655594,0.46345001209617,"alpha",NA
0.658259798994975,"Frequency",0.441241430549214,0.418638057633935,0.463844803464492,"alpha",NA
0.66328391959799,"Frequency",0.441583811222545,0.418927458932178,0.464240163512912,"alpha",NA
0.668308040201005,"Frequency",0.441926191895877,0.419216295530304,0.46463608826145,"alpha",NA
0.67333216080402,"Frequency",0.442268572569209,0.41950457141307,0.465032573725347,"alpha",NA
0.678356281407035,"Frequency",0.44261095324254,0.419792290568972,0.465429615916109,"alpha",NA
0.68338040201005,"Frequency",0.442953333915872,0.420079456989227,0.465827210842517,"alpha",NA
0.688404522613065,"Frequency",0.443295714589204,0.420366074666774,0.466225354511633,"alpha",NA
0.69342864321608,"Frequency",0.443638095262535,0.420652147595297,0.466624042929774,"alpha",NA
0.698452763819095,"Frequency",0.443980475935867,0.420937679768267,0.467023272103467,"alpha",NA
0.703476884422111,"Frequency",0.444322856609199,0.421222675178009,0.467423038040388,"alpha",NA
0.708501005025126,"Frequency",0.44466523728253,0.421507137814785,0.467823336750276,"alpha",NA
0.713525125628141,"Frequency",0.445007617955862,0.421791071665901,0.468224164245823,"alpha",NA
0.718549246231156,"Frequency",0.445349998629194,0.422074480714837,0.468625516543551,"alpha",NA
0.723573366834171,"Frequency",0.445692379302525,0.422357368940389,0.469027389664662,"alpha",NA
0.728597487437186,"Frequency",0.446034759975857,0.422639740315847,0.469429779635867,"alpha",NA
0.733621608040201,"Frequency",0.446377140649189,0.422921598808181,0.469832682490196,"alpha",NA
0.738645728643216,"Frequency",0.44671952132252,0.423202948377253,0.470236094267787,"alpha",NA
0.743669849246231,"Frequency",0.447061901995852,0.423483792975054,0.47064001101665,"alpha",NA
0.748693969849246,"Frequency",0.447404282669184,0.423764136544952,0.471044428793415,"alpha",NA
0.753718090452261,"Frequency",0.447746663342515,0.424043983020974,0.471449343664056,"alpha",NA
0.758742211055276,"Frequency",0.448089044015847,0.424323336327097,0.471854751704597,"alpha",NA
0.763766331658291,"Frequency",0.448431424689179,0.424602200376566,0.472260649001791,"alpha",NA
0.768790452261306,"Frequency",0.44877380536251,0.42488057907123,0.47266703165379,"alpha",NA
0.773814572864322,"Frequency",0.449116186035842,0.425158476300903,0.473073895770781,"alpha",NA
0.778838693467337,"Frequency",0.449458566709174,0.425435895942736,0.473481237475611,"alpha",NA
0.783862814070352,"Frequency",0.449800947382505,0.42571284186062,0.473889052904391,"alpha",NA
0.788886934673367,"Frequency",0.450143328055837,0.425989317904598,0.474297338207075,"alpha",NA
0.793911055276382,"Frequency",0.450485708729169,0.42626532791031,0.474706089548027,"alpha",NA
0.798935175879397,"Frequency",0.4508280894025,0.426540875698439,0.475115303106561,"alpha",NA
0.803959296482412,"Frequency",0.451170470075832,0.426815965074196,0.475524975077468,"alpha",NA
0.808983417085427,"Frequency",0.451512850749163,0.427090599826809,0.475935101671518,"alpha",NA
0.814007537688442,"Frequency",0.451855231422495,0.427364783729037,0.476345679115953,"alpha",NA
0.819031658291457,"Frequency",0.452197612095827,0.427638520536705,0.476756703654948,"alpha",NA
0.824055778894472,"Frequency",0.452539992769158,0.427911813988249,0.477168171550068,"alpha",NA
0.829079899497487,"Frequency",0.45288237344249,0.428184667804287,0.477580079080693,"alpha",NA
0.834104020100503,"Frequency",0.453224754115822,0.428457085687203,0.47799242254444,"alpha",NA
0.839128140703518,"Frequency",0.453567134789154,0.42872907132075,0.478405198257557,"alpha",NA
0.844152261306533,"Frequency",0.453909515462485,0.429000628369669,0.478818402555302,"alpha",NA
0.849176381909548,"Frequency",0.454251896135817,0.429271760479326,0.479232031792308,"alpha",NA
0.854200502512563,"Frequency",0.454594276809148,0.429542471275365,0.479646082342932,"alpha",NA
0.859224623115578,"Frequency",0.45493665748248,0.429812764363377,0.480060550601583,"alpha",NA
0.864248743718593,"Frequency",0.455279038155812,0.430082643328586,0.480475432983038,"alpha",NA
0.869272864321608,"Frequency",0.455621418829143,0.430352111735544,0.480890725922742,"alpha",NA
0.874296984924623,"Frequency",0.455963799502475,0.430621173127856,0.481306425877094,"alpha",NA
0.879321105527638,"Frequency",0.456306180175807,0.430889831027901,0.481722529323713,"alpha",NA
0.884345226130653,"Frequency",0.456648560849138,0.431158088936583,0.482139032761693,"alpha",NA
0.889369346733668,"Frequency",0.45699094152247,0.431425950333091,0.482555932711849,"alpha",NA
0.894393467336683,"Frequency",0.457333322195802,0.431693418674667,0.482973225716936,"alpha",NA
0.899417587939699,"Frequency",0.457675702869133,0.431960497396399,0.483390908341868,"alpha",NA
0.904441708542714,"Frequency",0.458018083542465,0.432227189911019,0.483808977173911,"alpha",NA
0.909465829145729,"Frequency",0.458360464215797,0.432493499608716,0.484227428822878,"alpha",NA
0.914489949748744,"Frequency",0.458702844889128,0.432759429856963,0.484646259921293,"alpha",NA
0.919514070351759,"Frequency",0.45904522556246,0.433024984000358,0.485065467124562,"alpha",NA
0.924538190954774,"Frequency",0.459387606235792,0.43329016536047,0.485485047111113,"alpha",NA
0.929562311557789,"Frequency",0.459729986909123,0.433554977235707,0.48590499658254,"alpha",NA
0.934586432160804,"Frequency",0.460072367582455,0.433819422901186,0.486325312263724,"alpha",NA
0.939610552763819,"Frequency",0.460414748255787,0.434083505608622,0.486745990902952,"alpha",NA
0.944634673366834,"Frequency",0.460757128929118,0.434347228586221,0.487167029272015,"alpha",NA
0.949658793969849,"Frequency",0.46109950960245,0.434610595038591,0.487588424166309,"alpha",NA
0.954682914572864,"Frequency",0.461441890275781,0.434873608146654,0.488010172404909,"alpha",NA
0.959707035175879,"Frequency",0.461784270949113,0.435136271067581,0.488432270830645,"alpha",NA
0.964731155778894,"Frequency",0.462126651622445,0.435398586934721,0.488854716310169,"alpha",NA
0.96975527638191,"Frequency",0.462469032295777,0.435660558857553,0.489277505734,"alpha",NA
0.974779396984925,"Frequency",0.462811412969108,0.435922189921639,0.489700636016577,"alpha",NA
0.97980351758794,"Frequency",0.46315379364244,0.436183483188593,0.490124104096287,"alpha",NA
0.984827638190955,"Frequency",0.463496174315772,0.436444441696047,0.490547906935496,"alpha",NA
0.98985175879397,"Frequency",0.463838554989103,0.436705068457642,0.490972041520564,"alpha",NA
0.994875879396985,"Frequency",0.464180935662435,0.43696536646301,0.49139650486186,"alpha",NA
0.9999,"Frequency",0.464523316335766,0.437225338677775,0.491821293993758,"alpha",NA
1e-04,"Baseline",0.54989687040335,0.522137199115975,0.577656541690724,"alpha_neg",NA
0.00512412060301508,"Baseline",0.549765559182438,0.522142838511006,0.577388279853871,"alpha_neg",NA
0.0101482412060302,"Baseline",0.549634247961527,0.522146927455724,0.57712156846733,"alpha_neg",NA
0.0151723618090452,"Baseline",0.549502936740616,0.522149442925869,0.576856430555363,"alpha_neg",NA
0.0201964824120603,"Baseline",0.549371625519705,0.522150361714621,0.576592889324788,"alpha_neg",NA
0.0252206030150754,"Baseline",0.549240314298793,0.522149660441672,0.576330968155915,"alpha_neg",NA
0.0302447236180905,"Baseline",0.549109003077882,0.522147315562915,0.576070690592849,"alpha_neg",NA
0.0352688442211055,"Baseline",0.548977691856971,0.522143303380783,0.575812080333159,"alpha_neg",NA
0.0402929648241206,"Baseline",0.54884638063606,0.522137600055226,0.575555161216893,"alpha_neg",NA
0.0453170854271357,"Baseline",0.548715069415148,0.522130181615364,0.575299957214933,"alpha_neg",NA
0.0503412060301508,"Baseline",0.548583758194237,0.522121023971806,0.575046492416669,"alpha_neg",NA
0.0553653266331658,"Baseline",0.548452446973326,0.52211010292966,0.574794791016992,"alpha_neg",NA
0.0603894472361809,"Baseline",0.548321135752415,0.522097394202236,0.574544877302593,"alpha_neg",NA
0.065413567839196,"Baseline",0.548189824531504,0.522082873425444,0.574296775637563,"alpha_neg",NA
0.0704376884422111,"Baseline",0.548058513310592,0.522066516172903,0.574050510448282,"alpha_neg",NA
0.0754618090452261,"Baseline",0.547927202089681,0.522048297971751,0.573806106207612,"alpha_neg",NA
0.0804859296482412,"Baseline",0.54779589086877,0.522028194319169,0.573563587418371,"alpha_neg",NA
0.0855100502512563,"Baseline",0.547664579647859,0.52200618069961,0.573322978596108,"alpha_neg",NA
0.0905341708542714,"Baseline",0.547533268426947,0.521982232602727,0.573084304251168,"alpha_neg",NA
0.0955582914572864,"Baseline",0.547401957206036,0.521956325542005,0.572847588870067,"alpha_neg",NA
0.100582412060302,"Baseline",0.547270645985125,0.52192843507407,0.57261285689618,"alpha_neg",NA
0.105606532663317,"Baseline",0.547139334764214,0.521898536818682,0.572380132709746,"alpha_neg",NA
0.110630653266332,"Baseline",0.547008023543302,0.521866606479386,0.572149440607219,"alpha_neg",NA
0.115654773869347,"Baseline",0.546876712322391,0.5218326198648,0.571920804779982,"alpha_neg",NA
0.120678894472362,"Baseline",0.54674540110148,0.521796552910536,0.571694249292424,"alpha_neg",NA
0.125703015075377,"Baseline",0.546614089880569,0.521758381701699,0.571469798059438,"alpha_neg",NA
0.130727135678392,"Baseline",0.546482778659658,0.521718082495978,0.571247474823337,"alpha_neg",NA
0.135751256281407,"Baseline",0.546351467438746,0.521675631747255,0.571027303130238,"alpha_neg",NA
0.140775376884422,"Baseline",0.546220156217835,0.521631006129727,0.570809306305943,"alpha_neg",NA
0.145799497487437,"Baseline",0.546088844996924,0.521584182562493,0.570593507431355,"alpha_neg",NA
0.150823618090452,"Baseline",0.545957533776013,0.521535138234559,0.570379929317466,"alpha_neg",NA
0.155847738693467,"Baseline",0.545826222555101,0.521483850630227,0.570168594479975,"alpha_neg",NA
0.160871859296482,"Baseline",0.54569491133419,0.52143029755481,0.56995952511357,"alpha_neg",NA
0.165895979899497,"Baseline",0.545563600113279,0.521374457160624,0.569752743065934,"alpha_neg",NA
0.170920100502513,"Baseline",0.545432288892368,0.521316307973206,0.569548269811529,"alpha_neg",NA
0.175944221105528,"Baseline",0.545300977671456,0.521255828917693,0.56934612642522,"alpha_neg",NA
0.180968341708543,"Baseline",0.545169666450545,0.521192999345299,0.569146333555792,"alpha_neg",NA
0.185992462311558,"Baseline",0.545038355229634,0.52112779905984,0.568948911399428,"alpha_neg",NA
0.191016582914573,"Baseline",0.544907044008723,0.52106020834422,0.568753879673226,"alpha_neg",NA
0.196040703517588,"Baseline",0.544775732787812,0.520990207986818,0.568561257588805,"alpha_neg",NA
0.201064824120603,"Baseline",0.5446444215669,0.520917779307714,0.568371063826087,"alpha_neg",NA
0.206088944723618,"Baseline",0.544513110345989,0.520842904184655,0.568183316507323,"alpha_neg",NA
0.211113065326633,"Baseline",0.544381799125078,0.520765565078715,0.567998033171441,"alpha_neg",NA
0.216137185929648,"Baseline",0.544250487904167,0.520685745059548,0.567815230748786,"alpha_neg",NA
0.221161306532663,"Baseline",0.544119176683255,0.520603427830171,0.56763492553634,"alpha_neg",NA
0.226185427135678,"Baseline",0.543987865462344,0.520518597751195,0.567457133173493,"alpha_neg",NA
0.231209547738693,"Baseline",0.543856554241433,0.520431239864424,0.567281868618441,"alpha_neg",NA
0.236233668341709,"Baseline",0.543725243020522,0.520341339915743,0.5671091461253,"alpha_neg",NA
0.241257788944724,"Baseline",0.54359393179961,0.520248884377221,0.566938979221999,"alpha_neg",NA
0.246281909547739,"Baseline",0.543462620578699,0.520153860468359,0.566771380689039,"alpha_neg",NA
0.251306030150754,"Baseline",0.543331309357788,0.520056256176386,0.56660636253919,"alpha_neg",NA
0.256330150753769,"Baseline",0.543199998136877,0.519956060275562,0.566443935998191,"alpha_neg",NA
0.261354271356784,"Baseline",0.543068686915965,0.519853262345389,0.566284111486542,"alpha_neg",NA
0.266378391959799,"Baseline",0.542937375695054,0.519747852787683,0.566126898602426,"alpha_neg",NA
0.271402512562814,"Baseline",0.542806064474143,0.519639822842433,0.565972306105853,"alpha_neg",NA
0.276426633165829,"Baseline",0.542674753253232,0.519529164602391,0.565820341904072,"alpha_neg",NA
0.281450753768844,"Baseline",0.542543442032321,0.519415871026333,0.565671013038308,"alpha_neg",NA
0.286474874371859,"Baseline",0.542412130811409,0.519299935950948,0.565524325671871,"alpha_neg",NA
0.291498994974874,"Baseline",0.542280819590498,0.519181354101297,0.565380285079699,"alpha_neg",NA
0.296523115577889,"Baseline",0.542149508369587,0.519060121099815,0.565238895639359,"alpha_neg",NA
0.301547236180905,"Baseline",0.542018197148676,0.518936233473803,0.565100160823548,"alpha_neg",NA
0.30657135678392,"Baseline",0.541886885927764,0.518809688661401,0.564964083194128,"alpha_neg",NA
0.311595477386935,"Baseline",0.541755574706853,0.518680485015996,0.56483066439771,"alpha_neg",NA
0.31661959798995,"Baseline",0.541624263485942,0.51854862180907,0.564699905162814,"alpha_neg",NA
0.321643718592965,"Baseline",0.541492952265031,0.51841409923145,0.564571805298611,"alpha_neg",NA
0.32666783919598,"Baseline",0.541361641044119,0.518276918392987,0.564446363695252,"alpha_neg",NA
0.331691959798995,"Baseline",0.541230329823208,0.518137081320633,0.564323578325784,"alpha_neg",NA
0.33671608040201,"Baseline",0.541099018602297,0.517994590954948,0.564203446249646,"alpha_neg",NA
0.341740201005025,"Baseline",0.540967707381386,0.517849451145039,0.564085963617733,"alpha_neg",NA
0.34676432160804,"Baseline",0.540836396160475,0.517701666641955,0.563971125678994,"alpha_neg",NA
0.351788442211055,"Baseline",0.540705084939563,0.51755124309056,0.563858926788566,"alpha_neg",NA
0.35681256281407,"Baseline",0.540573773718652,0.517398187019927,0.563749360417377,"alpha_neg",NA
0.361836683417085,"Baseline",0.540442462497741,0.517242505832275,0.563642419163206,"alpha_neg",NA
0.3668608040201,"Baseline",0.54031115127683,0.517084207790509,0.56353809476315,"alpha_neg",NA
0.371884924623116,"Baseline",0.540179840055918,0.516923302004397,0.56343637810744,"alpha_neg",NA
0.376909045226131,"Baseline",0.540048528835007,0.516759798415447,0.563337259254567,"alpha_neg",NA
0.381933165829146,"Baseline",0.539917217614096,0.516593707780542,0.563240727447649,"alpha_neg",NA
0.386957286432161,"Baseline",0.539785906393185,0.516425041654381,0.563146771131989,"alpha_neg",NA
0.391981407035176,"Baseline",0.539654595172273,0.516253812370806,0.56305537797374,"alpha_neg",NA
0.397005527638191,"Baseline",0.539523283951362,0.516080033023087,0.562966534879637,"alpha_neg",NA
0.402029648241206,"Baseline",0.539391972730451,0.515903717443211,0.562880228017691,"alpha_neg",NA
0.407053768844221,"Baseline",0.53926066150954,0.515724880180275,0.562796442838805,"alpha_neg",NA
0.412077889447236,"Baseline",0.539129350288629,0.51554353647805,0.562715164099207,"alpha_neg",NA
0.417102010050251,"Baseline",0.538998039067717,0.515359702251784,0.56263637588365,"alpha_neg",NA
0.422126130653266,"Baseline",0.538866727846806,0.515173394064335,0.562560061629277,"alpha_neg",NA
0.427150251256281,"Baseline",0.538735416625895,0.514984629101697,0.562486204150092,"alpha_neg",NA
0.432174371859296,"Baseline",0.538604105404984,0.514793425148018,0.562414785661949,"alpha_neg",NA
0.437198492462312,"Baseline",0.538472794184072,0.514599800560163,0.562345787807982,"alpha_neg",NA
0.442222613065327,"Baseline",0.538341482963161,0.514403774241922,0.5622791916844,"alpha_neg",NA
0.447246733668342,"Baseline",0.53821017174225,0.514205365617924,0.562214977866575,"alpha_neg",NA
0.452270854271357,"Baseline",0.538078860521339,0.51400459460734,0.562153126435337,"alpha_neg",NA
0.457294974874372,"Baseline",0.537947549300427,0.51380148159744,0.562093617003415,"alpha_neg",NA
0.462319095477387,"Baseline",0.537816238079516,0.513596047417085,0.562036428741947,"alpha_neg",NA
0.467343216080402,"Baseline",0.537684926858605,0.513388313310218,0.561981540406992,"alpha_neg",NA
0.472367336683417,"Baseline",0.537553615637694,0.513178300909414,0.561928930365974,"alpha_neg",NA
0.477391457286432,"Baseline",0.537422304416782,0.512966032209563,0.561878576624002,"alpha_neg",NA
0.482415577889447,"Baseline",0.537290993195871,0.512751529541739,0.561830456850003,"alpha_neg",NA
0.487439698492462,"Baseline",0.53715968197496,0.512534815547319,0.561784548402601,"alpha_neg",NA
0.492463819095477,"Baseline",0.537028370754049,0.51231591315239,0.561740828355708,"alpha_neg",NA
0.497487939698492,"Baseline",0.536897059533137,0.512094845542522,0.561699273523753,"alpha_neg",NA
0.502512060301508,"Baseline",0.536765748312226,0.511871636137925,0.561659860486528,"alpha_neg",NA
0.507536180904523,"Baseline",0.536634437091315,0.511646308569055,0.561622565613575,"alpha_neg",NA
0.512560301507538,"Baseline",0.536503125870404,0.511418886652696,0.561587365088112,"alpha_neg",NA
0.517584422110553,"Baseline",0.536371814649493,0.511189394368565,0.56155423493042,"alpha_neg",NA
0.522608542713568,"Baseline",0.536240503428581,0.510957855836463,0.5615231510207,"alpha_neg",NA
0.527632663316583,"Baseline",0.53610919220767,0.510724295294011,0.56149408912133,"alpha_neg",NA
0.532656783919598,"Baseline",0.535977880986759,0.510488737074989,0.561467024898528,"alpha_neg",NA
0.537680904522613,"Baseline",0.535846569765848,0.510251205588314,0.561441933943381,"alpha_neg",NA
0.542705025125628,"Baseline",0.535715258544936,0.510011725297655,0.561418791792218,"alpha_neg",NA
0.547729145728643,"Baseline",0.535583947324025,0.509770320701724,0.561397573946326,"alpha_neg",NA
0.552753266331658,"Baseline",0.535452636103114,0.50952701631525,0.561378255890978,"alpha_neg",NA
0.557777386934673,"Baseline",0.535321324882203,0.509281836650631,0.561360813113774,"alpha_neg",NA
0.562801507537688,"Baseline",0.535190013661291,0.509034806200304,0.561345221122279,"alpha_neg",NA
0.567825628140703,"Baseline",0.53505870244038,0.508785949419802,0.561331455460959,"alpha_neg",NA
0.572849748743719,"Baseline",0.534927391219469,0.508535290711528,0.561319491727409,"alpha_neg",NA
0.577873869346734,"Baseline",0.534796079998558,0.50828285440924,0.561309305587876,"alpha_neg",NA
0.582897989949749,"Baseline",0.534664768777647,0.508028664763231,0.561300872792062,"alpha_neg",NA
0.587922110552764,"Baseline",0.534533457556735,0.507772745926224,0.561294169187246,"alpha_neg",NA
0.592946231155779,"Baseline",0.534402146335824,0.507515121939959,0.561289170731689,"alpha_neg",NA
0.597970351758794,"Baseline",0.534270835114913,0.507255816722466,0.56128585350736,"alpha_neg",NA
0.602994472361809,"Baseline",0.534139523894002,0.506994854056029,0.561284193731974,"alpha_neg",NA
0.608018592964824,"Baseline",0.53400821267309,0.506732257575812,0.561284167770368,"alpha_neg",NA
0.613042713567839,"Baseline",0.533876901452179,0.506468050759149,0.561285752145209,"alpha_neg",NA
0.618066834170854,"Baseline",0.533745590231268,0.506202256915477,0.561288923547059,"alpha_neg",NA
0.623090954773869,"Baseline",0.533614279010357,0.505934899176902,0.561293658843811,"alpha_neg",NA
0.628115075376884,"Baseline",0.533482967789445,0.505666000489389,0.561299935089502,"alpha_neg",NA
0.6331391959799,"Baseline",0.533351656568534,0.505395583604542,0.561307729532526,"alpha_neg",NA
0.638163316582915,"Baseline",0.533220345347623,0.50512367107198,0.561317019623266,"alpha_neg",NA
0.64318743718593,"Baseline",0.533089034126712,0.504850285232275,0.561327783021148,"alpha_neg",NA
0.648211557788945,"Baseline",0.532957722905801,0.504575448210449,0.561339997601152,"alpha_neg",NA
0.65323567839196,"Baseline",0.532826411684889,0.504299181909995,0.561353641459783,"alpha_neg",NA
0.658259798994975,"Baseline",0.532695100463978,0.504021508007421,0.561368692920535,"alpha_neg",NA
0.66328391959799,"Baseline",0.532563789243067,0.503742447947288,0.561385130538845,"alpha_neg",NA
0.668308040201005,"Baseline",0.532432478022156,0.503462022937731,0.56140293310658,"alpha_neg",NA
0.67333216080402,"Baseline",0.532301166801244,0.503180253946434,0.561422079656055,"alpha_neg",NA
0.678356281407035,"Baseline",0.532169855580333,0.502897161697054,0.561442549463612,"alpha_neg",NA
0.68338040201005,"Baseline",0.532038544359422,0.502612766666067,0.561464322052777,"alpha_neg",NA
0.688404522613065,"Baseline",0.531907233138511,0.502327089080017,0.561487377197005,"alpha_neg",NA
0.69342864321608,"Baseline",0.531775921917599,0.502040148913159,0.56151169492204,"alpha_neg",NA
0.698452763819095,"Baseline",0.531644610696688,0.501751965885466,0.561537255507911,"alpha_neg",NA
0.703476884422111,"Baseline",0.531513299475777,0.501462559460994,0.56156403949056,"alpha_neg",NA
0.708501005025126,"Baseline",0.531381988254866,0.50117194884658,0.561592027663151,"alpha_neg",NA
0.713525125628141,"Baseline",0.531250677033954,0.500880152990861,0.561621201077048,"alpha_neg",NA
0.718549246231156,"Baseline",0.531119365813043,0.500587190583591,0.561651541042495,"alpha_neg",NA
0.723573366834171,"Baseline",0.530988054592132,0.500293080055252,0.561683029129012,"alpha_neg",NA
0.728597487437186,"Baseline",0.530856743371221,0.499997839576929,0.561715647165513,"alpha_neg",NA
